uid,duration,routing_id
tf:8270283e2a20454390dc419b7f104cd9,3.0,ro:925c87c9314a48fab290e678a5b98737
tf:5946829d567a4911a93afee3ff7eee6d,3.0,ro:925c87c9314a48fab290e678a5b98737
tf:6ef54b99bc4747b581a806a5c93400fe,7.0,ro:925c87c9314a48fab290e678a5b98737
tf:f393e86fab3549669018e0bc4407f216,2.0,ro:925c87c9314a48fab290e678a5b98737
tf:25d35a9692a1456e8eafa5110d05cad0,4.0,ro:925c87c9314a48fab290e678a5b98737
tf:71ee70ff90c4431fbb4f8be86104e3f7,3.0,ro:925c87c9314a48fab290e678a5b98737
tf:05a5f956af9e443bad43ba33baba72db,9.0,ro:925c87c9314a48fab290e678a5b98737
tf:07a9c791c8d4462aa2ce2022026d3cb6,5.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:68b9c13c3bcd4cee9c1eb45b60bc8ea2,8.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:cb17de1736bd48b38e9372fd96f6de27,2.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:ee6a06dbddd548379b130e1336989ff5,6.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:490604bed1ac453f89379e41caa281d2,6.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:1b8c13af7ca949379293727c00393f8a,1.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:1ef09438ae924aec9d470d85bc55f5cb,6.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:895233f5eb6241cc8cbcccea2c82b5db,4.0,ro:e6b3c752522e4735983e0ffcd0ba1c92
tf:c00c777f93804de59dc9e93158399f4d,4.0,ro:e0270be8855149e7a07819238db2e274
tf:bf123fa6b1364b85ba99e71ffbc1e145,6.0,ro:e0270be8855149e7a07819238db2e274
tf:de5fe43b868d4fe29b84b26065e27d6a,8.0,ro:e0270be8855149e7a07819238db2e274
tf:4db99648c5894641af69b752cebaf198,8.0,ro:e0270be8855149e7a07819238db2e274
tf:02dc4be6d0384b4dbe04b6e5168dbdd6,6.0,ro:e0270be8855149e7a07819238db2e274
tf:413b8cb476414b48a178c9eeba1c4aa3,2.0,ro:e0270be8855149e7a07819238db2e274
tf:895b125a94604c6aa843a638e5e1eb24,5.0,ro:e0270be8855149e7a07819238db2e274
tf:56367d31cc6741039653ae7f836c3af1,7.0,ro:e0270be8855149e7a07819238db2e274
tf:8543c6f4628b4d738d1e0f434b023ea9,7.0,ro:24c4e8af163e49bab1c96195bc0a49d2
tf:009dfdbfc51d40d3851ef600fd3c975b,8.0,ro:24c4e8af163e49bab1c96195bc0a49d2
tf:7b90c2991a0747c98a152af8a0a503c2,4.0,ro:24c4e8af163e49bab1c96195bc0a49d2
tf:d919f53a1b0b4ccc86aa5b25acc90190,5.0,ro:24c4e8af163e49bab1c96195bc0a49d2
tf:1b3d3b8885b4489d89d6234e7ba3a4f4,8.0,ro:24c4e8af163e49bab1c96195bc0a49d2
tf:5af539d2b3ea4ea29171a94d18bc4cbf,2.0,ro:24c4e8af163e49bab1c96195bc0a49d2
tf:98fbfcbbd59e42ef9d9fd422f741a98a,9.0,ro:df56f8e642c94f1a935e492d3a6c4460
tf:38fbd3f5ccac482ea0875b50e5b81423,3.0,ro:df56f8e642c94f1a935e492d3a6c4460
tf:b33bafbc8318489b804e66196f0f1249,5.0,ro:df56f8e642c94f1a935e492d3a6c4460
tf:9236c8f5ce63477ba316664fd66edc59,3.0,ro:df56f8e642c94f1a935e492d3a6c4460
tf:3c5defd108ec4e34bbf11f73d7e1fa8d,9.0,ro:df56f8e642c94f1a935e492d3a6c4460
tf:3436f7a595864df986b225a16ae6d780,1.0,ro:87d1c94108fe4ded8ba8ce6116d121b0
tf:e1314f2593c94b38ac4a5754458b640c,2.0,ro:87d1c94108fe4ded8ba8ce6116d121b0
tf:eb328564766940318f017cddf0b00fcc,5.0,ro:87d1c94108fe4ded8ba8ce6116d121b0
tf:dc1d729f104d423fa0dc09b36b7decaf,6.0,ro:87d1c94108fe4ded8ba8ce6116d121b0
tf:70be2142ebbf45ada72ffc01495cb261,3.0,ro:87d1c94108fe4ded8ba8ce6116d121b0
tf:d5947fc2be18469abf90c3434502b720,5.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:9ae3a14b9ebd468c9e9c0e7b872a4fe2,3.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:bae2e9981aa24052a2cb0ae9bef2578b,5.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:a50064f5a72f47e988ddb4ab2f5bb26f,1.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:3d775d1ca3034c64acb6206b3a7bf9b9,5.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:601cbd13616b4309ba03a12b2ae48cb2,5.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:668fbe3b483f4011b2aa551e274dfa03,6.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:14f0a715e998481ebd428949e7b60bdc,1.0,ro:36d31ed181a940efa6ed4bb6876319a4
tf:abd7d48536c54a4c868aa0d5a3b0749e,9.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:befc149c37f347048b432745b40ba525,2.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:1991d3e8ff8d4c2abc42301346d4cac6,2.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:d0ec754c21444589848f5a50daefce2a,6.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:e115e4962c9e444f983cc052450e2f7d,6.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:ab0c28557be04dd4a899f46bac93baad,4.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:2d6265f0bcf444b5994e73a9b128c224,4.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:76ad2a697c254778b51ad4d8a4a2be9f,1.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:0135b544a5ff436c84dc118d2869affb,3.0,ro:65af882e16064d2c8638ba53a2d0af8c
tf:69f489de7b884e54951538787e6dcdb7,7.0,ro:558d365d2b9d4a01a70699ccb912e389
tf:39059ccc767845fa91a9b1019aa295f8,4.0,ro:558d365d2b9d4a01a70699ccb912e389
tf:4d408cadfbae462e88469109c7db6d1a,8.0,ro:558d365d2b9d4a01a70699ccb912e389
tf:be882be6639c4e3baadb989b99d47cb2,7.0,ro:558d365d2b9d4a01a70699ccb912e389
tf:01e2da59d7824c57b3b59ca338ccb9d4,9.0,ro:558d365d2b9d4a01a70699ccb912e389
tf:2f249b1812e641e3872cb073f25a0e78,7.0,ro:558d365d2b9d4a01a70699ccb912e389
tf:6bd71e12fe2b4762bef9d0781f023ad4,7.0,ro:405cf06eb7b64b5e943933295c3ed7ae
tf:1f5d92391ff94cb29753b8b519c42798,7.0,ro:405cf06eb7b64b5e943933295c3ed7ae
tf:00c55a51e1274e0ab6db5cae62b19e40,9.0,ro:405cf06eb7b64b5e943933295c3ed7ae
tf:37c4e3711baa4f788f58bb6042a89f1c,2.0,ro:405cf06eb7b64b5e943933295c3ed7ae
tf:5ccef2f7d15a4410b7e77c2afa6b5890,8.0,ro:405cf06eb7b64b5e943933295c3ed7ae
tf:1368df5d9e4f4a95badc67aef6b8ff3d,9.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:4355bdb5b65a4031b9eca6b5ebc307cc,9.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:e8fd9dd286904b508763de26d2a00a04,8.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:c73b9e738caa484c81fd54d08e04bf84,5.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:10ab3c5650174470ad78057dd383e35b,2.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:4d67b400d81340e0aa4249498d62ad9d,2.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:74f73e250081426cab0b906909f5c880,9.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:b334d9ca8ee241c7a398472446903f09,5.0,ro:9713b2ddc1384cce9c03f7b6e0ef1923
tf:2fb2f6273c584323a0d81c846729aec6,5.0,ro:82a672e7d6734214bfcfd17933683f9f
tf:2125f44fcb384db193fbb328772e59c4,9.0,ro:82a672e7d6734214bfcfd17933683f9f
tf:92b2270ac47345749233fa28d0100bb9,2.0,ro:82a672e7d6734214bfcfd17933683f9f
tf:075e34b141e74b9ab7411ee78d601d96,5.0,ro:82a672e7d6734214bfcfd17933683f9f
tf:d5744dad569e4b6a9ff97a1d8bd0d98b,2.0,ro:82a672e7d6734214bfcfd17933683f9f
tf:163876c957ca4ec8821e8a18453c0f45,5.0,ro:82a672e7d6734214bfcfd17933683f9f
tf:e8861154a52342e886f5e471d8e1c1a6,9.0,ro:f791db81823e4cd0a46138aebd8d8407
tf:055f6bb90f4f4b6aa73e53e9bc669fc4,4.0,ro:f791db81823e4cd0a46138aebd8d8407
tf:47b41a39874b439c87a2c8aff6a1ab7d,5.0,ro:f791db81823e4cd0a46138aebd8d8407
tf:01c6616a8c864d1dba3f8561aec96d74,9.0,ro:f791db81823e4cd0a46138aebd8d8407
tf:edf48fafb5b24ba2a8946434b934b0c1,8.0,ro:f791db81823e4cd0a46138aebd8d8407
tf:eab402cdc67343e6aabf34ef57fd7686,5.0,ro:f791db81823e4cd0a46138aebd8d8407
tf:3eceef51f0a5411faf7c82809e62e02f,1.0,ro:f791db81823e4cd0a46138aebd8d8407
tf:3e85726c110e4674b7030f910af32fff,5.0,ro:90b02477deaa48809e65f067d4f246fe
tf:4fd03dd4c5784fd4a38f44eeea0625e8,8.0,ro:90b02477deaa48809e65f067d4f246fe
tf:94486b98d9b7423aab4a57b775f628f6,2.0,ro:90b02477deaa48809e65f067d4f246fe
tf:9ed22686f3894bc7bec784142002c893,2.0,ro:90b02477deaa48809e65f067d4f246fe
tf:780a424ceaf144f9973a08cd4dccebef,3.0,ro:90b02477deaa48809e65f067d4f246fe
tf:1838e768185d425eae9824b32dd8e0f5,3.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:c02ea2685b2b471a85161b936f045dad,1.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:b7ec78fac9dd4370a4628fd615b0d7a4,2.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:349d3a249d554d538eec688f309a6eca,7.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:81b40a6eb26f422a856bea16cf5b2323,5.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:c928eecfe8e447348dd6ebf3b1ee2146,5.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:28867bedc18f49a3a0706708e7e6cb96,8.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:595060eae19f4af98955f86175737344,7.0,ro:fc20c508ba8240ec95ffc8f96cff1f9e
tf:cdb52ecab3f94848928cbac18f7c297d,7.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:cee0e5de31dc471294bcd1244653b124,2.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:9b4ec6bad1714cd8908c68481874c9c4,5.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:ccaabdf0950d4e27940b6f485092a411,6.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:d932e02849044af48d6f472a39806f78,1.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:8ef4215dc75e44d58579d6c2e5f0afa3,5.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:4e9bc3c3ca1144878ac17c630ccec776,1.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:357572f034a340258d5f2ee891b9da5f,7.0,ro:54510a833a054d9cac3f6411ac8bfe81
tf:abb3bcc523264c62b9fe4d3f909b361b,7.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:84347a88547140b480f466f2354db0af,6.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:cf7dacd3670e4261a9b63d4dcea64b10,3.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:4920d0ca56514e10afb5b02b1823a3f9,2.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:0dab2667312147f18743111dd2dc7324,1.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:a6b03a3321604c63ac98e73a76b55ecb,4.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:bebf027a057b4515aa3227e6c91fe294,2.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:7559fb8aa5e549ea806cfa42283e831c,7.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:e502da2cc15e48f4a86f969e36cbde48,2.0,ro:0f267ee6b81648dfb7530fe31dfa3e32
tf:6d90edb3e455457bb3de3160ede07694,1.0,ro:9ff7cd6188f04294b0a44359f9b5b567
tf:cfc6f75dd7084292a65fc22ab3d86103,5.0,ro:9ff7cd6188f04294b0a44359f9b5b567
tf:a7288bc9ffe24e7a83f0470ef2493b72,1.0,ro:9ff7cd6188f04294b0a44359f9b5b567
tf:14bf1db2471e43129d52511d5cf91b04,2.0,ro:9ff7cd6188f04294b0a44359f9b5b567
tf:5cb282528439432188efe03d3ec96a52,1.0,ro:9ff7cd6188f04294b0a44359f9b5b567
tf:e9495b22783b432799f9266da1d9a33d,1.0,ro:9ff7cd6188f04294b0a44359f9b5b567
tf:24f71a835c5543409e4a359492abb174,6.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:fecab455542a4843bb3df75de3fe0745,1.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:21abcadc64954f0d9e90833858161097,9.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:19822e96ba794098bde7c0c20180af00,4.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:429f9a5ba9b5409683c8f715249ce05f,7.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:c5a402fd8f67479496b6c5614ddafafe,3.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:bb628038f7d0427fb16873a92c803493,2.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:9a1afd08e1df4a84bc00c0e1474d6899,1.0,ro:a8dc95a018304312b1f98cf8e5372dbf
tf:72f44fe36dc04445bb3107364addc755,4.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:31df74c5f0c24bd5b259003966de5738,6.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:cdeb405aedce4b5faa13f77f4f2a03a0,3.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:3aa5f7426dd34747b9a9e383de45ae55,4.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:e3c461c7893043519fb872a5280d5a44,5.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:bbba3a172270406b921145b36604b393,5.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:2a35887df4a24f3bbbfc8788a8376d0b,2.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:6c83a78f9c3447b486340d82814c0621,5.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:7f0d8141c1dc40a88a94b8de14df010e,9.0,ro:957b2071e6b54f2cb1e0c5d5c6b98b22
tf:fcab1d471d6c43d88dfc1618398929fb,8.0,ro:38ede586de124db7ab5cac4c3aa539da
tf:dc27db6c03a64e89b00bc9f181878139,5.0,ro:38ede586de124db7ab5cac4c3aa539da
tf:d76920fab1754cbeaae352bc87f34260,2.0,ro:38ede586de124db7ab5cac4c3aa539da
tf:3db2ce342d154b7892e8c9eaad198bf7,5.0,ro:38ede586de124db7ab5cac4c3aa539da
tf:1ff0e6851fa74f8cbb60661406764fc5,5.0,ro:38ede586de124db7ab5cac4c3aa539da
tf:b00f852b92984f499b61af4ee68cbe9f,8.0,ro:65bee3a2c7ad43fab508f1011cc291fe
tf:60f8884a057441a08676502974ac70df,3.0,ro:65bee3a2c7ad43fab508f1011cc291fe
tf:4bad10c1b32741b4bfef2e0bb5c0e8d9,7.0,ro:65bee3a2c7ad43fab508f1011cc291fe
tf:256e7e36eb16447abfd7fb06efb4a220,3.0,ro:65bee3a2c7ad43fab508f1011cc291fe
tf:0d7eaa04d5b84e8eb0f3f4842cec5d82,3.0,ro:65bee3a2c7ad43fab508f1011cc291fe
tf:4e0c6682af244c89a292ec24fe693bdc,4.0,ro:65bee3a2c7ad43fab508f1011cc291fe
tf:390cdcced4b94102a0f00f3c50c03440,6.0,ro:6f3cfbb48334490aa53667bac55cfd14
tf:dcbce89dbc86465d8c339d8353f6f2a1,7.0,ro:6f3cfbb48334490aa53667bac55cfd14
tf:1297b005c24a4dca8d436ca26fff8297,4.0,ro:6f3cfbb48334490aa53667bac55cfd14
tf:6ccd26dddc734b85be97684dda595137,5.0,ro:6f3cfbb48334490aa53667bac55cfd14
tf:4a654a84e4724ad59a844dbf0d44303a,1.0,ro:6f3cfbb48334490aa53667bac55cfd14
tf:daa0d85f64564d20bdd13bd67a96228b,1.0,ro:b84d231b3df04da09ace8051dcebd0a2
tf:56f7cf4991a8466383ddb4366c08700e,2.0,ro:b84d231b3df04da09ace8051dcebd0a2
tf:414366a8396d422ba512f323baaa6a08,6.0,ro:b84d231b3df04da09ace8051dcebd0a2
tf:749eaeff9b104184b1806b45a5452758,2.0,ro:b84d231b3df04da09ace8051dcebd0a2
tf:80bf5219bc0445dfa73a464903f0d421,4.0,ro:b84d231b3df04da09ace8051dcebd0a2
tf:aebedb66941f4e2189a70bf907228c63,7.0,ro:b84d231b3df04da09ace8051dcebd0a2
tf:43ea17ac6b1749b699f41870067d8188,1.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:68b433d11cdc477d9cf6c0b57304dc7a,5.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:e5c8f49c30cc4f6aba060cec73cec35e,8.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:54ce64cc8d8f40ac9c2b49f1ec6c6bdf,6.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:29eee11b7e9840409e6daf57f35e607d,5.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:a623cfb8fb374309969926e1d3efc5e1,3.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:e5ee8b2bce854fc2b21894a326b16115,6.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:ae4380cd0bde443bb64688d8de84a72d,3.0,ro:49f912b8dfd94e4a9e2e8d53674898f6
tf:54b3ca6787524717b2dd07992212e264,4.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:14292ed1cd3f4ee6bf553bb722b5906a,9.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:f7832bfe16fc46e5902409d5416ad4bd,5.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:58705364d9c84da8bf2ee123286bd44a,5.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:71485f501d374c4d8bdf111b32974c0d,1.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:1f9dd327c7b74826b0cf4fb3834e70ff,2.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:fd0f10ccd52147ffaf7ada53fe62b63a,5.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:ea73b57dbe0248c58ec740f952973110,1.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:fc53db4ea6f14fb69253fd9c91f904d4,6.0,ro:7e316ad3361341a1b93c60e60812d5ac
tf:7a1e15fae84740478d82f2520293c0d7,1.0,ro:cdc000ad107441e082c5163c21ec430f
tf:9b4f884223894f0ba16bc0134a75652c,1.0,ro:cdc000ad107441e082c5163c21ec430f
tf:a3824335b9ed4066b32b2f2a15075cbb,7.0,ro:cdc000ad107441e082c5163c21ec430f
tf:ac31d2352698486193e7255461091b01,3.0,ro:cdc000ad107441e082c5163c21ec430f
tf:338d3c86370c428795a4ace1147baa68,1.0,ro:cdc000ad107441e082c5163c21ec430f
tf:70d59aa07af44b618aa0e081639e7974,9.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:3a4c54a8bec249f8a9e6c90c975a4cb1,8.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:50875f2b74c345ae91c1b8fb1714788d,2.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:ed40ce4b8a48473897d140e8d747dfac,8.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:0ec9046231a647ccbe5ef32b00203af9,4.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:0788ec5a5adb4d00839eb9a4eecf0298,8.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:4c92b6c9a9904dbcb0f528569985162f,3.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:5fb7e8e0d6414edfb0f9f24a02652798,5.0,ro:96b52fa8e1e740eb8af3c1e6bde90e71
tf:29250a4158264bab9732324c9a480ae2,1.0,ro:e56295be43c041f6b3bd588be34f499a
tf:e0d737893d7d4e57a68052aba779dd4f,1.0,ro:e56295be43c041f6b3bd588be34f499a
tf:e444e47ca74c4d45b7eeee08fc73f8cc,4.0,ro:e56295be43c041f6b3bd588be34f499a
tf:825e6ef6761b440ba8d3e69698dedd41,8.0,ro:e56295be43c041f6b3bd588be34f499a
tf:503e7367dba046c88a81d517c958ea3d,4.0,ro:e56295be43c041f6b3bd588be34f499a
tf:78244f34b8d14653a40fe9d2e312431b,1.0,ro:e56295be43c041f6b3bd588be34f499a
tf:2ed9ba9cbe65411d9640ebb9804f23cd,8.0,ro:e56295be43c041f6b3bd588be34f499a
tf:dac2d7e6652c441ca9359c2ce2dd3f99,3.0,ro:124c702d56b847519ccb48993236b690
tf:0a2dc14348a24096a608588c3c54dda8,2.0,ro:124c702d56b847519ccb48993236b690
tf:4e8bc40f961e4c21877f510ab1f45c72,8.0,ro:124c702d56b847519ccb48993236b690
tf:1b2136124dc9445ab52615711ed7f75d,4.0,ro:124c702d56b847519ccb48993236b690
tf:a00150273c104953b011f83aecde1121,2.0,ro:124c702d56b847519ccb48993236b690
tf:990a593c6cf040a7ba01eec0950d4d5f,7.0,ro:124c702d56b847519ccb48993236b690
tf:0e01603bdb924f2a956121fa5e7711ce,1.0,ro:124c702d56b847519ccb48993236b690
tf:4004b92cc9c246e4b07a80583f921a9c,3.0,ro:124c702d56b847519ccb48993236b690
tf:df2252d2e7564d5981b45b039c64d7f8,4.0,ro:124c702d56b847519ccb48993236b690
tf:5043fef77eb848edb1598110b5baac69,3.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:30f5abfb96ab44538cd65cb08f0d14e1,6.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:dd2ea5591ad5429fb87de5b0d244b66c,3.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:dc9224d723344052b27a5d75834a1e8d,2.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:5ef666e4ad884bfd9247ed448bdb7fad,2.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:4e424ff9e0f949ffa374e4136c6764f1,6.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:aac9a368d0bc467f91eb4700658a25bd,6.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:10f24fbcc0a347c3aa52d80772f507ec,3.0,ro:7632ec785b8a4f54bcef443ae2b0cb5e
tf:ef0bc9efffa34c058fcc9704f167fb1b,9.0,ro:1c76d702051847dcbe9ad186a7bb46ed
tf:af9e8b5796944ee6835eefe0fdfc91ee,8.0,ro:1c76d702051847dcbe9ad186a7bb46ed
tf:adc63eafe98c4a24b2648df936147366,9.0,ro:1c76d702051847dcbe9ad186a7bb46ed
tf:ae818f7e2f20425cae333fcdacfb3ba9,6.0,ro:1c76d702051847dcbe9ad186a7bb46ed
tf:312d9cdf39354e06a571f92399eb77c0,4.0,ro:1c76d702051847dcbe9ad186a7bb46ed
tf:1ca3da85708a4642ac666e840fbb1259,8.0,ro:1c76d702051847dcbe9ad186a7bb46ed
tf:f15cc874bfd54bbe8035de45513280ae,9.0,ro:1c76d702051847dcbe9ad186a7bb46ed
tf:b7017931de71418e9ba1602da2f7022a,1.0,ro:49aea7c4077e4b4e917e9a71419206ee
tf:23e8e50100144b639cd7e4b88ca25e68,8.0,ro:49aea7c4077e4b4e917e9a71419206ee
tf:716e904edcb24aa1b1989c2152af6805,5.0,ro:49aea7c4077e4b4e917e9a71419206ee
tf:a5ce410f773a46f89771c03331f598a6,1.0,ro:49aea7c4077e4b4e917e9a71419206ee
tf:9f5d51d44dab43b098186842e0dcda38,1.0,ro:49aea7c4077e4b4e917e9a71419206ee
tf:ebbe03dcf8f44131970377d87281c9ab,8.0,ro:219ed71234e04e8184d200b36682c699
tf:2a0d47651ad1486882fcd48978234e55,5.0,ro:219ed71234e04e8184d200b36682c699
tf:759e971474084b04b5dfaa9feaa69f45,5.0,ro:219ed71234e04e8184d200b36682c699
tf:8a9be8529c764f3d9354728650cbb507,5.0,ro:219ed71234e04e8184d200b36682c699
tf:28169e855ed24603909d2eaa4b30d3cd,1.0,ro:219ed71234e04e8184d200b36682c699
tf:e3dd3fe962204d45805316d64e8d875b,4.0,ro:4b30bed34b974515aad598ef4b94fedc
tf:d6a344b49a204e8fa844f387bcecfcb8,7.0,ro:4b30bed34b974515aad598ef4b94fedc
tf:dfd909519401418d8b59e0c5b3bb0189,6.0,ro:4b30bed34b974515aad598ef4b94fedc
tf:c39a8799f6d54b3a935ed6f85e9d4aea,8.0,ro:4b30bed34b974515aad598ef4b94fedc
tf:270c95d35c304690a5b6abfe81118195,1.0,ro:4b30bed34b974515aad598ef4b94fedc
tf:961183bcd3114820aad9c67cf1714cc3,1.0,ro:4b30bed34b974515aad598ef4b94fedc
tf:b1f7b7beaffe46018b711dd62deafa07,2.0,ro:1805fd379ac74fa8b2e5b91b042eeda6
tf:02405ff76b2a49bc88312e880a35fe68,4.0,ro:1805fd379ac74fa8b2e5b91b042eeda6
tf:f1e6f929a0084f20bec0cabf5f39f41b,9.0,ro:1805fd379ac74fa8b2e5b91b042eeda6
tf:58c8c80c5d0644919272b60050d74c92,3.0,ro:1805fd379ac74fa8b2e5b91b042eeda6
tf:62330000a2984d5ba41bcf98c0bb53e6,6.0,ro:1805fd379ac74fa8b2e5b91b042eeda6
tf:0d0cb1a99c894169bef3c0414e6df5a9,5.0,ro:1805fd379ac74fa8b2e5b91b042eeda6
tf:b480c994445f4197bbb4e547f956e2d2,1.0,ro:1805fd379ac74fa8b2e5b91b042eeda6
tf:68a894746fa44fc798fd6ff715f120cb,2.0,ro:f4f792d91e084dd39c5e96b2f3855257
tf:76b36f9ff6ea4c3185e275fc67cb3351,2.0,ro:f4f792d91e084dd39c5e96b2f3855257
tf:b44cede86e4d4461a2dc4f45374e29c7,2.0,ro:f4f792d91e084dd39c5e96b2f3855257
tf:77838bcb2fb34d489d08ab26f81699d8,2.0,ro:f4f792d91e084dd39c5e96b2f3855257
tf:bc835658560b41f1a1600b54e6532684,3.0,ro:f4f792d91e084dd39c5e96b2f3855257
tf:3e65ef181b1e4027a6ac84ad090f82fc,8.0,ro:d801b2ab3d2b4e9abbabdde99683b3d0
tf:56bb4ef9c0ca4e528991b4948d4b0191,3.0,ro:d801b2ab3d2b4e9abbabdde99683b3d0
tf:a818bbe5e5ef4a73a103578aff992599,9.0,ro:d801b2ab3d2b4e9abbabdde99683b3d0
tf:beb917e47c36402c8f37dd5037cbb28b,8.0,ro:d801b2ab3d2b4e9abbabdde99683b3d0
tf:bc1e0ac51bf24831894f70b16d0a13d1,5.0,ro:d801b2ab3d2b4e9abbabdde99683b3d0
tf:2dad7a9d902e4b6eba1362421297f949,3.0,ro:0c3051a69ee847d8ad5c879b6000b2c5
