parent_id,child_id
fn:fa7e825d1979459da76f086d4bb6c065,fn:efc3079a0856440583691b729b6059e2
fn:fa7e825d1979459da76f086d4bb6c065,fn:8f621314d21e46bb934d51f212eb803c
fn:b58102690ba647d1ae4b8881f2434712,fn:b02e9158eb214bebba5579a1e6f3b4bb
fn:b58102690ba647d1ae4b8881f2434712,fn:feb6059e40bf43ccb90694952724f2c4
fn:e5ec02bd921741ec9f997ff245879d1a,fn:d602461b1a9545cea4991a270014523a
fn:e5ec02bd921741ec9f997ff245879d1a,fn:9d9361f90b844c47acc0e064de94d162
fn:78a053be853d4859ab248162d7e6aea8,fn:73918cb6750842cc8e9dac08f2c498eb
fn:78a053be853d4859ab248162d7e6aea8,fn:49b42b5ee8a24a76b55bd6ca41e287b4
fn:ff2edaa953bd47e1ac3020f1581d49a2,fn:8324fad03c514374ab0e5379170511c9
fn:ff2edaa953bd47e1ac3020f1581d49a2,fn:83f9f5d7153740e089c0afefeb227b9c
fn:30aa5d6166e2462988e63b85456e65aa,fn:46b1d8373b3a407cb8145ef5d614ce2c
fn:30aa5d6166e2462988e63b85456e65aa,fn:e381486dae4444a9bd4a027f55699e51
fn:9846c86a2bd4471dbd55b7d9253673d3,fn:a398cab8c0324529b4e171459c9e2fe1
fn:9846c86a2bd4471dbd55b7d9253673d3,fn:7677f89ae2e7438aaa72f0834cc0babc
fn:fce57cc93bed44c1bc6a64ee9ea68075,fn:8ea38c59fb1b4cae84c107d350178e4f
fn:fce57cc93bed44c1bc6a64ee9ea68075,fn:2fe36bbd34324c4f9a0b3d91c9222dac
fn:c9f1cf61b69f406d9e8951f7e8cb519f,fn:4014a953ffdf4be9ba32bae5f450513e
fn:c9f1cf61b69f406d9e8951f7e8cb519f,fn:0090dc90a76c447b9f36639ae3c5cffa
fn:6f495f5eebf547a08dae96844e07077e,fn:a30a7bb1bff44fa4a45f00e6bb283fbe
fn:6f495f5eebf547a08dae96844e07077e,fn:a9373ca300c94da387129ed8a21d8aad
fn:0035f94dd46847c1b2a95002d382655d,fn:edcfb3bf236f48e381a2f513e2a0bebb
fn:0035f94dd46847c1b2a95002d382655d,fn:4dbf26f68a1f4aa8a38e3ba7e4a48463
fn:836d90d868414b0486298b95acbf6ef8,fn:25ca5f37336046828b23dc36dfc9d2da
fn:836d90d868414b0486298b95acbf6ef8,fn:60af7bb6967b4f9b8b33b4f26c220608
fn:a1130856dddf4a76889fd9f270dd7dac,fn:31ed61a3cdd14e60b9eda05e30bfb9fb
fn:a1130856dddf4a76889fd9f270dd7dac,fn:c5b2eb2753984b1a9e13a693503d79ec
fn:ab7c4fa341c04ca7b83d859b99a10c1c,fn:53fa8a5bbce44705b5dad5d846e1992d
fn:ab7c4fa341c04ca7b83d859b99a10c1c,fn:72686f9e41954b629e0270a4def00887
fn:aa3810d270cb43ceaed3ef74bf1c501e,fn:484885ae262346e9bd37232b28808a93
fn:aa3810d270cb43ceaed3ef74bf1c501e,fn:cbb8ebb50c074803a5e766dd1060e01b
fn:d434099519a2441488e5696ad31fa9c1,fn:71d5be9e3f7549988f93e0254f31e3f8
fn:d434099519a2441488e5696ad31fa9c1,fn:7fa0e090b4594a2bae723e656cd35a7e
fn:6d3137d6db8a4d268fee2bf2dbce9c3d,fn:e06181898e264664bbee4345053ce701
fn:6d3137d6db8a4d268fee2bf2dbce9c3d,fn:f7f06e62910944f08af9d0f40297c5d8
fn:236ca1cbcb45449c970a518416c42cfd,fn:8fea1797b28e476099c9c8e805ae5079
fn:236ca1cbcb45449c970a518416c42cfd,fn:3790c563d4334ad9aa143da0f1fdbedc
fn:6e6030dd14ef43ec8d4ab5fda2e91b81,fn:68858561c6514731bba65c1c7d1ce0a0
fn:6e6030dd14ef43ec8d4ab5fda2e91b81,fn:567755df2beb4cc5a4733b3f23555e0b
fn:aa005c4e56304017986ed3d155a3e2ed,fn:cd3a32a4dcdd45c6a6bd4dcc1d4b7c42
fn:aa005c4e56304017986ed3d155a3e2ed,fn:3680e012c5384c2799aee6c51f14fa6b
fn:add951d7fa214a1a82edb54babf354ec,fn:14fea956c8764d17bb5e89fef0d8dca3
fn:add951d7fa214a1a82edb54babf354ec,fn:4c1eef3118b64d3da2da1d879530fc81
fn:63f6fa35c7e0427ca562ab7859380b4c,fn:5802b938381d472b8093bf4dfbeef3a0
fn:63f6fa35c7e0427ca562ab7859380b4c,fn:8500aeced1ff4c3d955f17cc54e4fd88
fn:c0372bca26f24714a450e7689c9fe789,fn:7e6b998e5702409688ca9e0053524aa7
fn:c0372bca26f24714a450e7689c9fe789,fn:87054edec4314a73b4a55429ef312c11
fn:692d26558c0e4bb59745088c6d8f7552,fn:c04c7ae6847e4af7840e83822d65c7e0
fn:692d26558c0e4bb59745088c6d8f7552,fn:0b5bd099b34340ec9f93e97d8e109e22
fn:16eedd6ad9b84bdf9a0c631771894083,fn:7e3e1a51e23849bbae9e1970528e86e8
fn:16eedd6ad9b84bdf9a0c631771894083,fn:7579737d990844de954f080af2730bf9
fn:fc4073e3ed254e5c991ade9ce87c36e1,fn:2343b714510247bd948bddc409fc4ef7
fn:fc4073e3ed254e5c991ade9ce87c36e1,fn:e2ef96a45033417fbc7582767a0ad26d
fn:5ab6c9a626b74a04adbc5ece7320e1f8,fn:c99855d5ccfc4a62a00ae57ec340d74f
fn:5ab6c9a626b74a04adbc5ece7320e1f8,fn:b227402aa92748d3ab809790f9586c2d
fn:f98526b0aa5c42898d1a93c15c357091,fn:8b5bfb0634c04114a3e4250bc3dc68b6
fn:f98526b0aa5c42898d1a93c15c357091,fn:1393ea5ee43b47f2ae7aef360ae1a690
fn:9489607758f541069d32e829891504c1,fn:e4b92a50ea9246d8b60b726139071dd7
fn:9489607758f541069d32e829891504c1,fn:2246e303839a4659b3d9d91ce2006f26
fn:8a78dfae60e84ae8b688b640515e453a,fn:08c67dccac3346b59c4b5d67ac6e99a4
fn:8a78dfae60e84ae8b688b640515e453a,fn:cd4c7ba4c7ee4750873a8eb36cf5cec0
fn:ff2b6a34117f4af0b702e4d36f4d0e68,fn:4bcb04bf5ded432e8ded6e7f23140249
fn:ff2b6a34117f4af0b702e4d36f4d0e68,fn:400975d13b9c4508975c2dd74929f849
fn:56a1fcc326544b93b5d95208e076eb10,fn:75319668bef74cc99a3deacbb57c416c
fn:56a1fcc326544b93b5d95208e076eb10,fn:f1dac275645f4df9aae3dcd58de042f4
fn:310d304a02c44ac2b51b700cc8ded82e,fn:1bcbd8910aa94f389248663717b4337c
fn:310d304a02c44ac2b51b700cc8ded82e,fn:a1d4615bab604c05a0cb8e1d488f25fc
fn:a68c6982814248eb88ba824fbc8a4b96,fn:c01dcd9556604d309bfd8b6d3e6cb4c7
fn:a68c6982814248eb88ba824fbc8a4b96,fn:ee162891e01244e68017ab3ad0c4884d
fn:f3a95f09e9644413930b98ef1dae29cb,fn:020d45afa01649008b3de9dcf0f34717
fn:f3a95f09e9644413930b98ef1dae29cb,fn:fd976415cec94cba8088e339fe40c967
fn:b59d87c967094ac3be0bf98f5ec37bff,fn:89fc888c20df4fceab7ac465f0786d98
fn:b59d87c967094ac3be0bf98f5ec37bff,fn:c7e55d6965664d92a5cfb082f308be14
fn:3786e1be99684a7f9616982327294d91,fn:f53862724a6d4d7eb2aabc2a26e3f225
fn:3786e1be99684a7f9616982327294d91,fn:7bb5bf91b6d0416f9e5f2e8e048ad960
fn:d6c3589c0f524c2fa32a1b802b8485cf,fn:64e081c835884272bfcfed18123dfa6f
fn:d6c3589c0f524c2fa32a1b802b8485cf,fn:4a0143d294b94368a1cbb9763c0ddcb5
fn:a7f5265ac4334975b7ccf28f35720499,fn:873eb3f02cd24bd4adf5046a289dbbcf
fn:a7f5265ac4334975b7ccf28f35720499,fn:8aac8221bdb943ebb86d23abb52bb179
fn:c4d3e6786aa349bbb6b0442b7da50fd2,fn:66c23fe069cd4653bdeef53a0867a0fc
fn:c4d3e6786aa349bbb6b0442b7da50fd2,fn:c9dd2d3d399c4364b32fc1daffeab2b5
fn:b487d85aa27445a6a8a93c78e17be383,fn:2cf7fd85c0a842998bb15989aa7312e6
fn:b487d85aa27445a6a8a93c78e17be383,fn:850dc01950f94da4b193f610c047696c
fn:20d8a679ec1d41e0a8caf7769c188ac4,fn:480d03ab16634c4785250523a661500c
fn:20d8a679ec1d41e0a8caf7769c188ac4,fn:bc2cf20c93ed4655a255901102887145
fn:94a3e6a0a8bd49258983993624cde215,fn:795ec45e3dda4d62888da2f009b6ea9e
fn:94a3e6a0a8bd49258983993624cde215,fn:00ec1945970a47938082e72bfd736b79
fn:68f470c710fe4fbeacaf632477c34086,fn:1ebf91842a414b29a6ee9cc15063fde5
fn:68f470c710fe4fbeacaf632477c34086,fn:a008592d8fb7474987b0574b40b35a26
fn:bf71d2ff9fc2474ebc459292b40df406,fn:d4bd03ddba804073b1017b9cbb2f5656
fn:bf71d2ff9fc2474ebc459292b40df406,fn:01e5895ac16a4480921aa8778e5aa995
fn:1121af85122640a6b8fead9cebb6a057,fn:bc203d64b115499883596755a270fcd3
fn:1121af85122640a6b8fead9cebb6a057,fn:5eafe858c74f443f864e6595944d8cb6
fn:fae395cbf22348d8b30d76434ef0be4a,fn:9bcd151709974723a456e0d7294627a4
fn:fae395cbf22348d8b30d76434ef0be4a,fn:b4259a28ea2a41d0961a1a46fa678079
fn:b6c48c9777b04c73b5ea79572606266b,fn:3bd9f023c21a41b39459aa9fe44e23ed
fn:b6c48c9777b04c73b5ea79572606266b,fn:bcc19db9522e4ad29bd5c638533ef0c1
fn:622688afa6ba4b58876347524faa1026,fn:37f9f86f9ea3441a9eadbe9e54a31234
fn:622688afa6ba4b58876347524faa1026,fn:8402bcef3877477f878a2c7025036ca6
fn:04a471f8e5ff4112afd9a4f5358335ca,fn:f353f5fdecf544ee81195200e6206398
fn:04a471f8e5ff4112afd9a4f5358335ca,fn:e61637fea72e4adebdff2b0e6a9c4a49
fn:ecd3d2fdd6664fd7a88c089a12fad0e7,fn:a3d5e3b10fbf4c66bee66fd101e2c672
fn:ecd3d2fdd6664fd7a88c089a12fad0e7,fn:06549411abaf48f4b7d165015680ed96
fn:1226943029bd493d9453f371151479ee,fn:e197e631edaa4fd8a6187362c11a4d82
fn:1226943029bd493d9453f371151479ee,fn:fa35aa793af245c8a160fd1ab623f57b
fn:160d54a1e1d74889b54b7592ab30cdf7,fn:1a06b0f906c44a7c8b8b0bd347daf5e4
fn:160d54a1e1d74889b54b7592ab30cdf7,fn:a1ed9f03da224b5f8a72de8dd04f6e94
fn:c34faa083c5545eca68a8b9c239b0ff6,fn:6f8af8dee627438daac84f362519f9fc
fn:c34faa083c5545eca68a8b9c239b0ff6,fn:34244f7849304755944345175444de95
fn:76c480c8e4cf43cfb602b6b91712800d,fn:cc6eb901aa9b408f8edf8ddf7688e8e3
fn:76c480c8e4cf43cfb602b6b91712800d,fn:e67d328b984d4bd4b56876cab738cf47
fn:6b8f14bee48343ae99e1c39d5eae2a7e,fn:491fdc50f3644a11bca4535581c978d2
fn:6b8f14bee48343ae99e1c39d5eae2a7e,fn:62d5d3aed8bf48bfba83c1d3571cf73d
fn:b2315243df074b8c8af655632b59ab4f,fn:7bc245933cf4470b9fba49a6a8d2af00
fn:b2315243df074b8c8af655632b59ab4f,fn:354597b5469f4960abc4af02b851f906
fn:80a3558ed6554fce935fb556aae9ea97,fn:2fd56949568b42a1a48f313fbc14d46b
fn:80a3558ed6554fce935fb556aae9ea97,fn:b4845b8847074503bee79fc375d1c51b
fn:ab860b2ff8c54289b2204a185acbbe89,fn:739ada1f27b74ef3a098549965dac097
fn:ab860b2ff8c54289b2204a185acbbe89,fn:3bf363da39df48758cc0c7444ad38de9
fn:2960f08c1ecc472ab10aee42653fb0f5,fn:e7642873bf7c4e1892d20930385bfac1
fn:2960f08c1ecc472ab10aee42653fb0f5,fn:2402b70bb82d4ab0921774ac5dfbdc9f
fn:5f36bb02c93f4da3be7318cc70260658,fn:69ce847e327f4084bd737a66dc63812b
fn:5f36bb02c93f4da3be7318cc70260658,fn:bda968a2785042479aafbbb6c1e4d55b
fn:6e4969b5d68747f5b8bd35072df3164a,fn:66b1b94fee8947ee92badbbc225174b2
fn:6e4969b5d68747f5b8bd35072df3164a,fn:1600fde7093f4c50ba106b7f1b5ad08b
fn:66a5029484a94a439b58c46394cc4a1f,fn:b5719b3ff31c49d3843e8ab0d015c038
fn:66a5029484a94a439b58c46394cc4a1f,fn:b85f6dcf291a4891bfe2c54081e815a3
fn:07f2747d37224d13949de3eaa9048509,fn:0831f7e2262a4271971a65d4e893bc1a
fn:07f2747d37224d13949de3eaa9048509,fn:5258d3e785234cab95cfdd29b447c68b
fn:566be0ef802543ccbf952e30a77e2775,fn:05934042f06446d5ac7d16b1c85af915
fn:566be0ef802543ccbf952e30a77e2775,fn:88549b21931c467e8c1f102fb4b765fd
fn:45bd0e3fe0124b0084cc39915c9e635f,fn:07c962700f994b59b2ff52607325c8d4
fn:45bd0e3fe0124b0084cc39915c9e635f,fn:8453d0ec21cb449990adfe11566ac644
fn:c8de3186341d4ee28208e7b241b0be37,fn:40a9f0507ae54c9bb8c90ae7488c2235
fn:c8de3186341d4ee28208e7b241b0be37,fn:5c38d4140b4b4a24ab04de19efbc872f
fn:c58d2109fceb4398bdfa6c595dba0321,fn:b4ddf5c8ce2145d3b58d4aec3ca86207
fn:c58d2109fceb4398bdfa6c595dba0321,fn:f411d45865e54a3680320671ed0cda73
fn:3c1196ad5ac74416844a87d86707a716,fn:8068c0f14c1e4a72a9cb466ade65bb60
fn:3c1196ad5ac74416844a87d86707a716,fn:48683c9b63e448ff91e289ceecc75829
fn:8b4afffb7faf4459ac86887991dcde96,fn:011ff77f0b804c06894b35b1615e480e
fn:8b4afffb7faf4459ac86887991dcde96,fn:9c4d6822601d4cb8887462e12d014121
fn:8210e399754a4f89b05901e3a3d79a87,fn:95ad4277a0574a3c8f0fca24b0b72962
fn:8210e399754a4f89b05901e3a3d79a87,fn:9c582cbe81184e13b51d64b6d7f0e12c
fn:c7792118110e4cdd977d7e0dc1e8a29b,fn:0bd1ddf192a1411f80269893d0160052
fn:c7792118110e4cdd977d7e0dc1e8a29b,fn:522224f4d9c249588fd5cfc1de8f9a13
fn:7ba7c53b5c1d43a19a893f9dac75d1f2,fn:69bc82c7b91f47a8bf702de57b52d9e3
fn:7ba7c53b5c1d43a19a893f9dac75d1f2,fn:789d915207a147ea9d5933c241086d8d
fn:b09b59d579dd4c75862c6c10529c0b72,fn:4004aa8580cb4717b5cc137237dd4fd5
fn:b09b59d579dd4c75862c6c10529c0b72,fn:7f37b8dd484d4fd3b5eac62cae91ef54
fn:af0b621abcc449378ccace2dc3a78271,fn:1162cf3ba1a74062b38e17bb6250537c
fn:af0b621abcc449378ccace2dc3a78271,fn:c5c03bda976d4de7ba8a79f6eaee9bae
fn:35d186a7b055439caebd0b30597216a8,fn:a8d172bdcd334f3cae49d36bf447932f
fn:35d186a7b055439caebd0b30597216a8,fn:cd617f52a10a4359ad3ed7e4b03080bc
fn:1f53eecdb1d54f4a9f7f2d053f369d27,fn:13afc16d1925420b8d02d44e14086751
fn:1f53eecdb1d54f4a9f7f2d053f369d27,fn:10e68b7db282491cad08900450d94c9b
fn:d98b0b129c854c8781de00e70acb2b5f,fn:b62fe29e82964fafb0bbb9cbd4273f7f
fn:d98b0b129c854c8781de00e70acb2b5f,fn:c8b0d4e810e34901b24ecbd6da6e6750
fn:097e3e09e66f4fa5af8a34adb86a03c7,fn:119ee0dcb7004175be30b9a511345028
fn:097e3e09e66f4fa5af8a34adb86a03c7,fn:744a4fc6f0c044da8c48d68e59564741
fn:f12fb4cd6bdd44dc8fc9706a51bb82e4,fn:73a5bc86d2f34aa985700fefe13a62b8
fn:f12fb4cd6bdd44dc8fc9706a51bb82e4,fn:471e37ee663143ff82c7c41d4f0a1d96
fn:4409b508ebaf43feb5317b1cc9930db8,fn:5693e7b9b4bd43f8b115b17ef7fe8335
fn:4409b508ebaf43feb5317b1cc9930db8,fn:33e585b0a0b3408485c34d494f8fcfcb
fn:dc1376450fef4e1d90d245680903a47f,fn:0060de92d82c49d08406f57f8f15bc6e
fn:dc1376450fef4e1d90d245680903a47f,fn:21814bf7d739461eb3a763610a41600d
fn:f0b60e37d3204842918f8493d957929f,fn:21fece4344094d20bfc5fa3adfef074e
fn:f0b60e37d3204842918f8493d957929f,fn:9de3c622628446648cefa1f78b4ce28f
fn:2d5ced31b2b541c3a1432a072d027ba6,fn:eb9852c4701d426c827f7932ff1f20d8
fn:2d5ced31b2b541c3a1432a072d027ba6,fn:54815e1a387743c1a44be12ba3a62e69
fn:51314c42aa1c462ea70f7d455499026f,fn:c8c2b64ec798483f8009fbf79f50c4b0
fn:51314c42aa1c462ea70f7d455499026f,fn:96a977e8379548cf99eaef9bff25d3c7
fn:07c6645e9f774a2c9a2af3fc73b316ff,fn:8399dbbdfe454af6ba73cbee2121fd50
fn:07c6645e9f774a2c9a2af3fc73b316ff,fn:9a1d667a752e40cd8aa2d352da57b8aa
fn:fc304dca8c024ab695adb2499d04c2d7,fn:41e93455ca7f4e629341ac35f357d239
fn:fc304dca8c024ab695adb2499d04c2d7,fn:aacc7653dd014661ac967e7c39249a8e
fn:7f04b2783a6a45caa1db313dda661168,fn:0ebb09c47b2141bdae4f45e6608392ac
fn:7f04b2783a6a45caa1db313dda661168,fn:2c6f4cb79ed94eb89e1aee26001913ea
fn:a89ffd6f01534d32894d4c46aac3d5b6,fn:ece813bde4e54a6e91fee5628a655413
fn:a89ffd6f01534d32894d4c46aac3d5b6,fn:899e2eb94d7640efb7455558121c4285
fn:e2ac413c6cea45a79b6c807960cd668e,fn:1367da12904f4df69c9ea37920590e69
fn:e2ac413c6cea45a79b6c807960cd668e,fn:368a3ef57deb488894089cc2ebfe8eec
fn:e056738d54324b81a62fa8ed875cd2f8,fn:ab8903838bd0487bbc423ae69338fb7a
fn:e056738d54324b81a62fa8ed875cd2f8,fn:d3bb1a5ac85d4984aabcef949a82dbbc
fn:dbe85a42571d4cdba292339d3261124d,fn:f31221d5903d47d5b8a5c96a6dcfc37f
fn:dbe85a42571d4cdba292339d3261124d,fn:0445cfaeacd84e3c839080b5eb284867
fn:5a871a02e422452fa4e1f6268ff0e791,fn:866148c03055456aa179e8e0cc9b20ec
fn:5a871a02e422452fa4e1f6268ff0e791,fn:44decc24d5934c438a32cc8edce402eb
fn:c5d15824240649b289927424e232dc71,fn:6069bb8827c24d87b71252f6e0a4671c
fn:c5d15824240649b289927424e232dc71,fn:5c48236ec755487a9fac300aef9691a3
fn:5f87e374c75142ea9f5b723768c95cf8,fn:08384e1057cb480198c520645d57212d
fn:5f87e374c75142ea9f5b723768c95cf8,fn:a947fe176cb9492bb1ffae1ecaa09ef7
fn:7f8790b34a9546b986efc070dbc25480,fn:048ad7ff01b8407eb7c8a54ef9781ec9
fn:7f8790b34a9546b986efc070dbc25480,fn:cab3615439cc4676ae00c81f12befa51
fn:db7bedc405874faea862c65574774e7d,fn:843ff767c077451a8301309b80bdc52a
fn:db7bedc405874faea862c65574774e7d,fn:239b9611b8ee4e64b7dbd85f72a3c6ac
fn:10c65972c08e40ca86328e0b2c27fb80,fn:46319559e6cd4bd8aacc1b84e6f77bee
fn:10c65972c08e40ca86328e0b2c27fb80,fn:59a90b8a5c8e445cb661ce23535429ac
fn:7f238d3cbc1347de901bf668e3516d8b,fn:47d2af64611640fe8eb29e8dd150b32c
fn:7f238d3cbc1347de901bf668e3516d8b,fn:5b408649ffa041f8bc017b27bfe94cf0
fn:c4474531a50c48538c2775cba7098654,fn:64e5694affe2451b90b32699ba6e16db
fn:c4474531a50c48538c2775cba7098654,fn:d5c9795c239f4816a7bdaf8907fa7277
fn:cee5f331819f47448b3d3bb99fa57d56,fn:59b49d19a9ae433ca1b3eac1b12409be
fn:cee5f331819f47448b3d3bb99fa57d56,fn:f295ac42d15c4191bb17b0b63ded4187
fn:be5d2b6f71b845f78db893a7ac23c9c7,fn:e41a3acc4bb541d09a62f63a0e4a74c0
fn:be5d2b6f71b845f78db893a7ac23c9c7,fn:9b50bb330e794876aa5d9c10abcdea4f
fn:2dde2c16da6342888cf0dfc97f30bb2f,fn:c45601cb7a3f4ac98b40f4e2012a750f
fn:2dde2c16da6342888cf0dfc97f30bb2f,fn:a3746af19d4149f6b3ce53f4a8ab4cac
fn:88aa741447fe45c48aa23468534e1ea5,fn:edb535f2ecb2465eb733804d9ed68099
fn:88aa741447fe45c48aa23468534e1ea5,fn:e60f23d5533e4c2a81e6e170b56b72b5
fn:274ef28fad7f4b76b4d6aa6e014b825e,fn:3977dffbd611495a9ab5e11aabf01efa
fn:274ef28fad7f4b76b4d6aa6e014b825e,fn:7b0febd58c4540f99476fffd19229d87
fn:d85b05814a3c4fa88edd4f8fe95c7508,fn:4f68eaf0e4f44f73bc8644601c5ed613
fn:d85b05814a3c4fa88edd4f8fe95c7508,fn:9bafcfb7358c4bc98e5a63514290ffc0
fn:563664b088c44d8f93d886e7d94d3c71,fn:41285bc0167c4e6f99f8aa84b644a836
fn:563664b088c44d8f93d886e7d94d3c71,fn:1ffc69674f0d4e4cacd8335470fd0043
fn:509fe84195d341d5bfecc4d26f1d7f99,fn:aeb8481da5564dc9a613d96743405976
fn:509fe84195d341d5bfecc4d26f1d7f99,fn:e4ed8e8f5a714866a44a1d65d30dc5bd
fn:eba9683dc5724d1eb1545b2e435fba75,fn:187767ccc5ca4496a06a3bb377c44f1b
fn:eba9683dc5724d1eb1545b2e435fba75,fn:e7460d6d2ca04f4ba9bc95cc8837f6b6
fn:6c5cc0b0ce9646c49fe600c04abdc01d,fn:21c0c4f592e04450adf441d4eba8c68d
fn:6c5cc0b0ce9646c49fe600c04abdc01d,fn:c5932fa742ce43b290fbf393f8274f8e
fn:015f0b38658c45a4ae10e31f25902939,fn:83361a9cfb4145f186537d6280ccfc1e
fn:015f0b38658c45a4ae10e31f25902939,fn:2d408aa6e2164221b79106d6cd34d784
fn:795abc60c43244b7a44572904b1d3b36,fn:0ba22bf558c0495f840d520a6c3e14ff
fn:795abc60c43244b7a44572904b1d3b36,fn:9433b09caca04325971fcb51504dd534
fn:3bd5b6d3d5014fc2af6b3cae59d3a2f4,fn:d1ffdc96440248f388060444628b6047
fn:3bd5b6d3d5014fc2af6b3cae59d3a2f4,fn:48aaaec991544ecd977bddb78fd32f70
fn:c183410c44014ec198727f396614dc25,fn:99f16f8695494c678153a7e8e5aec085
fn:c183410c44014ec198727f396614dc25,fn:04cd52849374401785db45707c17d1f6
fn:4abfa6fd50b84c7cb01a4e47e01b95ed,fn:8a18f750483e412fbdc49f050f238e1f
fn:4abfa6fd50b84c7cb01a4e47e01b95ed,fn:3b2f5c784e2c4bce8d6fdc1bb5280edf
fn:eb83eec7344442eaa554ca8244f72f2a,fn:0e2f3c344e6e4bef8790366d1b6c1512
fn:eb83eec7344442eaa554ca8244f72f2a,fn:7e7138ec6d1f430d936fde561c7ebb42
fn:1a0b034c1f984e7d8e86e076802206fe,fn:2fa2ed907000463786f7397678a523a0
fn:1a0b034c1f984e7d8e86e076802206fe,fn:fd5a3482d5f949f5ba51d630052a917c
fn:85f2619fae6f4f3a893a3723f30ef333,fn:02d2cda1d4af43a08308bdc91507e20c
fn:85f2619fae6f4f3a893a3723f30ef333,fn:78d4ca80161e464abf71f156a680d31f
fn:15e77ee521a041a5b593811d81421616,fn:198649f5f59e4bf0bfc71e1d90d17602
fn:15e77ee521a041a5b593811d81421616,fn:be3065bdbe7441988f861ba7319d7d7d
fn:a13cb257582f48c7b7fe6fd7578970a1,fn:c67f64084bdf4697beb56c0cf12976a2
fn:a13cb257582f48c7b7fe6fd7578970a1,fn:46889336e66d45f28042f07bb630a332
fn:956e00e9f62a45bc84ca0b11686d7507,fn:0f041433d5c64ad9ab5d01b81d97e6fb
fn:956e00e9f62a45bc84ca0b11686d7507,fn:23af2122238640bf83991065f1a754a9
fn:428adc7d50634bfcafa74405f74ebd5f,fn:00b55551230f40cbbe87674a1c1712b9
fn:428adc7d50634bfcafa74405f74ebd5f,fn:1d250c41d95d4ed0a44b33aa9a6a0140
fn:a1adf4a7b09e4e199824e7ea410802e9,fn:990883e075e9471fb6b25f61f894b7e1
fn:a1adf4a7b09e4e199824e7ea410802e9,fn:e46f0a00a42248fe84b144c9a9213e44
fn:00b8ec6a195946f2aaf4dd29f9eab4be,fn:8e1781cc06e64c1a8f96f0790b894365
fn:00b8ec6a195946f2aaf4dd29f9eab4be,fn:359af45289f24778bf65995ef0fd8ee9
fn:c262f43e72a74cd489e30aad83285ebf,fn:b1dd95be137343f69c2e49225d7f887f
fn:c262f43e72a74cd489e30aad83285ebf,fn:2ee5530b5dce4891a12d8832cc0f149f
fn:f264c7aac01d43b6b4e6ea40ad62a100,fn:550c07ad813641f6bb33a7e25ddd00a5
fn:f264c7aac01d43b6b4e6ea40ad62a100,fn:86b67ae01db54052bb4060e41ae42285
fn:83f27b772e7749db8cd45394fcf969aa,fn:a1c00dff067644fca2f87e5ea7ee1106
fn:83f27b772e7749db8cd45394fcf969aa,fn:8169a4b961b74796aba76a58b4d5e0a6
fn:e04f3f49796f40c2ae0ad15bb6b194df,fn:77a0e8cb97ed40578f8019b8a929cb32
fn:e04f3f49796f40c2ae0ad15bb6b194df,fn:36dfc8d1739e4fc5a51d7bcfd732c32d
fn:c417f2e5c1ad48839805e834f78c3c41,fn:4c02dad3925b44a4a6968aefc5b8752b
fn:c417f2e5c1ad48839805e834f78c3c41,fn:3b212ce6c6704158b2d3d1b7569b2734
fn:6ad0ccad78114a83b09960e7662f5402,fn:146a10e2836547f588ace5e38abf2801
fn:6ad0ccad78114a83b09960e7662f5402,fn:332180b928cd460fa753531d89a593da
fn:df44fc15ec8448b8979ac75023c353bb,fn:4178e9ac9c894b2a9dc765298080ada3
fn:df44fc15ec8448b8979ac75023c353bb,fn:7667824aed9d40dbb12c6a68dd7ec6c4
fn:30dfc0ab6c1e467da73e7ad7cc5f14b0,fn:5243bda9cca241cc957174866610f17c
fn:30dfc0ab6c1e467da73e7ad7cc5f14b0,fn:f225076fa9304297861bd1b478b29f7a
fn:b33590a3dbfd4af3bcc4f5e9ab44b96d,fn:72c5a946e5ba420786f053f144217c87
fn:b33590a3dbfd4af3bcc4f5e9ab44b96d,fn:c63820b246644ec29e6e61e6fecee1d0
fn:8c98d8a9ed2149a0b91fb8943e871532,fn:448953eb96144169bf4ce83786131827
fn:8c98d8a9ed2149a0b91fb8943e871532,fn:e7251485659e4a488df067973000ea93
fn:7c7e8a8a95f043648c1545cf6bb170ae,fn:cc0fd6fb809f4aba80cd241ce1c40ddb
fn:7c7e8a8a95f043648c1545cf6bb170ae,fn:158ce320a6024e4f9a9854ce21352bca
fn:b93d8b3564404c089a3a0132429f2bd7,fn:42ff480902994fc59e6ab75461c74ca5
fn:b93d8b3564404c089a3a0132429f2bd7,fn:17355a9a60894dd684b0e8613f566d3c
fn:2baaa5297c124b79946e3ebee3f39c3d,fn:072e85e94b044cd9a7b7f9a2894b2478
fn:2baaa5297c124b79946e3ebee3f39c3d,fn:26d7af1fb8af40b9a4a7ef7fb7794cd6
fn:c9cb444894384e81a3a9dbf6b473ef93,fn:56a8014577b54a5ea39d761971173aae
fn:c9cb444894384e81a3a9dbf6b473ef93,fn:9c22408cbe2843db827d97634816ef54
fn:ad54421bab8b4e799a69cf06e8200cda,fn:80c83b5962b64463b0a3e0836fc6cca7
fn:ad54421bab8b4e799a69cf06e8200cda,fn:1dcda61a9b8647ba952d82e8ef722195
fn:5077c227143a46b8b0a2af1708791d7d,fn:8bad92fe579c4cedab86d9dc967f4285
fn:5077c227143a46b8b0a2af1708791d7d,fn:c17cb4ca7e7940e8900113c117cfdb2a
