uid,need_date,device_id
tm:2c881e69ca274b31b0727882cfcf87ae,15,dev:bf8e239527e94eb79010780ab117269c
tm:2ca26373faaa4647b77b3d85d217d259,6,dev:cb45e94f66d348dba21c19332ece9f4f
tm:2cdc1184ec46424d9cf4d6017e6fe97b,5,dev:d21f8328bbb74366962b1512102df2d3
tm:2d02f83445bc4fb4b86c6327b2bb38ca,5,dev:05fbff02c2124afeb02b80913ac86e43
tm:2d11c82e3a5c44eebe5d2e0d1650622e,10,dev:af184c841b2841ecb7449295bab0f822
tm:2d205692e05d4a71b73a374952724bb4,2,dev:bf7a3f8bce54457fb90e75968bf33fd6
tm:2d9c05ba1e944c4c9c8c2e54fe19eb98,5,dev:3af2cd52eb9044aaacfc7c0fada06217
tm:2dce562ad0894db3afb13f8d2ef3e17c,7,dev:054520fd6203448a86bd988d51bac468
tm:2ddddd3af66c461ca4835f684dc55626,2,dev:cf8a534cb0bb4153bac9ce36db80526a
tm:2ddf0445830d41f5bc629fe3e6467643,7,dev:bef7130ac4204dfea2046d6370decff1
tm:2de6fb1eafaa4aeca3d0e1d18ea41d80,10,dev:8886826709ae478989daeb367f2c1162
tm:2e85f9c4593f47b9a7b1b8389c63302e,5,dev:75c6b5b5c5f849c3b4289b168988fc7e
tm:2f1e3a645c6f4ef8b7db2de694c87905,5,dev:f9795708e4794dac9dc26a2874755c37
tm:2f79fd7ca9cb400898778243978bda86,5,dev:972199f7779b4082908d3fdd2da9f7f2
tm:2f8804bf507245b485875f25b4d9ffbd,14,dev:29fede4d43f643c886c95731c37d0a6b
tm:2f9043bee8ba4c60ae825372686d536a,8,dev:a16589021a2043268c354d7f8fca2ae2
tm:2fa06bdc9ff94d549012dbe0eab6679d,1,dev:6174d7f227194680b788fcf0fd520344
tm:2fa137704bb348978ceb0f260e8296d8,1,dev:1ac6bb21d73b4b2b9ef9c83110b373ba
tm:2fba22eb6f3a479a9210301bee3d793e,5,dev:f7abaaf9ffa34f8685bafca03e6ffef2
tm:305bbc8294504e96b74986dec6152860,3,dev:0c66db1c03ae49b19facff38c8311079
tm:3086339726bb4034bd0533edb67aedd7,5,dev:33638984e84d4d9296ee1102838d7798
tm:308e349e98b3444eb18e8e5f7fc418b5,11,dev:c89619b4204442c1ac110c16868c561b
tm:3114747107e24733836d8f737f472a6e,5,dev:6d48c846362e4bcdaef1b6ab32477f5a
tm:311535c8256946329198d2b6a1a9cf99,7,dev:8d621e04673f40bc9bea0936727530c6
tm:313fdf01707c4081a7245059d7b68ded,2,dev:b8cef46d71ef4d6a9c9ccafa06ca8820
tm:31400d0baf7e4a31814b3e238f586e42,10,dev:acc8b97d9e08444f9500e2809bd368d7
tm:314c06ba188a472086ac824a917b5f2b,5,dev:c57c317b1f5847dcb4acd66ba0cd86e7
tm:31662c51133b4b1eb46c8eefdea752ff,5,dev:28309436eaac4afca8d5af7fb572f32e
tm:3181359bf1a94918aac62c786b9ce8d5,13,dev:e1a082fddd404265a6bdbcf90474a795
tm:31a6ed53fdc34aada8a315a89557f414,5,dev:ccc3e8cf09e24911a7d607eb179b02a5
tm:31ae86cb41384a34916b3a3bd1383aa6,3,dev:fab3f9a4b1854087803cba884ae724f5
tm:31c25dd5c023441aac5d9874ec7e08ea,5,dev:469b2ebc55ee4c18a48dc6c4acab1a97
tm:328435c15b534c448ecda57d3815001c,13,dev:9125449e592048a882d32433ebe7c5a2
tm:328a5d92975a4c5ebb9afd23b7cc2846,5,dev:5b3332bf34a043119d6e37bb0610593a
tm:3295b7d53b1e4686aaa73d8cf17f5d4c,5,dev:419e2782ed254b3b82d46ded449d4860
tm:32acbb75137b464298c9918097861b60,13,dev:5ae04794e97f439e918e187f46bab605
tm:330f33006f1d4b7eaaee5189b0bc0e3c,12,dev:2a486f0eb7a34fe198a437150b1d5075
tm:3379a095c93940c591619e1528e9c1cf,5,dev:380ac995f182464bb6b06664c4cea4e6
tm:33f1f3734f8c4f779d27c409bc0f1298,13,dev:f13d033ab82e466f9fce9fd576478e41
tm:34d81297b3944189b1bc5d4508972fd1,5,dev:ecc156dda78142b3bb0ccbf74fec7813
tm:34d99b7f5e164a17a308324dfac1a7a7,5,dev:d6dbe26741b5416d8d1e9822358a4cb6
tm:34edc33d926649869e56fbb7b6abadcc,5,dev:462433821dad4bb59f5384a2deeda67d
tm:354ae30efcc148a7acf95c972ee4d98b,14,dev:e6590dfba839411c844c01d5921d0b36
tm:356cb0290a504329a2180a9b8e3b76e4,5,dev:1f76e9de06504d61a03509ac56d0f6ef
tm:3574da8889eb4e5c8e3c25b5df47ae8b,5,dev:8b6e712bbcfc48d0a82226e070744a8a
tm:35859401fc144a9286a2f5f51cfcd3eb,5,dev:8195c098528845549128e0d5c8faf976
tm:35ae48a8d508440e8d4ee20cb97b9984,15,dev:73cc775b5321488daca85c82e77ac10d
tm:35ae68779f2441cbbeb89acccf28a5ac,5,dev:2089b197f1334d86a0b5530bd579a76d
tm:35da181e5dc84086a296acf0ac99e8cb,1,dev:6174d7f227194680b788fcf0fd520344
tm:35f0f3852d03441f90d4b8982d2bec0e,5,dev:75c6b5b5c5f849c3b4289b168988fc7e
tm:360e067a20d54a1881c2dcd02482f31e,3,dev:fb567180ae3840cca39f129dbe617f46
tm:3614ccfe98b5448699a03310ed728472,5,dev:c15d5d21475642169d84216ccc076829
tm:3622960023d4448c92e414556d014a45,11,dev:270b648fc0034445af603559aec604f0
tm:362c49c08a1441108b6a13f22dd9371e,5,dev:f1904e655c5c4f328ee2013cfef22e1c
tm:36e57d9715d143f5abaf524b0699e2c2,11,dev:f5d677d4889945ffac84d3db26b75111
tm:36e6c58983f34fee9bb0a306fee92f3a,2,dev:3abcdbde5f5b40bf804e5fd1c8d81c2c
tm:371911662062403984be2419c358e95c,5,dev:8195c098528845549128e0d5c8faf976
tm:372af112420d418fbf0f60db016ef02e,2,dev:c4dc3fafb77d45e796e08aa14d998b1e
tm:374ba216d3604a0884d3af42d94d1d38,11,dev:0f77795bfa65402881b30571090e3c7a
tm:375f6ba4c2bd4584b5ce133daee91ffd,1,dev:7ce717c8b4214418b9a3ce9148bfe3e7
tm:3777f89ddaec4ea1818bc7f05ece1597,1,dev:f01a4c1ef0094877a76126c6357d0b8b
tm:3794a52ffcc04f85b2ebab682e9e1646,14,dev:164f220cbf764768bc39f2f7e45a8ab0
tm:37bd1865d9014133973119500be2db43,2,dev:5d68e7da9d0b49af8b7814f9e8ac6b19
tm:37e2ceb39ce54675999cf94b82fbf206,14,dev:eb957cefd5284cfb85ca929eb8c216b8
tm:380acc907df44089832a6b0af6586d2e,5,dev:08b4057ae2cd465897aa09bbd4d55ab4
tm:38277be3e7114e5daa477d28df47440b,5,dev:687374f2f33742e1a20bdafb0da418ac
tm:38381f4905e84e918a0b7455ba279ab3,4,dev:7953e97f96d14ae2bbc3df17a2e176af
tm:385de5b91b6148a48ab951dd1b494a48,29,dev:2ef1f603ecde49c59ed0545d129d89c0
tm:38b8007287f6424da14e584047ddf8a0,5,dev:1383d2bf20164f2b844f7b08509a6d6c
tm:38fc1734f7df4d34a545cfbbacc61b35,7,dev:69416adc39b147adbd01a37c19278f1c
tm:390ed2c536224b57b6dedb5d1dd79348,5,dev:6a0f2297c1824fa2b24f9dcf84ccb79e
tm:393615e2f67a48018f5a05055bf0dad8,5,dev:4bd2d8c008624e5492b9d1ca1f5a7430
tm:39449584076f45609ae7bfd1b3d9fcd6,9,dev:fa36989fe7e54614bd691fd81c452201
tm:39588b5a58964b199feb7d2d3c0d4b38,5,dev:61788120876c4a89885436a1710c8eed
tm:3988703dbf4a4008a98b8c89019c7d15,5,dev:3abfaa52bc5c417bb2fd85e6b2378cc0
tm:39a76e34bef64523b816bceef04e4ce4,8,dev:e46f87993fa3452fb6ae724a7d5420f9
tm:39ad6b5f91b84391b95e76a8da6f9624,5,dev:f1904e655c5c4f328ee2013cfef22e1c
tm:39b2d4f095074179bf3c171c285b6087,14,dev:7aaa3bd7494147e99be5d4c9604e9a55
tm:39f74a96a2cb4e9cac39967d1c178438,5,dev:8219e99985d14a92aa721405c6bcd10c
tm:3a0a3c5a946e4417b867a84e9852c0f8,10,dev:23f4b4fcfa0b4079b62006df2a91bf12
tm:3a484a3d7f5f429c944295252d0556e0,8,dev:e46f87993fa3452fb6ae724a7d5420f9
tm:3a5dde92ba104ec1bf689dfa8d0b5b68,5,dev:27d6902240e7462eb22311404bf83b11
tm:3aeedaa38eb44233b9ae1140f66d7afa,3,dev:1c0fe4311bcd40bcbc909c777f2fc40f
tm:3affea43201948ac96c633b6972c5396,7,dev:3d852de3d7d84cf6bfbea67667634433
tm:3b00754892794800903b5bf394860e6d,9,dev:fa9565745a934f769fcc0a583f2db4ff
tm:3b10ab18fe9242188c145ccc94b7b572,5,dev:8b67b09b28fb43d49f8f36268072dbb7
tm:3b5588175c8c49dea41b13055080f600,5,dev:53599feca7f74aae96ca3ae82cd1e4b3
tm:3b6da06a574c46cfa7685aa112d6df83,5,dev:469b2ebc55ee4c18a48dc6c4acab1a97
tm:3b7ca9b8e27e46e8bdf262f36579d817,11,dev:18c7687fbd5744d48bacc0813c2830d5
tm:3b7e454f9fd6496aa3a14c3aecaf3741,5,dev:e6c486867d594e73a157ab7052c71194
tm:3c676579e1494e8e83de4c3eb0dfdb2e,3,dev:bd68df1e7cc04ac9b5195ca7d4211998
tm:3d11d62c9bd04895a59320f9b09c25c4,5,dev:be30ccc4bf484e788787454a45ada4a3
tm:3d74a93dad6244b38f7dc85daeb62cd7,13,dev:2493d18668024b7994f75b285f90c8a5
tm:3ddbab6380444f3aa0be24bb71040bfb,4,dev:080444616a6c4580884ca699b71f1e95
tm:3deac1eb59b9414b80b9f1f95b0b8b9b,11,dev:f075478dfea641d1bd9513f46af1c832
tm:3dfc25e0d5bf484bbb403e7c000811ab,5,dev:12600e2ffd2a404399d73c37dab8c980
tm:3e410659f16140e883f1845c65463651,5,dev:3e5145e3bf734c12ae81baadcc4b7f9c
tm:3e42effeb884448b89f22b5897ba5fa1,29,dev:2ef1f603ecde49c59ed0545d129d89c0
tm:3e6c3527ca8848d69e738ed63e8484b4,5,dev:6067b3866dcc4801bde5f6ab86a6c1cf
tm:3ea1504153444f0eaccfabe5fcd93102,7,dev:07c23cf164894d35b0fc2c55b0c15904
tm:3ea397bc0a2f47bfad448e9e911a976f,5,dev:1531478a762c4e368ed9b44629fc5fd8
tm:3eaa3b97eec24640863f52f5d1f3eab0,9,dev:0342e630c1dd4fc3933baeaf4bf9de28
tm:3edf3fc5846d47fe957aa1bbb1e37eff,7,dev:b1be536acc684ae9ba680547cda29777
tm:3f09603c424b41a791fe72f55002fd58,5,dev:94599116c5184cd6bd2ca9cd3fa0f10d
tm:3f581624f8f34969952923c083201a0f,4,dev:1755fe19920048fc90855ca936284edc
tm:3f91e08668cf49229f6f33a8f751421f,5,dev:07f50e3576ee451d9d9536b668d566a0
tm:3fbc22e7fe6146e88ca9cef5be631d20,5,dev:6fabd6aa6e9348fa8172212d1daa4bed
tm:402410552ba341b4a6f4710a57a73d2d,5,dev:8b67b09b28fb43d49f8f36268072dbb7
tm:403d44128eb64396abe12880c75991f3,6,dev:bf9cd43b41c84ec4bab31cd803143da3
tm:4067b8ab1e334a7c8473a90886b22f33,14,dev:6ce991bdce2841f89eaa9dd2d7366dd9
tm:40938c3de2e04894b39ac6532a27f3da,5,dev:cb45e94f66d348dba21c19332ece9f4f
tm:40f04d9721074c2fb2baa29f685e4696,5,dev:4e7eb3e6e4e74a55a90922903afb12e6
tm:40f38271a871499f976cea4ffbc03d35,5,dev:eca71a49e8374a09a05a3698147db652
tm:4119c9f92e9846a4b81bd226fef5d3d7,13,dev:081a45b1829a4baeb7bd2786a90bfc73
tm:417fca53f10e4fcbb6ddfb2fc30a2e16,5,dev:08b4057ae2cd465897aa09bbd4d55ab4
tm:41a0dc3d8757435e96742940ce2a9a73,5,dev:20251bdce1fc46f88eabac8f90883b01
tm:41de2c7de5a24487845cc66c18352596,4,dev:7ee661eaeaae45e5a3b8b74b57477c33
tm:41f0a40b701148ca81b4892fb574c203,9,dev:f35139b052ab4ebaa68712dd82608369
tm:41fa7469a4af41fd850c2950479bfa78,5,dev:f08f340b465644a1b93f291fd107b4ce
tm:42043be5fc60429f965f100264e67c5e,5,dev:d159c305e34b448abc5b6255ce9a75ef
tm:4235ea69de974cbf9a48896f779ff867,5,dev:b9d114f97dd949a2a8f80584d23a5d83
tm:4278d02c484b48eb8265eff604171228,7,dev:3f45159e2f5840409e25ef26cb0e6c9c
tm:4280d537236c49748a26bf0f28eaebd9,6,dev:1f76e9de06504d61a03509ac56d0f6ef
tm:42a08103a4a24ff8a417a7ab04f0fb99,9,dev:686c650921754642bdfca93e8f58ba05
tm:42fc10cece0e423485f4b9e95a140a7e,5,dev:c7576c277f384503bce61a2563dc1ac9
tm:4309c720433f46ffb6da4a054d605339,5,dev:83d3068592724a61a924cbb52192c01c
tm:4349528d6a004e79ac320889af80c69d,5,dev:4b31df1faca3455d81e8c36298e81369
tm:434fa78c22c44f9885c17bcedce22d90,5,dev:02808c372db5421ab3e6b9a4b616672e
tm:43b8d38801c4432497fcb8f3a8aa0b07,4,dev:22861d179b98496ba98863b6f7e8d6ae
tm:43c9c562b56f42f1bca19fb924dcb319,5,dev:c31bd1e3f2c84f5a90a1a76d4335333e
tm:43f4396e068c4eacb8dc48cf2a2783ab,5,dev:3f95993cb34344588b14e8532c9247e7
tm:444b4e95de5c4cb2960145a7e2a954d2,12,dev:a844aea949524c42b680b7e75873e062
tm:447e9b97e0184676b03a27b5a83e32dc,5,dev:aa011f6751da4bbdb723972c22536cc4
tm:44a057b4e42849d7872fb873fcefff53,15,dev:09738717eb42412aae89a2f98b1fa220
tm:44d91316401448d492a69afe4469e190,6,dev:81a272c27a8341d09ad07d211d48b4b2
tm:4543ecc909a144e4b81711a9fc45a3e6,5,dev:5ef54373bbba4e33b696c7682656a334
tm:4586b073740549c4bcfed837a0def1ec,8,dev:948ef6729f7945ebabc2a0f71822b32b
tm:45b60173bd7648328f362739fc7ad69d,2,dev:e501ad1714354da68218758ef255d51c
tm:45c1d6344a45431fa33de97e6fb145ec,6,dev:972199f7779b4082908d3fdd2da9f7f2
tm:45d4e0549df041669c55c0748341bac9,5,dev:7a61d62d9b614088a89c48b3de0f4e79
tm:45f196516e6c45dd9178871be0d26030,3,dev:1c0fe4311bcd40bcbc909c777f2fc40f
tm:4600048ec9964ac5adf93ec91ae31cb6,5,dev:7d49ebe90e294f538133b1359f33c674
tm:46457e1a0b83431497004052bb5170ec,5,dev:7058cb606e3c44ab8327811a501a2cf5
tm:464ac79bb01f4a9e8ea7e5636f6d28a2,5,dev:ae3075d5b6024e3590fdc04bf508b7f3
tm:4691f253f9a74443917102a2b1ec753f,5,dev:8bd3e5d5fc6d4b1aa11a7c4b248126b5
tm:46a4f9e0dda84509b8cfe7e0fe72af22,5,dev:506c5ed76e314e6b8f75a403ffe0141e
tm:46a926cf6cc640dc81f84b456b4e4e8c,5,dev:64423f53b25c46019828d8f6fa616d82
tm:46c4e1ca57974d0e925705804f4db800,5,dev:480af43c7d0d43cf8ca9ebf0824b565a
tm:46dc8addc2e042718be7f7d6261af544,12,dev:00d61c3730fa4d7981392e00812f3d89
tm:46e2edb900314a1baff9b0d4ae1374ef,5,dev:c1ec23ac998b4829ad8443e32b4691f4
tm:4744b04350c84b31986abe936a9665ba,9,dev:ce6bd5c696ea49c89744b743438fde1c
tm:4747855ecd174c0dba54ec6cfc7780a6,5,dev:f81fb98172c3491191bf2be2e39f7873
tm:476d2e31481646b194daa8a53159e628,5,dev:230715cc53844fc4a8670e8163d0ac5c
tm:4778ec1c78e04f31a290d56feb20a5aa,5,dev:28309436eaac4afca8d5af7fb572f32e
tm:4791575b296d4c6294443cf968c26ade,5,dev:6a0f2297c1824fa2b24f9dcf84ccb79e
tm:4795a3b3577043828bfaebaa43cba8e1,10,dev:acc8b97d9e08444f9500e2809bd368d7
tm:47f61acf7442456eb6e992fe8e78853b,14,dev:2b57114599e244ca826332970993d75f
tm:47fdfe3f38604be2a0fe43fed574edde,12,dev:689c8e3992cb47328ef5d02e3d774192
tm:483a0e3b4fab4046bd6410e4594d815c,5,dev:91b5dab1abb84feea28dd1c40465c0fd
tm:4848271be07848799e195f23101ab884,5,dev:3e5145e3bf734c12ae81baadcc4b7f9c
tm:488462a7198c4e38bcc486dbae694564,5,dev:b4d63c15cd254c2ba0f12ed62d439ee0
tm:48a4b0a6deb54fafa6798e28ff7047ea,5,dev:126e9171d0d545979a25fae60cf4e103
tm:48d4a343a0284e7a8d6aa86dc96a0728,2,dev:be4db71e10a84d498fd58ec7c5be71ed
tm:48d9fd83f18d46b0a7995bf9ceec2550,5,dev:71af3ae13161480a85f61e546c247649
tm:48e1ef1d1f69447bb595b33aa3de1a71,5,dev:f95d3ae75e2942f8846809e9dfcb7af2
tm:48f90f4fae964195984b33dfef3d7275,5,dev:7e2da764e4784da29907b6aae1516a0b
tm:49051efbf51649439bfc37e76867b02c,2,dev:602c93a36e1440caadb5df4ec4061858
tm:496bbf6059e742e68217d73716016155,9,dev:b1e69a8cef844f019e9dc6603ace9caa
tm:499a9545e67741bbb35f68d087fada52,5,dev:8f84d3ab731f4c908d1d030965e2b817
tm:49a025b2564b41f1a05d32447d92a664,5,dev:208274b0986e408eb64f908b1c9928be
tm:49dc90cb7c3a475fac8c0dfd48beb8bb,6,dev:832966c8e8674bdca7f5c776e83c0b55
tm:49f5afa5fd8f4492857d9eee30c7ac1a,14,dev:38703139878241dbbcba53ea32be5939
tm:4aabfb6a02924a7b93f33ac3b6afe908,5,dev:94275326e49f4b3b949b934ead15b3ad
tm:4ab7a38d1a5e4461aa235b6fae2289cd,30,dev:2ef1f603ecde49c59ed0545d129d89c0
tm:4ab874e7c91b486c8cdd54751023df0a,5,dev:ef14098d4cc141bba00361e3fbddea23
tm:4ac0a41a95d248c79d2d7b59f2ce1565,5,dev:d53d951e6caa4f26ba9b9dca2fe8eaff
tm:4b16a20e71244d45828de395bb911b84,5,dev:05fbff02c2124afeb02b80913ac86e43
tm:4bbf0224bb824ef1bd4a1ad9f24cc168,4,dev:6617d67090584767b7a3ab938aa7d37a
tm:4bc9dd56111c46888b9e71264b2b52a1,15,dev:f4ce0e649cf6496182ad212cdf14fc26
tm:4c112a85bba647b3b2caf86c01294a7b,5,dev:fd0da8e1ad28479e8643ac50dc7dc434
tm:4d1e418253344969802553c0d2891c8f,1,dev:e17a83fe31de4704a7eda2b26aa47c4e
tm:4d54da60af0c4f50a9f576686bd9384a,5,dev:243c6aca9d304b59b6b64857deb44874
tm:4daa085f54494527b6561d583807b6b5,15,dev:3dbde55eac5e41e6a05d5be8981920ed
tm:4dcb86b7e70c45429984d563e0dd939c,5,dev:6f26761ea62a4de5a6b408ae8839bc43
tm:4ddcca203c794befb4cd265d99071bb7,5,dev:16336f1e8b18497da99d226b319985d4
tm:4e1124ebc1be43dca478a89b0eb6fe30,5,dev:200a167371314daab65566fbc8a7aab7
tm:4e121dd07e1b4462808dcf49f0b06177,5,dev:f834daf4fa5a4de385f61d4761a91353
tm:4e99810585274b6997e23ddcdb6830b9,10,dev:af184c841b2841ecb7449295bab0f822
tm:4ea767a426ba48afa866c4de9025b9a4,12,dev:2a486f0eb7a34fe198a437150b1d5075
tm:4ea7e6a7d3c24d4ca0fc8d49f0c92764,1,dev:6174d7f227194680b788fcf0fd520344
tm:4ec8e1a0b29341d4baf75b3f7f3434d0,12,dev:74f4b4687a9f405792446c4c48dcc5f2
tm:4f4c34327c244125895db9d95529b7ff,5,dev:d19694c3260c4d9694612f725dd75dc9
tm:4fbf214ddaf44342a37d0eacb0bb28f7,5,dev:1540a20c0ee244118a9806a26179a42b
tm:4febdf5efbca46e9b2c430e112be0984,2,dev:3cd8215f5fed4a7192ca58e34c1e09ff
tm:5066c1a08a964eeb88066e567b636a58,5,dev:506c5ed76e314e6b8f75a403ffe0141e
tm:509b85b063bb4388bce06cd155cf6387,5,dev:4424b1105a174306975f4658b7622ba2
tm:50a50c68c68e4f89b715253aca7620c8,5,dev:d5b534dd3c084a9fb5d93cf8543710d6
tm:50ac7c606049432080b5037f5e2112d6,5,dev:2be39a9115054e17b5f1b2be9a148679
tm:50e1a1e10a2346d58275bccf7a894d6e,1,dev:ae80a05827944a8baa31bbfd2386c8ac
tm:517ff5a2373f4b53b374e6fe0f2e921e,5,dev:a0c29634c16c4150be9763dc2b9b9e87
tm:518e52a39c0b40faa03d824e224049e9,5,dev:c6253fe0ab214540a7dac477efdb500a
tm:5277e05e93e14dbf8f082822d16569ad,6,dev:972199f7779b4082908d3fdd2da9f7f2
tm:527e330249a141ecb82b9455092c7a41,11,dev:40c538a051114fcf97b3f3bf6b753aa8
tm:52e2ed71f6e64c57a6a02ad367280d49,5,dev:3bf897ff38cb482e996c97bb0e9bc847
tm:531372ad1cf24afc8de84e6cd55510a8,5,dev:83d3068592724a61a924cbb52192c01c
tm:5318774ed1494b2da9958ce0dcd9b0a7,5,dev:fbbaf5b72917498bb981e412e297238a
tm:53633d0ade1246b1ada2b8728bb45e61,5,dev:7da1432b2d49472396da8f964b315d5f
tm:536fc4b6dbae4402a70f05274da894c4,5,dev:12a677615c56453a893e59ebd16d3502
tm:5392bd1b1c074562bb658886d59463e7,3,dev:a948ef1286fa477f8090c57ee6ef5745
tm:53c542200f9345e0b94bd3cbd27fd105,8,dev:fbe5b6ba96a24b6e9ac7e6791ad7a8ac
tm:53cc874792454d5793b94a8e40010bdb,5,dev:83d3068592724a61a924cbb52192c01c
tm:54028b08f67940818e65fb5a25ddc4a5,10,dev:af184c841b2841ecb7449295bab0f822
tm:545d3be531fc46a497bdc3fbb98109a3,2,dev:8f07ec27769e4b8ebd28bcf3df62b6fd
tm:546146e2f4f445d3b729e827136fddae,5,dev:91b5dab1abb84feea28dd1c40465c0fd
tm:548750151a744cae8c1dfb1f72112830,6,dev:2be39a9115054e17b5f1b2be9a148679
tm:54acaa6e5f6844f3a42fbc2e81f3eb84,15,dev:45cef536c96641c487c23c6bf475bdb9
tm:54c1d19143a54b908f98a1c33267cb2d,9,dev:553476642aaf44dab5d0960593a6821d
tm:54c787a177784b5bb9872beca2e701c7,12,dev:36f2a244b95c4b9ba1aac7d2a130563e
tm:552b18bc79f94f0b903137dde81d84e6,5,dev:f67f7c7105be464ba00e43cca8122644
tm:55393def71bd4e1a98ae4d4915aea3b2,15,dev:f2accbdb811d49ddb6b0c3be3a3bb40b
tm:556c1f1c5637460c89292c65ab63c6d0,5,dev:9dc490fed0fe448a8608229f8e9a349e
tm:557e64de51774b729c4912c90a1480aa,5,dev:11dac44318dd4d19907292b1652eae1c
tm:55f1be2ebb9649f4a4897461addf14f7,5,dev:c1d8f0f49d344cdc8a78c6dbfc077fdf
tm:56b49b53f4de48068d9affd91002576c,4,dev:141f1c5b650e41b798a53fbdf9b53233
tm:56f0e10146b94382b6b3ed46c9cdbeff,5,dev:378224d510d6450591d7fc48c04df051
tm:57592f4e8fb24b77aed8b565fa6f31be,9,dev:1d26aba7f8db43eb855de2af2325595e
tm:57706531b1fa403ab16e78c236f182a8,15,dev:bcfe6c04f4f747d09c62c1658156be01
tm:5775de035f4644119f101fc04f19e7a1,5,dev:526467d468734887aa446f6846702577
tm:578a09239c5f476484f1ba7decc3b545,5,dev:9f9256a451754bf5a803ac8efd531bbf
tm:57d6e424b11d4aff99aa594f9cc2d633,5,dev:9618b51685654b37adb43dce4d2592dd
tm:58050ead5ab1423b86c05f678d45595c,5,dev:b25385c9b94f42b7bf762dfb24db77ca
tm:58340186778b41abbd99b817b4bf185d,6,dev:13151298d5ed4d27b455a4bd8383cb21
tm:584e4db4e8a743d697a14f254687bbd0,3,dev:cfb1d1ae62664303963f96126d2fbfa2
tm:58bfbde618894592a30968043385eeeb,5,dev:1e5a44ae4e7e4383bdcce00c5c18b7ff
tm:58d92235167b467084d599500de6659b,5,dev:28309436eaac4afca8d5af7fb572f32e
tm:58f28456907e4fb59b432ce27712409f,7,dev:9b6b5e3fa09843989ddd4cb49d09abc0
tm:58f329b7bb1c4a08a3946e0c8174ed01,7,dev:f51a4d49f5ff448ab079555b5b444efd
tm:59b62814b0454743a997f87861e2c9a2,5,dev:e7ace985af1a44fb81bebc6fb4ffb6ec
tm:59f7fedf569444b8972564678e8c5831,13,dev:b4261d8ac2794dbbbe9856513b15b9b1
tm:5a2458e4ac8544aa8e37312fb270f6cc,5,dev:0ff08efc7f3f483e95aede68e97cfddf
tm:5a25a30efcb84d24bd256d6450acb827,5,dev:6e0b4edd71324ed79351762b06a7d5eb
tm:5a3cb6f8d4e34bd1a2a483fb477fd73e,10,dev:4f3ccac5cd874668ab59cbaf38485590
tm:5a6162db29ff401e928eff590f5c704c,8,dev:c9cbe02401e84356b4efd2a5e1712334
tm:5a6d83667f1648ef9582f0198ee9ffdf,5,dev:f67f7c7105be464ba00e43cca8122644
tm:5af75e9baf424600b66d3c80b494fb54,5,dev:87b689b9ba0e44f0bf787e129d9a98ce
tm:5afd3c3dc94e43b3b403247947440edb,5,dev:aa1b186f46d642819f3eceaf0c565ed9
tm:5b48f64fc73440b5a648151ec83d1db4,6,dev:b6b71046c05e4754b4fea752e24935c7
tm:5b490ac94ce244399e6ed22ee023ee5d,5,dev:4bd2d8c008624e5492b9d1ca1f5a7430
tm:5ba8fd904a264bdcbc1720c7a3f09433,4,dev:141f1c5b650e41b798a53fbdf9b53233
tm:5c5b9bd977ee4bcb9dab78842a2c8e2d,5,dev:46ec4ba04fa84d2794879a941d5e06b4
tm:5c6c1cf287964ef98ee3bc5194566096,1,dev:36875097bdee4690a5e517e939513f90
tm:5c6fee24da5e444d8c975be892c1f37f,5,dev:b2542a86901e4970ad770b5fd59e957a
tm:5caa5ca492424b6f94c24fddfd185695,5,dev:9841fb021d9e46c6904bdb7a3dd13a23
tm:5ce5e9e8249e44668d2c37255500efa8,5,dev:0024358de5fa4805a2b4feec0e2bc3ba
tm:5cf8e783248d4131970964d136b37d9e,5,dev:d1e95caa12cf45c1a98960aa8a5c9579
tm:5d09252060a44f4ea27b0469b386cb8f,5,dev:687374f2f33742e1a20bdafb0da418ac
tm:5d0eea87b41f4964a3836a14a693e008,1,dev:c393f69ff63d4092b89691af6eada9f4
tm:5d1628fd588147e59c7eecf2e16b5456,5,dev:e842ae8e20b9429c935d7d6fa646bc50
tm:5d8c03f55edc4a86bab3bf8bb8c80fb1,5,dev:972199f7779b4082908d3fdd2da9f7f2
tm:5e6157f2c2c04cfc88bcc5ddd121bed4,5,dev:960c61f36a3c4bcda370f6b2f5e9f44d
tm:5eb41c244731409f9da46d38fb791814,5,dev:13151298d5ed4d27b455a4bd8383cb21
tm:5ed077a0ded34dadacba46692ab488b2,11,dev:774ae58f3c83439186552475243dd2c0
tm:5ef8903e60f94d01aab0e31dd7884c6c,3,dev:73aa800746fe4fbdb94374457b3aa01b
tm:5f5d1928af424f91ba4dd5efdad960ed,5,dev:f4add0c6ab094e19b469b64ed5221912
tm:5f8d67fb7b7b4de6ba3e9ebc03209886,5,dev:455cd5ea4f6f4596b0f7e9a2ed60e53a
tm:5fa2a59302c14c6484224070bf65bc43,5,dev:d6be6d52f0c240c6b4aec87234858c32
tm:5fddfe8260224c72bd1cabe8243f543a,5,dev:f95d3ae75e2942f8846809e9dfcb7af2
tm:6074c0cf15fa412f84e0e7abaae36dd1,14,dev:dd5b14568ba14a50adde65a41e623029
tm:6075c78f206f4ff8a266c37e3909f0fb,8,dev:cc6a66c6a6e94fb68e1d662af002087e
tm:6083d1c5d3b14a1e94c31fbf65dee974,5,dev:b6b71046c05e4754b4fea752e24935c7
