uid,rule,problem_id
ma:866bad0108794b0fbd6c6489d8219256,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:86ffc6bc4b314c7e980a1b168c57c3fc,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:87442b2fe6274797953acccaaa41141a,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:8770b0b152dc490da71662ee7727015f,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:8831fe9cdc73419289005890df7216a9,FIFO,pb:b01f562a231e4b53af5c6b415288d18e
ma:8915d6ce0ff447de8075877d1177e525,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:896c5f6ab4fc46aea2cdcad046c90e73,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:8a501d6771df4aac9bf0aa0ce77011c3,FIFO,pb:cac21748a3964e1581d6959395f823dc
ma:8a5df2b607864e2299963925ac2f72fc,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:8b4f998b77fe47619fec909a07669ae8,FIFO,pb:0a5a9dcce87e4e508b390d1c7aa93edf
ma:8b6c8af5c36842f792ce35de221de429,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:8b9a1f77c2214839a14c39e5736f4a6e,FIFO,pb:ed3ea9608ca74bb69f2536898bd31427
ma:8bfabe4bc2364b6c8b79af24c567cefc,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:8cbded42933049cd94d1ab8a69f90e6c,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:8cd298d1c77b4a98a4b29bea8dc1437d,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:8d041d4a64c54d278dd858621f929f7c,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:8d23a529df874adda122c441d825fbac,FIFO,pb:cac21748a3964e1581d6959395f823dc
ma:8d3bd605435d424690991fb042c71fd1,FIFO,pb:4880a397240847a9801e5529c5615429
ma:8d4285758b0147948defff72fe1a08cf,FIFO,pb:4880a397240847a9801e5529c5615429
ma:8d46d474e8d4424884db0639db108b47,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:8e16b02aa18b4fa8a30dc9532c00bbbb,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:8effb2ca1a7b4fc2b673fd63ae125e6c,FIFO,pb:61a6abe5f8f04cce941bc45cd304daf6
ma:90044335b6a74f95876f6431ce8542e1,FIFO,pb:4880a397240847a9801e5529c5615429
ma:90092360aa674470b4b2174b2b08f5e3,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:9282aa19623a4244b892d753dd157bd1,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:92eea04c2e2448f39f41b60f162a4210,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:932a74ac0bc44c55be7e7c4af9aec719,FIFO,pb:07a7f0a289e24d6dac7839b7ec864bf4
ma:93c6984debc644e58378c412b287b8de,FIFO,pb:b3aa7145d2fa4299800880d2ca9e54d4
ma:94586941b3cd40aa894b94d9a96530d2,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:94d9bde4c9ce40b38a6454ebf517bbee,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:95260dceffc147429f21497eff756ede,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:9578970473f34ac88ae718b31d9bad20,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:9665c3091a41436ebfca6ac83d84cfb9,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:9739c5dbf4ab42519fd4203b504f5592,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:97cffdb0e35c4c0a9a52f1a1755f180c,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:97e28904124549a2838a4d965e741fdf,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:97f4b2b476ac4eb789045c8c3e5e3e29,FIFO,pb:b01f562a231e4b53af5c6b415288d18e
ma:9854b64709a04362ab66b528b0db0d3f,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:98997a3422bd4fdca9c6b945a8289471,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:98c3eef13bb14a13bcbbb6ae442ef78d,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:98fa49624a574bc8831929efb32eb54d,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:99a14c6e37664a36875240f2c9f7abdb,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:99ca025e01244f9b8e750b4de3848c9f,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:9ae59b4bae904de7b6ba35d9493f8bcf,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:9b075baf742a4fe3970572d9330683bb,FIFO,pb:5a4ef2bba1aa49ab95d603ac03c6a8c8
ma:9bc6531c7f7d4c33afd53796fff77171,FIFO,pb:5a4ef2bba1aa49ab95d603ac03c6a8c8
ma:9c61a12d85ec447bbe145d5b0789239a,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:9c9019926560468fbd03151482e6991f,FIFO,pb:4880a397240847a9801e5529c5615429
ma:9d04f4df92a943b5bfff0a626472ee9c,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:9d14566d6fc141e29a2cf188e1424353,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:9d18527f38394dd3827e7dfb6954b8c4,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:9e16c8f2f5584d1db01a5a1db198e751,FIFO,pb:b01f562a231e4b53af5c6b415288d18e
ma:9e8a6de550f944b9913e101948ec953c,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:a009f02a1e174156baaacce3292ea692,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:a033e66d6db34fafac7953bf1a0f36a7,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:a081b75ae90b477a8e9cafbdf7e31fc6,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:a1a77b04a5c94455a7f41ba3e0a49bc0,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:a247a6716caf4a8e819af9f9494eea91,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:a33de5fccabe4d0d82ad2bda91910e3e,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:a4c9275106a14c0faece1edcd5975c54,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:a52c4f5cee14475faecad5ce812ecb1a,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:a61d774f78084855a9022694d963057d,FIFO,pb:4880a397240847a9801e5529c5615429
ma:a66706298dd642ce8c25b335e984dd42,FIFO,pb:b01f562a231e4b53af5c6b415288d18e
ma:a856586485874709a0fd17a316aa5080,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:a8f23f30f7e34e6ca20df62618b35d06,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:a956f37c927f4c77a9fd0617452abba2,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:a9fcb15c5dc84fb483f9ee15fb2eec64,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:aaf5d9b56f124a70a24951ea4059a46f,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:ab33f44fe7274c0fa9e1da6b34be21de,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:ac25c032bd3b4992903c0ebce39cb7af,FIFO,pb:544137bf0cad46259c1774aa554b5000
ma:ac3205fd48e24ed09af8085ac5d84107,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:aca852aecbbf4a519a7bc3bce7974e4d,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:acc9ca3960664dc2aea8f836c264cfa7,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:acdc71aeba3745c5968f9c08e6427a95,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:ad0fdf118b9b4e869f19b1136cbc7ed0,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:ae3778edcb8c454ea0863d90cca69a7f,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:ae86125954cc41d5a0ba258f6086263d,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:ae996c996fda4f3e830c6f8b21e86c07,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:afa4f6afb04d44e686150ee65d6b74ef,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:afb8f9dc6e5d4fc1baef4377102e15b3,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:b0a829bbf4cb45069c50f5e24720453e,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:b0baaedd92ac4f8a8855ab497278c456,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:b0ea3657c61148a580ef20f21b9cb36e,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:b1dfe676617641dd91b44959f659045b,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:b1f2e66d36b642d7ac1e7d89c4098ecc,FIFO,pb:4880a397240847a9801e5529c5615429
ma:b28bfe38846647de83f2f1b052eb4be3,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:b36c6dac198742538fa3f1596236f728,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:b3b300cc680944e6be52bb3738f22f12,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:b3c99264ba4448168320dc155eb8d8c8,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:b499671fc3154dd4b4f3afc2be9f193a,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:b4b07ddd59ef4e94a26428cae81e76b6,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:b4f1aac7d1444e3f815804361ee1d6aa,FIFO,pb:b01f562a231e4b53af5c6b415288d18e
ma:b51c89021fb24b328f0177e07a1f9fc3,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:b551f426a93848b4968f84e9b256a202,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:b5761dfcedf545499fa026dfd2ae158b,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:b5eaf147dd6649a8a20a34db345f8171,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:b601e061c7f24a77a66373741dbd275c,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:b658481070374ea486065b4a976f304c,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:b684e06a0a254ba998fb00c508486537,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:b697090c449d4042a94f59e27420c879,FIFO,pb:4880a397240847a9801e5529c5615429
ma:b6f0e3e396794ac697d595d2f23477c7,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:b702f079a59046bda92153b154b9815d,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:b844dfcdb71a4b8095469e0d92f23898,FIFO,pb:0a5a9dcce87e4e508b390d1c7aa93edf
ma:b8fdacc6ef79458096f87cfbf10a903d,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:ba4ac0401b0442f4b8a75588255631b3,FIFO,pb:879e912d6e1f47f79e2771912e764a2a
ma:ba735d6472294341ad0bfcb1456f176b,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:baa01d0a102545f1be4eb3990cb82990,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:bb487cd579f2459ca10197d09c746cf5,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:bc807294bff74943960fcec13ee21839,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:bd50c6560df243059effdc21ade12e8d,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:bd6dac09532a478fa87cea0c0db080e8,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:bd6f335f0c334aa297f49cc0cf239f6f,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:bde56ed559c64d6098692782ffa72947,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:bdff14e838a844b89da7d07af68d59f0,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:bf8c2fdb83ec49b48f6f3faa6618cb98,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:c0cdc3a17ddf41fc90fd9caaa88481ee,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:c0dbb3cc9f6d499b9adac5a793d3eb7f,FIFO,pb:33376eb0e3f14caa852f8df298d9ab61
ma:c0eb6c9e25994ef890337debffb02708,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:c15969b6567e4d9fa5e4f16b9f70a7a4,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:c1c6844ccf154576bb4109c5b6ac3e66,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:c251326ed83445f98b6937bbee74f0c2,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:c2abc5a85a29480a9520c3d89b350069,FIFO,pb:ed3ea9608ca74bb69f2536898bd31427
ma:c2bb15ae17ce4c9eb054013c0d1e1492,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:c350e48d0b7f4907ac9ae21607c2fa82,FIFO,pb:5a4ef2bba1aa49ab95d603ac03c6a8c8
ma:c3752faa416143c6abe0f922e89058d0,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:c3baff74c7c546da9a625540f0c9f699,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:c40d8245eba049b0adb79c8edf1b7c14,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:c425c790ad254596a778e60a0711722f,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:c44fbdfe83f44e28a1a73f41fd3de991,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:c458042fb5544356b1fff528f7edaff2,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:c532c661564842ec9be0e98e4156e407,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:c5c444ae35cd498fae9fdd84b13a17ad,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:c61a97307478452b82c4dbd5a6c73436,FIFO,pb:879e912d6e1f47f79e2771912e764a2a
ma:c62de67bd26c4393a59f1b30abca40a7,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:c65667d4cac048e1ba12679d67f282ba,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:c73b2d04843a4fdc84e85c1ab27d8652,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:c7afecf919cd4df0aeed55fc161fad9b,FIFO,pb:544137bf0cad46259c1774aa554b5000
ma:c801c5d9fa4048679c247f6d68d8fe7f,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:c8c3ea18177949d7812b890e5025aa16,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:c948e83750394b66aa0b8927ad082b61,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:c951e35f3a4842748acb5bdfaa54c36b,FIFO,pb:b3aa7145d2fa4299800880d2ca9e54d4
ma:c962b83549404c4f80db65b68af22b22,FIFO,pb:714c1a89c04a47fdba55ba882caad568
ma:ca667212712c45f19a226f5946609ea4,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:cb0de95be39f4cbdbcd8849a320244ab,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:cb350345e0834725a292327e5b92ff85,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:cbf63f30da534d8fb68b791b6f59121c,FIFO,pb:a67413b2f94a40d095ac97a7e6afcc2f
ma:cd0a6a569cf146f7a991c3dfb51936e3,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:cdd9229ffe32480e8edc4aba2894f90f,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:ce41fd490cf64e00b2e0e9b47c88596f,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:ceecd8908cbe420ca5f0d4962d502d04,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:cf30db96699e441fad96669bd953e268,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:cfd1ec9493c443838df0df9571348e81,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:d086d85e638f4bcf9d428e6959b9afe4,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:d0f890babe714f71afeb382be6519626,FIFO,pb:544137bf0cad46259c1774aa554b5000
ma:d1261b2b6d3e403e9001eaad19a4b817,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:d19bc693e3c149bfbe3f3c5f7ead8093,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:d242d1a12384451c8c4770446891d6f1,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:d25fd17fc0bf40aeb2a0f11c334820ba,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:d65e3779e7f1474282da281247ee0ed8,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:d684ca56e04c409288863888386bb962,FIFO,pb:33376eb0e3f14caa852f8df298d9ab61
ma:d6a8706e13d14e289e518bae0db91e52,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:d6fe9dfc04ae463d9f752a49bb4c6735,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:d78f4750eb55416b990174441617cba4,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:d8e3cd37f77140b790c0dde1454cdc44,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:d8ef4d69a5e54f5cb14cfc7733b63011,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:d920c4c11acd43549b995134d60a4f33,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:d9ac194d88964dd39e686a6710de12f4,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:d9c6393f072b476c9696500532031d4b,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:da21a3a0679d45d9af6f1969940b50b3,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:da46869031b8435f835a5423d77fdf41,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:da6fb5f5bd4a4f4c8cb30a07f7500cdb,FIFO,pb:4880a397240847a9801e5529c5615429
ma:da94038644c04058a035021276fc587d,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:db83d4377b0d4322bced030dd6e1bffd,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:dba181c89a2b49d8a9578a2065b6d4df,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:dc358c54114443ddb5ccf3594573e9c4,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:dc788b32ab06488cabd5c4395dafde9f,FIFO,pb:b3aa7145d2fa4299800880d2ca9e54d4
ma:dd0afde8cb6242bd9100970169b591e7,FIFO,pb:bbcb690333b44a109272c42532f4e08b
ma:ddba634fd3a847809f0bf76d190dea1b,FIFO,pb:b01f562a231e4b53af5c6b415288d18e
ma:de7d120ca22a496aa41ca0ddec32ce16,FIFO,pb:78399d3059ff43c5be8cfd63e68d9bd7
ma:ded327c239a0444dabcff8f91e5f88e8,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:dfaaa435f1824200951e453b5b693473,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:dfb753ea43b640c382245ee20ca60a8f,FIFO,pb:185806bd2e7e4f0caf8d33460ad2c62b
ma:e020caec11114dd0a7bbc5c474e91f3b,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:e054465a78244ff4b199c1a92955cd05,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:e105b07c57854ddcbc4632484881e5ee,FIFO,pb:bcfbfb3fa92d4604862a0da3da7638e0
ma:e157b627ad1c4fc799725ff39b0c9269,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:e1f69d80986f4027a162b5b527c380c0,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:e30501d221804d91a438887b2a7957cb,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:e31be2f72ded43fe95fc1d21f7ad4a71,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:e373a1b16ef749d1aa64c4e3268b5e76,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:e3b7e3b0e40048e18f8bebac33083537,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:e3ec4f186e3b4f209a7d86aa093c3dfa,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:e42a711cbb8d4692a7a17b86dd8ee469,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:e44eeb9b21774becb3110638f2291793,FIFO,pb:a67413b2f94a40d095ac97a7e6afcc2f
ma:e464694ba8bd466fabf02b428641df00,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:e4abfeb7e470467ab81354593f60180c,FIFO,pb:0bcaf28192774a0891c340e0e086b905
ma:e598f9d43c0149b18564879df08dc58f,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:e59d3472f6f9455cba8405c41a257f50,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:e65f2a9f8fe547a7bf84f9dab82873bb,FIFO,pb:176e6ec1a4d542d6a22fe3e8cfaac50f
ma:e70b7cbe2185469694190788f45ecf24,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:e72379e4801842d3a1759846f3d30281,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:e7e2555aea2443c9b9064bfb3a2b4d7e,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:e823a922c7ec4a3a83a40133ea0e2cae,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:e896d08160134824b9f07c138791beee,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:e9421be7ec8e48e1b17421e3c42608a4,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:e96092039dd3484499f51fcb13c1832a,FIFO,pb:4880a397240847a9801e5529c5615429
ma:e96fd0f4da9e44a4a90543f4fd4c44d1,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:e972797116584a9eab89d2ce0b5e1883,FIFO,pb:4880a397240847a9801e5529c5615429
ma:e98546265a4d47a4b5866debaefe6ec4,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:ea676d3dcb2142f8bac115ee9fa78d6b,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:eae21348ec894d2f8d82967e892aad55,FIFO,pb:176e6ec1a4d542d6a22fe3e8cfaac50f
ma:ec2c768154d545d6acfad412086d59a2,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:ec576084afe64ea895198511d3c66c91,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:ece43127cd544b5fa175d8cab05d7952,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:ed3bf1273ccf4caca17bb6bc44570211,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:eec7af9071514161adcbcdd9340fc1a5,FIFO,pb:176e6ec1a4d542d6a22fe3e8cfaac50f
ma:f1eef00a8dde41bb849b20293c842427,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:f2f59ebb4a094cc6bf3617e1cb1955c6,FIFO,pb:5a4ef2bba1aa49ab95d603ac03c6a8c8
ma:f3249ff3956a48fcbcc4351555af4a52,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:f3f019568b724a8395193a3fe0559832,FIFO,pb:6ea489e3761b48eb829b072e832720d1
ma:f4fb7f624e0446b29d49942537ed8c48,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:f632db3afa92455c83c3b9d223032ada,FIFO,pb:47ce7c852cb34f7eba94705c5f213931
ma:f6390460a5a14e3ab674a20faa4a393c,FIFO,pb:9cca31dd55b347499aa60349a8c4793b
ma:f650f7f078294689b7d6bdb10f036a8d,FIFO,pb:2ffc42249ea242a399b00763437eea4e
ma:f6b1d61efd86471fa862e51b443f7bdc,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:f710de23efd041ed9ae4b2f33d65752d,FIFO,pb:5d63b1fb18344fb7a9c1ed18a4613a36
ma:f79c4c9bc6f34c43b6fe72b0f9fb00c4,FIFO,pb:97fbd93bdf6f4ad28800fbe1a84a87d6
ma:f8c717aaf1a74dfba8560e02010bd59e,FIFO,pb:90f25203994641d39016e3cc20bc0a37
ma:f8ca61ace3d945358fc9744b8d21ee4c,FIFO,pb:8c3ac989ffc7440f9d08d7fdc24619ca
ma:f9af8623d94046c88611da69ad2d3f50,FIFO,pb:3c9913b1d28a47cdb99766fa5c27d863
ma:f9f3ed29270e4949b4e2a9de03d1a7aa,FIFO,pb:33cc8d5e68cd4fa3aa91c39e3c6d6d14
ma:fa9589317b0c42af99afbde19794e825,FIFO,pb:b01f562a231e4b53af5c6b415288d18e
ma:fb10484c590e4eff8642ad2563a6aab0,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:fb688e4de2d4418e9e6b5f9a3135a6ea,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
ma:fbae10c022e24365a2342720876cda7c,FIFO,pb:013b6da1481b4160a1a6e5d27a80df8d
ma:fbc34ac58b5b4791b5b9c2a3c91a9c71,FIFO,pb:8231682ab1e84ef588b516fe49089726
ma:fc2c341d91a84e6dbbfa163ecb0de9aa,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:fcf72a288aa74d6f9b3f48a287c4f594,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:fd415f28a0c84869b30bb06f423ada37,FIFO,pb:61a6abe5f8f04cce941bc45cd304daf6
ma:fd838edc9308430280d28937903da79e,FIFO,pb:f3ba004856044e53a3692c75eb1cf69b
ma:fe26944e47bf4139b6d5a54b1f7f4367,FIFO,pb:5c57c48685b042e98c02a7741a11c5e9
ma:fe553f39aa8944d18d41ce1b59acba18,FIFO,pb:bbcb690333b44a109272c42532f4e08b
ma:fefc82e3aa234cada34ac9affe6d32aa,FIFO,pb:a654116c4b794d3e96d4562ad37fc4e5
ma:ff3e1c49d4014528a13da686008be93e,FIFO,pb:fddd52252d0640518b6894d8296375e8
ma:ffa29ac29f304c5fb75d16cfeb118b5f,FIFO,pb:3a433ba9ae01473f830c8c269fe92029
