task_id,exp_id,start_time,end_time,ressource_id
tf:8c6c58a229944c4396b019d80ae1c1a1,exp:7f7f5ac6fcd9444aa35949b5ca44517f,20.0,25.0,ma:17986d9264e844e3adb9fcfa94f2bd21
tf:8c7197c799fd45da927d7c3ea2aaa300,exp:7f7f5ac6fcd9444aa35949b5ca44517f,77.0,82.0,ma:fb688e4de2d4418e9e6b5f9a3135a6ea
tf:8c85215a0eee462f969f5775c2cdd1a0,exp:fdca22bbf3d740098b3bccf0643db446,101.0,106.0,ma:b0ea3657c61148a580ef20f21b9cb36e
tf:8c871e6fca2d45ecb91bbb89c0cb4288,exp:afc1a8de140f486cb13df5928e24cdaf,15.0,20.0,ma:d65e3779e7f1474282da281247ee0ed8
tf:8c8c4f7d225e449693e150250d182728,exp:d6804b786e004c928a897482bbae8b37,63.0,68.0,ma:481cfe97884e4125a1875cf1062fe2c1
tf:8c8ce9e9c1004676afd976a06d05621f,exp:ae4bfed5b8684fa983699282a9b14413,39.0,44.0,ma:fbae10c022e24365a2342720876cda7c
tf:8c8f3833c14b474db3a610745830566e,exp:5249899eebfa48188aeaad1921ef85eb,101.0,106.0,ma:0b135b44f973475cb16eec2167c41e5b
tf:8c8f40b51add40ac866e7c0bf269ebce,exp:1b232730821f41bcb8da0dfd6f810891,63.0,68.0,ma:e44eeb9b21774becb3110638f2291793
tf:8c8f40b51add40ac866e7c0bf269ebce,exp:76131ab5d6ab4290b6dd13247ccd8061,63.0,68.0,ma:e44eeb9b21774becb3110638f2291793
tf:8c8f40b51add40ac866e7c0bf269ebce,exp:b64bd86a44af4a768c04976cf4857f0b,116.0,121.0,ma:1e34aec44799459bb629367ef3287f55
tf:8c8f40b51add40ac866e7c0bf269ebce,exp:e6b1a5a6b0e24a9383087e53a073531d,116.0,121.0,ma:1e34aec44799459bb629367ef3287f55
tf:8c8f40b51add40ac866e7c0bf269ebce,exp:f056c47cd3d44e8c8ec02b0d0c94a761,63.0,68.0,ma:e44eeb9b21774becb3110638f2291793
tf:8c8f983dca7c4c0fbfba23211ed84960,exp:b560796a874448e884ae32ba97511736,29.0,34.0,ma:01da536ac62a4bb5b56d7e251f24c738
tf:8c927935b96c4919b3cd79787ce04202,exp:a78e73355f3f415a86acdea754da0e2a,111.0,116.0,ma:d1261b2b6d3e403e9001eaad19a4b817
tf:8c986aa1bec74917bb8c202ff8e06d2b,exp:593ec4a7e94b41249bc79fc0cd985b35,29.0,34.0,ma:bf8c2fdb83ec49b48f6f3faa6618cb98
tf:8ca12834474441d2bdfe15bdd2ce420a,exp:92b7e370534647378cc17a5b832b7137,34.0,39.0,ma:5dffe8a77d3f4838a55f07fdac261068
tf:8ca2b63e105641a8921ce4616691d851,exp:b560796a874448e884ae32ba97511736,106.0,111.0,ma:95260dceffc147429f21497eff756ede
tf:8ca4ec7642ba4607bada9a14a39f60db,exp:0b48f44e68ea4849a1e3565229835076,58.0,63.0,ma:eae21348ec894d2f8d82967e892aad55
tf:8ca4ec7642ba4607bada9a14a39f60db,exp:7409428808134ccc8291eb7c52150ad2,92.0,97.0,ma:eae21348ec894d2f8d82967e892aad55
tf:8ca4ec7642ba4607bada9a14a39f60db,exp:d053d085aae8448e98deaa1ed63d018a,58.0,63.0,ma:eae21348ec894d2f8d82967e892aad55
tf:8ca4ec7642ba4607bada9a14a39f60db,exp:d9110be13d4645e4992dc6b6c69a1e18,58.0,63.0,ma:eae21348ec894d2f8d82967e892aad55
tf:8ca4ec7642ba4607bada9a14a39f60db,exp:e4a4022b43e9414fa57d1afde563cd27,92.0,97.0,ma:eae21348ec894d2f8d82967e892aad55
tf:8ca6a77622cb42d5a492b20196f3b22c,exp:92b7e370534647378cc17a5b832b7137,130.0,135.0,ma:bde56ed559c64d6098692782ffa72947
tf:8cb3551f917c4f7b8ab31a4eb60f6816,exp:fdca22bbf3d740098b3bccf0643db446,10.0,15.0,ma:a247a6716caf4a8e819af9f9494eea91
tf:8cbbe2ac8eef4328adb26b60c2724b36,exp:fdca22bbf3d740098b3bccf0643db446,5.0,10.0,ma:21dfa5276c7f4fea9115af44e9c7e44d
tf:8cbfe54cde1d461eaec456e6de7988d4,exp:7853f2dfb3104526a44bede02225eef6,111.0,116.0,ma:db83d4377b0d4322bced030dd6e1bffd
tf:8cc3eb62f74c4b7a8a64eb7cf3578f09,exp:debc99b0503f4fdebe41b61cee41ffef,63.0,68.0,ma:c1c6844ccf154576bb4109c5b6ac3e66
tf:8cc49a50cee049fba9784dafcb074c08,exp:593ec4a7e94b41249bc79fc0cd985b35,53.0,58.0,ma:752eb72f7c6c4b80a21dfe5dce0728b3
tf:8cc50134ffdc42f09d34378942f05ece,exp:7853f2dfb3104526a44bede02225eef6,106.0,111.0,ma:da21a3a0679d45d9af6f1969940b50b3
tf:8cd831eeb3ff40c98b703b594082f47d,exp:90113286f905407fbdcc49f06c9ee042,18.0,23.0,ma:e31be2f72ded43fe95fc1d21f7ad4a71
tf:8cdb1f6a2e4a4ee2bd4e542938ab7090,exp:337ec4273b8346228e7417c303fa4f02,77.0,82.0,ma:83968e2c57ef42ed930387b788c661f3
tf:8cddc1c56d0c4e108350142ba63b0359,exp:593ec4a7e94b41249bc79fc0cd985b35,106.0,111.0,ma:bb487cd579f2459ca10197d09c746cf5
tf:8ce9f7e53e284273b29d500e4dc44b83,exp:337ec4273b8346228e7417c303fa4f02,111.0,116.0,ma:0b8d06f2b514413989943b2aaccc4e70
tf:8cef4ea269ff442b8cacfa7728f65198,exp:fdca22bbf3d740098b3bccf0643db446,39.0,44.0,ma:ded327c239a0444dabcff8f91e5f88e8
tf:8cf39711a13a460baeb5808fb9fa0216,exp:0d7026f304934735a2eef3004dd77e54,130.0,135.0,ma:fe553f39aa8944d18d41ce1b59acba18
tf:8cf39711a13a460baeb5808fb9fa0216,exp:76355fa60e64471b80eec062c1391a8e,130.0,135.0,ma:fe553f39aa8944d18d41ce1b59acba18
tf:8cf39711a13a460baeb5808fb9fa0216,exp:e9ebde6e58d540839bb47d8eda228a5c,130.0,135.0,ma:fe553f39aa8944d18d41ce1b59acba18
tf:8cf5621b120a48d88562e4dcc1ba754a,exp:7f7f5ac6fcd9444aa35949b5ca44517f,77.0,82.0,ma:286cb09b2da24daca2551673c551c1a1
tf:8cf69dd9d0ff4cd788f36531787d92f5,exp:7d8c1849d8e74e8c9d75a29bb7e29989,87.0,92.0,ma:9d04f4df92a943b5bfff0a626472ee9c
tf:8d03cd6e886c4f60bd7baa4aab48e4c3,exp:7853f2dfb3104526a44bede02225eef6,125.0,130.0,ma:aca852aecbbf4a519a7bc3bce7974e4d
tf:8d04a181345640be8d84ceb51f1555a5,exp:11ff1fb05b674c518056597b444fad56,15.0,20.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:8d04a181345640be8d84ceb51f1555a5,exp:61a667a70d2a4d7c93014404e703b0cc,15.0,20.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:8d04a181345640be8d84ceb51f1555a5,exp:75b79441e4ae4dc9bc5ef0e21473c3a2,15.0,20.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:8d04a181345640be8d84ceb51f1555a5,exp:a85c0a6b4c864c00bbbff4debec6fb58,53.0,58.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:8d04a181345640be8d84ceb51f1555a5,exp:dd31f4ecbfc3452a8fdccf733e55ef26,53.0,58.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:8d147df488c84f8fbec780e7bb89a410,exp:593ec4a7e94b41249bc79fc0cd985b35,125.0,130.0,ma:afb8f9dc6e5d4fc1baef4377102e15b3
tf:8d1cbb8f98e24215a13335fdf2c4aae6,exp:593ec4a7e94b41249bc79fc0cd985b35,125.0,130.0,ma:69b3dc71f83a4864859d71424bb7ad0f
tf:8d1fa2e4e70042048c5376ffc6656673,exp:b32e25fe54c54945aac033722495d0fd,130.0,135.0,ma:54a63c64fd854f4e8802713ced45b81a
tf:8d1fd7f74a174dc992c3962add72d239,exp:d6804b786e004c928a897482bbae8b37,111.0,116.0,ma:2a9316081cd54408934e9d03950d11ba
tf:8d35ca58b8874f06a6fb5a4d6e4e4c3a,exp:b560796a874448e884ae32ba97511736,87.0,92.0,ma:9282aa19623a4244b892d753dd157bd1
tf:8d35f0f5e5b04d1285f410c7fbd3826b,exp:92b7e370534647378cc17a5b832b7137,101.0,106.0,ma:86ffc6bc4b314c7e980a1b168c57c3fc
tf:8d4167a45f844d17b8a455e37625a079,exp:0d7026f304934735a2eef3004dd77e54,101.0,106.0,ma:dd0afde8cb6242bd9100970169b591e7
tf:8d4167a45f844d17b8a455e37625a079,exp:76355fa60e64471b80eec062c1391a8e,101.0,106.0,ma:dd0afde8cb6242bd9100970169b591e7
tf:8d4167a45f844d17b8a455e37625a079,exp:b984c474c71845e6a64a3c2999aaf668,130.0,135.0,ma:4d51c798ef974f41835f66837068deab
tf:8d4167a45f844d17b8a455e37625a079,exp:e82546b1d1994778bd3bb5a7f5ecf7c1,130.0,135.0,ma:4d51c798ef974f41835f66837068deab
tf:8d4167a45f844d17b8a455e37625a079,exp:e9ebde6e58d540839bb47d8eda228a5c,101.0,106.0,ma:dd0afde8cb6242bd9100970169b591e7
tf:8d4172bdbab34df9a73a607e548f4948,exp:107bc87692d042dea46e57b2fbc6fb91,106.0,111.0,ma:f2f59ebb4a094cc6bf3617e1cb1955c6
tf:8d4172bdbab34df9a73a607e548f4948,exp:1fecd76f641e48db93dabb2a54037558,116.0,121.0,ma:9b075baf742a4fe3970572d9330683bb
tf:8d4172bdbab34df9a73a607e548f4948,exp:517b38d8c1ee4f5ba4db2221d3d65f4b,106.0,111.0,ma:f2f59ebb4a094cc6bf3617e1cb1955c6
tf:8d4172bdbab34df9a73a607e548f4948,exp:b81c90eaa3114371962512c135bc4225,116.0,121.0,ma:9b075baf742a4fe3970572d9330683bb
tf:8d4172bdbab34df9a73a607e548f4948,exp:deb65a988153470a98deff395769b7af,106.0,111.0,ma:f2f59ebb4a094cc6bf3617e1cb1955c6
tf:8d56718915934b6e9d017eb8993bff72,exp:a78e73355f3f415a86acdea754da0e2a,116.0,121.0,ma:3886ee5f439e47a5ad1295a091bd6f54
tf:8d58015853134821a9e7f77241ee50c2,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,58.0,63.0,ma:7c1a4a0282b041bf953262ad410d7145
tf:8d59637fa61140fdae5b263b7d6b613d,exp:337ec4273b8346228e7417c303fa4f02,53.0,58.0,ma:6ea30a65267149ea996cf8f015ce4217
tf:8d5a34ecfa4f4001b9cab26b969273cc,exp:debc99b0503f4fdebe41b61cee41ffef,10.0,15.0,ma:c948e83750394b66aa0b8927ad082b61
tf:8d61eecbad4f496e9a542fa1e1dfa3c8,exp:56f5414066874dfc8acf8afb742a4f68,125.0,130.0,ma:d0f890babe714f71afeb382be6519626
tf:8d61eecbad4f496e9a542fa1e1dfa3c8,exp:82be49b850a849e0943df0f1726b3021,125.0,130.0,ma:d0f890babe714f71afeb382be6519626
tf:8d61eecbad4f496e9a542fa1e1dfa3c8,exp:859011f6129f49ca843b9a34594f7cb3,106.0,111.0,ma:d0f890babe714f71afeb382be6519626
tf:8d61eecbad4f496e9a542fa1e1dfa3c8,exp:ded30111cb07460eb08ac5fa8d641492,106.0,111.0,ma:d0f890babe714f71afeb382be6519626
tf:8d61eecbad4f496e9a542fa1e1dfa3c8,exp:f525523755c049dc8160e823b0884a95,106.0,111.0,ma:d0f890babe714f71afeb382be6519626
tf:8d6965e418a647b8af29a9f8e4c29b20,exp:afc1a8de140f486cb13df5928e24cdaf,77.0,82.0,ma:03fd1b52b75e4d119ffe63676ff9dbcf
tf:8d6b4ad74fbc4c53862ac00bf5920c65,exp:593ec4a7e94b41249bc79fc0cd985b35,87.0,92.0,ma:bf8c2fdb83ec49b48f6f3faa6618cb98
tf:8d6f80846694493ab4eb88d61262c36d,exp:debc99b0503f4fdebe41b61cee41ffef,39.0,44.0,ma:b28bfe38846647de83f2f1b052eb4be3
tf:8d763f68886c4f88bde45f4c08b115d9,exp:90113286f905407fbdcc49f06c9ee042,39.0,44.0,ma:e30501d221804d91a438887b2a7957cb
tf:8d7753958c5d49cea03b113078d03316,exp:ae4bfed5b8684fa983699282a9b14413,63.0,68.0,ma:1ddb94d5087d40b6b461e304e1707a3e
tf:8d8068ef22fc4c539090cc60fe14ee9c,exp:30e191a47fe4423989e638285bf7ec61,58.0,63.0,ma:70cb609e510b46959aac35a267bf311e
tf:8d80db27a7614b86bfc8effbdf4b2cfe,exp:7853f2dfb3104526a44bede02225eef6,58.0,63.0,ma:fcf72a288aa74d6f9b3f48a287c4f594
tf:8d825401d2e047a7a6e8d09794727a64,exp:7d8c1849d8e74e8c9d75a29bb7e29989,77.0,82.0,ma:10aee3a07f0e4178b2f2b138c5ebf2af
tf:8d85b466f3c1462f99b3853b67c05dcc,exp:b32e25fe54c54945aac033722495d0fd,82.0,87.0,ma:bd6dac09532a478fa87cea0c0db080e8
tf:8d8e39f498bd4f9ea66e5ced8cba4c5f,exp:11ff1fb05b674c518056597b444fad56,17.0,22.0,ma:248f1a9477854a399c0ada589c38e2bb
tf:8d8e39f498bd4f9ea66e5ced8cba4c5f,exp:61a667a70d2a4d7c93014404e703b0cc,15.0,20.0,ma:248f1a9477854a399c0ada589c38e2bb
tf:8d8e39f498bd4f9ea66e5ced8cba4c5f,exp:75b79441e4ae4dc9bc5ef0e21473c3a2,17.0,22.0,ma:248f1a9477854a399c0ada589c38e2bb
tf:8d8e39f498bd4f9ea66e5ced8cba4c5f,exp:a85c0a6b4c864c00bbbff4debec6fb58,68.0,73.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:8d8e39f498bd4f9ea66e5ced8cba4c5f,exp:dd31f4ecbfc3452a8fdccf733e55ef26,68.0,73.0,ma:85a8720a2c84485da237ade5328cbbc3
tf:8d8fd1a128614a6cb1e13f8b7d513c48,exp:fdca22bbf3d740098b3bccf0643db446,125.0,130.0,ma:e72379e4801842d3a1759846f3d30281
tf:8d9a518963cc4f8db18f2c52183d7bc1,exp:92b7e370534647378cc17a5b832b7137,14.0,19.0,ma:98c3eef13bb14a13bcbbb6ae442ef78d
tf:8d9e522b800e41a6801f602ea083d40d,exp:fdca22bbf3d740098b3bccf0643db446,135.0,140.0,ma:9c61a12d85ec447bbe145d5b0789239a
tf:8da2679109dd4166992995638a6ed44d,exp:a78e73355f3f415a86acdea754da0e2a,92.0,97.0,ma:d1261b2b6d3e403e9001eaad19a4b817
tf:8da4ca3691bc48169d6b23587bf6a80b,exp:7853f2dfb3104526a44bede02225eef6,5.0,10.0,ma:9739c5dbf4ab42519fd4203b504f5592
tf:8db49c0627b943fcbc8cd9d5e35d2fca,exp:debc99b0503f4fdebe41b61cee41ffef,34.0,39.0,ma:c948e83750394b66aa0b8927ad082b61
tf:8dbf4ec6e0e24dafb248c3f1d4881729,exp:3646efe4d0b4467c80363386f56f5fea,7.0,12.0,ma:dc788b32ab06488cabd5c4395dafde9f
tf:8dbf4ec6e0e24dafb248c3f1d4881729,exp:48af9cf881cc456092aa0cda5ce21383,5.0,10.0,ma:dc788b32ab06488cabd5c4395dafde9f
tf:8dbf4ec6e0e24dafb248c3f1d4881729,exp:676b321d1c6041dbbf310f31f8d752d5,20.0,25.0,ma:c951e35f3a4842748acb5bdfaa54c36b
tf:8dbf4ec6e0e24dafb248c3f1d4881729,exp:8972666ecf4f4dc9b2fb004e626b7041,7.0,12.0,ma:dc788b32ab06488cabd5c4395dafde9f
tf:8dbf4ec6e0e24dafb248c3f1d4881729,exp:eb3283d86e9143ad8e7446be80d0ef3e,20.0,25.0,ma:c951e35f3a4842748acb5bdfaa54c36b
tf:8dbf77a644fb40e18257f321a41ef38e,exp:ba0b13b6a7f04263811d79df5cf185a0,16.0,21.0,ma:dc358c54114443ddb5ccf3594573e9c4
tf:8dcd1731b019453eb784651095bb7c61,exp:7d8c1849d8e74e8c9d75a29bb7e29989,87.0,92.0,ma:53e46c3f64b94541bc4548ab29b111f6
tf:8dd0dbfd4ab241f48e1f30afad03d3dd,exp:b32e25fe54c54945aac033722495d0fd,20.0,25.0,ma:23eb52a2a271484eb2442ded82462658
tf:8ddab5987cda487ab26bf1c2447623b7,exp:90113286f905407fbdcc49f06c9ee042,34.0,39.0,ma:8915d6ce0ff447de8075877d1177e525
tf:8deb537d60364b80a51da7c55da66bf0,exp:ae4bfed5b8684fa983699282a9b14413,116.0,121.0,ma:ae3778edcb8c454ea0863d90cca69a7f
tf:8def9081c9e04216b6c3009d6451b70a,exp:d6804b786e004c928a897482bbae8b37,82.0,87.0,ma:6aac64891d0544d2bcbbf780ef5d0667
tf:8df364da358d405585fd058d6917ea77,exp:afc1a8de140f486cb13df5928e24cdaf,10.0,15.0,ma:dfaaa435f1824200951e453b5b693473
tf:8df6aefaedc840769c55e37d7f4595b2,exp:7853f2dfb3104526a44bede02225eef6,82.0,87.0,ma:fcf72a288aa74d6f9b3f48a287c4f594
tf:8df6c49c11174e3aa9abf8eb12607095,exp:b32e25fe54c54945aac033722495d0fd,82.0,87.0,ma:29c8beadaa80468c89f38c852514e7db
tf:8e01c355720846f298a2035365306cf6,exp:1d5708601cf64577b1cf88d42cace205,11.0,16.0,ma:2c1bc640b2284a73aa47116ff69c7f21
tf:8e01c355720846f298a2035365306cf6,exp:33492d06e660466498122a4518efbc45,10.0,15.0,ma:2c1bc640b2284a73aa47116ff69c7f21
tf:8e01c355720846f298a2035365306cf6,exp:511128d809f74a0ea6134cbf3b9c99f2,39.0,44.0,ma:5f753a5f2a9346e3a59d707bf9652770
tf:8e01c355720846f298a2035365306cf6,exp:c204fcd2d3904dc5a34f0fcda93172f7,11.0,16.0,ma:2c1bc640b2284a73aa47116ff69c7f21
tf:8e01c355720846f298a2035365306cf6,exp:cc097910932e447e8ee917f5ff04d9ee,39.0,44.0,ma:5f753a5f2a9346e3a59d707bf9652770
tf:8e029f4d9f4e4bb894ca12b356771ee8,exp:7853f2dfb3104526a44bede02225eef6,17.0,22.0,ma:fd838edc9308430280d28937903da79e
tf:8e0e5fbd1e744e788bfa2e2938213cc1,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,58.0,63.0,ma:61de52728e994acd998e18a8c1dc4987
tf:8e1ae3d9d1534e17b771cceaf8aaa00a,exp:176f0a6c86f9414e92bdeeb35af22700,140.0,145.0,ma:19ad922ddf5e4b06b3495035f6e2a617
tf:8e1ae3d9d1534e17b771cceaf8aaa00a,exp:611840d988d74f01a797fe7a5feda670,125.0,130.0,ma:19ad922ddf5e4b06b3495035f6e2a617
tf:8e1ae3d9d1534e17b771cceaf8aaa00a,exp:70194d53f2394ebdbd84fde442c7fb65,140.0,145.0,ma:19ad922ddf5e4b06b3495035f6e2a617
tf:8e1ae3d9d1534e17b771cceaf8aaa00a,exp:a6fcc8683cca4673934061b4fe268ede,125.0,130.0,ma:19ad922ddf5e4b06b3495035f6e2a617
tf:8e1ae3d9d1534e17b771cceaf8aaa00a,exp:b9e6f90d23604e8183e152782ab5ce0f,125.0,130.0,ma:19ad922ddf5e4b06b3495035f6e2a617
tf:8e1d5a86e5a24a6abb9f6c9cf1a532e6,exp:30e191a47fe4423989e638285bf7ec61,6.0,11.0,ma:5900c2e2e16d49f79a7c99d0d8bd0e8a
tf:8e1f5ced1a5140c08e3485bcbd47707d,exp:1d5708601cf64577b1cf88d42cace205,106.0,111.0,ma:2c1bc640b2284a73aa47116ff69c7f21
tf:8e1f5ced1a5140c08e3485bcbd47707d,exp:33492d06e660466498122a4518efbc45,106.0,111.0,ma:2c1bc640b2284a73aa47116ff69c7f21
tf:8e1f5ced1a5140c08e3485bcbd47707d,exp:511128d809f74a0ea6134cbf3b9c99f2,125.0,130.0,ma:322b794f23924c48a6d8913cbd260eda
tf:8e1f5ced1a5140c08e3485bcbd47707d,exp:c204fcd2d3904dc5a34f0fcda93172f7,106.0,111.0,ma:2c1bc640b2284a73aa47116ff69c7f21
tf:8e1f5ced1a5140c08e3485bcbd47707d,exp:cc097910932e447e8ee917f5ff04d9ee,125.0,130.0,ma:322b794f23924c48a6d8913cbd260eda
tf:8e307cb178a942a6a517be5b0c816348,exp:90113286f905407fbdcc49f06c9ee042,82.0,87.0,ma:d6a8706e13d14e289e518bae0db91e52
tf:8e3f641357aa4f19a9528fb7d2ed82a2,exp:afc1a8de140f486cb13df5928e24cdaf,34.0,39.0,ma:27f3be8522ed422689d180d8c6ed0e85
tf:8e40a2e3e2f94e29ab559fa1deac37a5,exp:7853f2dfb3104526a44bede02225eef6,58.0,63.0,ma:3c0662c13c9a4ed19cbd65e14a8f399e
tf:8e415f1c22fa40459dcb14b41914b2bd,exp:ba0b13b6a7f04263811d79df5cf185a0,29.0,34.0,ma:dc358c54114443ddb5ccf3594573e9c4
tf:8e4225910c2a4a57b7501ca32610b9cb,exp:1d5708601cf64577b1cf88d42cace205,15.0,20.0,ma:5f753a5f2a9346e3a59d707bf9652770
tf:8e4225910c2a4a57b7501ca32610b9cb,exp:33492d06e660466498122a4518efbc45,15.0,20.0,ma:5f753a5f2a9346e3a59d707bf9652770
tf:8e4225910c2a4a57b7501ca32610b9cb,exp:511128d809f74a0ea6134cbf3b9c99f2,53.0,58.0,ma:5f753a5f2a9346e3a59d707bf9652770
tf:8e4225910c2a4a57b7501ca32610b9cb,exp:c204fcd2d3904dc5a34f0fcda93172f7,15.0,20.0,ma:5f753a5f2a9346e3a59d707bf9652770
tf:8e4225910c2a4a57b7501ca32610b9cb,exp:cc097910932e447e8ee917f5ff04d9ee,53.0,58.0,ma:5f753a5f2a9346e3a59d707bf9652770
tf:8e5bdfaa7efe46aca053a4acbdde5ec7,exp:b32e25fe54c54945aac033722495d0fd,44.0,49.0,ma:bd6dac09532a478fa87cea0c0db080e8
tf:8e67906cb9c449838cbc113f912fffec,exp:90113286f905407fbdcc49f06c9ee042,130.0,135.0,ma:757fcb716b8b4aab8f9c043ec79c1279
tf:8e70bd3aff6b4b97a711613af0c3a1c9,exp:afc1a8de140f486cb13df5928e24cdaf,101.0,106.0,ma:e3b7e3b0e40048e18f8bebac33083537
tf:8e7ec3dd32c848cbbf6ca69cac3decba,exp:7f7f5ac6fcd9444aa35949b5ca44517f,63.0,68.0,ma:286cb09b2da24daca2551673c551c1a1
tf:8e889a1f01b54fa58c445f55a81ef8b0,exp:5249899eebfa48188aeaad1921ef85eb,77.0,82.0,ma:b1f2e66d36b642d7ac1e7d89c4098ecc
tf:8e8e43cfe5d74387a6ea79de9e0136b5,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,111.0,116.0,ma:d086d85e638f4bcf9d428e6959b9afe4
tf:8e9975762ae14ce288ed9abfa39e3d95,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,34.0,39.0,ma:94d9bde4c9ce40b38a6454ebf517bbee
tf:8e9a1b4d70c34f89ad77ce2a65678ef5,exp:b560796a874448e884ae32ba97511736,130.0,135.0,ma:35bb8cfa3cc640c6852f81b4b80ef2d6
tf:8e9c17349b1d42f2ac9ebd87a0939dcb,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,87.0,92.0,ma:b6f0e3e396794ac697d595d2f23477c7
tf:8e9da630c3fe4b599924b98aa1a8edb9,exp:0bcab6bcf1b44d368fcb090ae918f1f5,135.0,140.0,ma:6085839ad50143d6b4a70b5f4d926c05
tf:8e9da630c3fe4b599924b98aa1a8edb9,exp:6322fb6be9854c039e89074b00756485,135.0,140.0,ma:6085839ad50143d6b4a70b5f4d926c05
tf:8e9da630c3fe4b599924b98aa1a8edb9,exp:6522fbf20cde45a587dfee63fabb6577,135.0,140.0,ma:6085839ad50143d6b4a70b5f4d926c05
tf:8e9e65a049ff4f2088acc355393e0f6b,exp:7d8c1849d8e74e8c9d75a29bb7e29989,135.0,140.0,ma:1c647b1d29ee42db95aec8f5f26e54cd
tf:8ea08b581e1e4c1a8c3a2e14a79709fc,exp:7853f2dfb3104526a44bede02225eef6,63.0,68.0,ma:c0eb6c9e25994ef890337debffb02708
tf:8eafdb4bdb864017ab7acec09a824ba2,exp:b32e25fe54c54945aac033722495d0fd,111.0,116.0,ma:a081b75ae90b477a8e9cafbdf7e31fc6
tf:8eb08806ae7e4e029b7d8caaf89999b4,exp:5249899eebfa48188aeaad1921ef85eb,29.0,34.0,ma:10baf856ded64d2caad8eefc9211187c
tf:8eb3c31b813f4bae9d48ae7298723870,exp:fdca22bbf3d740098b3bccf0643db446,77.0,82.0,ma:ded327c239a0444dabcff8f91e5f88e8
tf:8ebcfc17f2bd42cb8ba09bd9b37e00a7,exp:a78e73355f3f415a86acdea754da0e2a,77.0,82.0,ma:cb350345e0834725a292327e5b92ff85
tf:8ec7922e0c424aa9b3a4784e8c5dbc23,exp:b32e25fe54c54945aac033722495d0fd,53.0,58.0,ma:57ed84b80fac429d9859b845a26a962b
tf:8ed1fd3b32d3488185c477f7f44e8767,exp:d6804b786e004c928a897482bbae8b37,53.0,58.0,ma:99a14c6e37664a36875240f2c9f7abdb
tf:8ee067b145d841aca527f16c4967327f,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,39.0,44.0,ma:25f41bfa9d264e469c8f1a7ebbf78b3c
tf:8ee48b46426f4c9e82564b9cb208bc8d,exp:337ec4273b8346228e7417c303fa4f02,111.0,116.0,ma:ddba634fd3a847809f0bf76d190dea1b
tf:8ee53cc9c7114b4e8c4b704571ba2115,exp:a78e73355f3f415a86acdea754da0e2a,106.0,111.0,ma:4b0f5171c7f6439381529c3f107fa489
tf:8efaa2f75c9f4a39ad24d745cb785896,exp:5249899eebfa48188aeaad1921ef85eb,53.0,58.0,ma:70d541009a6f4306865d1f90f40afc05
tf:8f0f6caf3c9d411988d8ae8e8bafe843,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,34.0,39.0,ma:60e5442c41864c6992db490779248de7
tf:8f12747ffe3846459316c668f61082ac,exp:aa5f9c085e89488d9899d207a7be5a19,53.0,58.0,ma:c962b83549404c4f80db65b68af22b22
tf:8f12747ffe3846459316c668f61082ac,exp:abd15a718852488b957e5dac66b6e5fe,53.0,58.0,ma:5e8523654d2c4f8eb9d838424e6f2c1c
tf:8f12747ffe3846459316c668f61082ac,exp:b6c1b09e03f54207ad0666b6b0a62e5b,53.0,58.0,ma:c962b83549404c4f80db65b68af22b22
tf:8f12747ffe3846459316c668f61082ac,exp:c0290c80940045aa8bc6710edb8d53ac,53.0,58.0,ma:5e8523654d2c4f8eb9d838424e6f2c1c
tf:8f12747ffe3846459316c668f61082ac,exp:f90cba11e59144d4a9bd48cde0f6080b,53.0,58.0,ma:c962b83549404c4f80db65b68af22b22
tf:8f1d084d935d4317a34bb71240b7d1cd,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,135.0,140.0,ma:aaf5d9b56f124a70a24951ea4059a46f
tf:8f2106ca2d8144039b598b64a303fccd,exp:afc1a8de140f486cb13df5928e24cdaf,106.0,111.0,ma:39d70c8a1b0e4542bb0619453077025e
tf:8f28b10629b7489eaac3d2ad667964f7,exp:5249899eebfa48188aeaad1921ef85eb,101.0,106.0,ma:1e7ae66985894ebc8f691735bf5700ee
tf:8f2d29def51b46978cce594f17f6ef43,exp:2153d5c0da934372b0c0c21d0e785832,34.0,39.0,ma:0175c75c36e248e9b03601db7106a227
tf:8f2d29def51b46978cce594f17f6ef43,exp:26e8d6a192ad4d7f9691c8d5d43eac57,101.0,106.0,ma:0175c75c36e248e9b03601db7106a227
tf:8f2d29def51b46978cce594f17f6ef43,exp:829f5addb4194ad5a5e9f83c4f78b2af,34.0,39.0,ma:0175c75c36e248e9b03601db7106a227
tf:8f2d29def51b46978cce594f17f6ef43,exp:964870b49e3f4830bbd4a87b0b723918,34.0,39.0,ma:0175c75c36e248e9b03601db7106a227
