uid,name,redundant,machine_id,competency_id
fn:310d304a02c44ac2b51b700cc8ded82e,F1,False,ma:b6f0e3e396794ac697d595d2f23477c7,comp:8c739884314b4bf390d99da66091ddc2
fn:31231fec10ac4ccf9732c16f3703b60c,F1,False,ma:19ad922ddf5e4b06b3495035f6e2a617,comp:3ec6aa0b30034eb09db950172b3124b8
fn:314c765e35e0442686eb43bb46a815fe,f1,False,,
fn:31ed61a3cdd14e60b9eda05e30bfb9fb,f1,False,,
fn:321943f21d17479db12fd1c9131116f4,f2,False,,
fn:325b75e56e904bd28be610295b51c1a8,f1,False,,
fn:327d80ac24ba4b738c238c59d3f7e58a,f1,False,,
fn:328a87ef709343388fc97cae47764dcf,f1,False,,
fn:32925a7909c04019b59948a27aad521b,f1,False,,
fn:32ba4e2bde2a46258bce52d2fe5013df,f2,False,,
fn:32cd128f4c344287a0e708fd94c0b2f8,f2,False,,
fn:32e5f18490ae4cc3a0d566a867f4180d,f2,False,,
fn:331b7ee534a74adc92546caa6e537010,F1,False,ma:e31be2f72ded43fe95fc1d21f7ad4a71,comp:1c1a94d763794a589d1b317aee60445a
fn:332180b928cd460fa753531d89a593da,f2,False,,
fn:3323132bb0b4435e9314a6099962ccd0,F1,False,ma:1acd146ad282479b85ee0a93a8b3ff41,comp:bbed6cf60d254b12b8e7b979237d384a
fn:33415236cf8343a9923934e1408eb610,f2,False,,
fn:338ef45e7f314f62bb83f6ba8863859a,f2,False,,
fn:339dc3650b844a1eb5c5bcb456c0855f,F1,False,ma:60349cf3b3a640d3973a4811f724fb39,comp:8315e34c80d1483d949c95f44c315374
fn:33a919afe76448f1aa0ba12b620c1e00,f1,False,,
fn:33e585b0a0b3408485c34d494f8fcfcb,f2,False,,
fn:34244f7849304755944345175444de95,f2,False,,
fn:34303defe5224349b553feff0b0e9f96,F1,False,ma:31819f48f2804b11b4a7c21bb373250f,comp:82cd8087555c4be58831966c50c182d5
fn:3431c2238342434f9789ccc94dcf6cf8,f2,False,,
fn:34424a8867a740d88132a4bac5f745f7,f1,False,,
fn:3451a2b0bc7f44da935dd35d743febcc,f1,False,,
fn:3459f7c83bb3411298acbed80befc2df,F1,False,ma:18b9dd2eb19c47bdae2f0c742bb97d38,comp:801c9214d2854a61946e4b3a7a1fae8e
fn:345e5f5044b1415084140ab9722ba99a,f1,False,,
fn:3499e2024142469794aa7bcca4401942,f1,False,,
fn:351cdaa7319f4975a068e0663e34b8b0,f1,False,,
fn:354597b5469f4960abc4af02b851f906,f2,False,,
fn:35763c2e154f497287c35e403784c121,F1,False,ma:57f98f690146419c92965c8e2d5183a5,comp:28e3d1f91d12421ba8918a9baded7970
fn:359af45289f24778bf65995ef0fd8ee9,f2,False,,
fn:35be295109ff4222afc4a2f4fbd85111,f1,False,,
fn:35d186a7b055439caebd0b30597216a8,F1,False,ma:09745feb49ed4cae8b6812e1ffa3dd4a,comp:1fe1e5bc325d4622be0251e858299200
fn:3601acbb353e48e1973579cc950306fc,f1,False,,
fn:3608de38216441a7a6e31dc9daafe22d,F1,False,ma:93c6984debc644e58378c412b287b8de,comp:18c44895f0ff4ff28facfbafaaaebbf8
fn:36335552097e430f986b2acd89dfdeee,F1,False,ma:550cf0d045cc4f2283224eea966b7026,comp:9cfdeeed7c3f41468304eac3e23a32c3
fn:367aa58978ed47cd92e448c35c895c69,f2,False,,
fn:3680e012c5384c2799aee6c51f14fa6b,f2,False,,
fn:368a3ef57deb488894089cc2ebfe8eec,f2,False,,
fn:36d549f1aa0b48b4bf0bc9a49564b24e,F1,False,ma:1c214d1b8e214549a55495475009f8ae,comp:161c52d635174326a22b5439ed743cf7
fn:36dda96df47842caa628a68741ef21e4,f1,False,,
fn:36dfc8d1739e4fc5a51d7bcfd732c32d,f2,False,,
fn:36ebf23625514916ba270e09f3b52c7f,f1,False,,
fn:36f27691aeb442bd94f3524bc65458c2,f1,False,,
fn:3786e1be99684a7f9616982327294d91,F1,False,ma:a9fcb15c5dc84fb483f9ee15fb2eec64,comp:d9d6660461704ac1ac1ba94e5bf99445
fn:3790c563d4334ad9aa143da0f1fdbedc,f2,False,,
fn:37e577add2e34258bdfa7b78ec03087d,F1,False,ma:fd838edc9308430280d28937903da79e,comp:8290d41d3340473181f1563a260d8809
fn:37f9f86f9ea3441a9eadbe9e54a31234,f1,False,,
fn:37fd3d146c6b4011a1a45578fa79fe9d,F1,False,ma:c7afecf919cd4df0aeed55fc161fad9b,comp:ce913f7c4b49491ba9f0533397947ff1
fn:380fba924f1c44fcba530461f5445c6e,f1,False,,
fn:386e521f5e4e4f05a23f7314fdbae819,f1,False,,
fn:38ed752eb37e403fb4aa228ab1bf1304,f2,False,,
fn:392c13c98c254aa0a15d39d2e35497b2,F1,False,ma:251dcea79fb440bda6f35af2f0cc49de,comp:a6014fa11b064e72be8df02aec4f21c8
fn:3977dffbd611495a9ab5e11aabf01efa,f1,False,,
fn:39cbdb87a76249149c23114ab15ceee5,f2,False,,
fn:39fa788e63ed4e93a35f88173f6f7e30,F1,False,ma:b5761dfcedf545499fa026dfd2ae158b,comp:43611a4dcb5e40378ed9af3bc99eaeba
fn:3a02e0a262f846d19094c160a18faaaf,F1,False,ma:95260dceffc147429f21497eff756ede,comp:c1bab4b48c444665a9206febf5565344
fn:3a8d17776a9f479993b8ca84d7425ae6,f1,False,,
fn:3a9b40a3bcb549df8b52637f30979abf,f2,False,,
fn:3aea8ccac7ba47caa834fec8e24fe486,F1,False,ma:cdd9229ffe32480e8edc4aba2894f90f,comp:c8c7f31387c14e3592d67e500486f5ae
fn:3b0ddb639a5d49b191ebf45c00df82e9,f2,False,,
fn:3b212ce6c6704158b2d3d1b7569b2734,f2,False,,
fn:3b2f475d5d9a47e598bbc1a1a622df3a,f1,False,,
fn:3b2f5c784e2c4bce8d6fdc1bb5280edf,f2,False,,
fn:3bacc455604e4cc0a4be504cd748e058,f2,False,,
fn:3bb5c3383b8d41be86fc023912c484ae,f1,False,,
fn:3bbe243297274ed292235bb736928450,f1,False,,
fn:3bd5b6d3d5014fc2af6b3cae59d3a2f4,F1,False,ma:38681e3a72a046eaa4e6ea2f4c46dd7f,comp:93cdaeef543447f9bc4cbeffaa015eb7
fn:3bd9f023c21a41b39459aa9fe44e23ed,f1,False,,
fn:3bf363da39df48758cc0c7444ad38de9,f2,False,,
fn:3c0a8400dfb94c1c9f75f5bb2a79fa39,f1,False,,
fn:3c1196ad5ac74416844a87d86707a716,F1,False,ma:56e328059c2245c588c941d0b52f7638,comp:23ecc6dae81e433788175eb6b332abab
fn:3c251209123a47cab2ffc15c73c8b833,F1,False,ma:d25fd17fc0bf40aeb2a0f11c334820ba,comp:da202c8c0cb0488dbd3e357e2bf11094
fn:3c2532e3683f4c089bf0f20887f4f4b4,f1,False,,
fn:3c3c1e2873534be783140c41563884b8,f2,False,,
fn:3c7d70b4cb77482fb486f885e2749742,F1,False,ma:231ef971c0e64375a478e50ceabc005e,comp:4718de0fecbc403e943b37caeda0ae53
fn:3cdc60264e4245bcb1943b994a906f17,f1,False,,
fn:3cea70bae1754783871dfcff0cffe16c,f2,False,,
fn:3d24772a49174b0985ecaca1c226c88c,F1,False,ma:6909dc0adf1e436a930cd0e69fd6acac,comp:0d8dc26124204824bb4580808d375b2f
fn:3d2f5cda9cc64cbf96960c05f8d0bc22,f1,False,,
fn:3e199af78e5f495fb10a4b09d4e64d24,f2,False,,
fn:3e2c2308d3964c2daa0bc302f03ee130,f2,False,,
fn:3e44923ebc644fc58c4c74701cb81898,f1,False,,
fn:3e710fd3e5d04abb8d2c4b299388e961,f2,False,,
fn:3eafd920aa5b4f7f9ef453081fb0961d,f1,False,,
fn:3f427307a82c4e0e85326247414b7789,f2,False,,
fn:3f428df175f742619b7d833d78201ca3,f1,False,,
fn:3fc86f58b8a94ef791d064af8f4a4f5a,f2,False,,
fn:3ffc0712740e4757bf3e867939fa20a2,f2,False,,
fn:4004aa8580cb4717b5cc137237dd4fd5,f1,False,,
fn:400975d13b9c4508975c2dd74929f849,f2,False,,
fn:400ec5f3903943a9ba4960b5f041b818,F1,False,ma:4d51c798ef974f41835f66837068deab,comp:fc68113d46ff44339db67a2651f31518
fn:4014a953ffdf4be9ba32bae5f450513e,f1,False,,
fn:401dc3827be543aaa746814e86074254,f1,False,,
fn:40a9f0507ae54c9bb8c90ae7488c2235,f1,False,,
fn:40c219635c7a4a9784695b087af4c6cb,f1,False,,
fn:40d0bc2ca5494b55bf716c7021353f4a,f1,False,,
fn:40dfff4592f342ab8348da30b0d0e503,F1,False,ma:0b5fe0a8780b471c9360c3b7dd97fb33,comp:e7ce04c170a44a00968cd11997904006
fn:41285bc0167c4e6f99f8aa84b644a836,f1,False,,
fn:4178e9ac9c894b2a9dc765298080ada3,f1,False,,
fn:41e93455ca7f4e629341ac35f357d239,f1,False,,
fn:4254ff52c6c3490f9a75076b30eeb7e4,F1,False,ma:d6a8706e13d14e289e518bae0db91e52,comp:2638d6f1f8c54bf9a8656e58c3cbb173
fn:42614abaeaa248ff98b1d05e09714a02,F1,False,ma:744ca19037374fbeac2990b74b1258d0,comp:28d4a4a6954c4f158740fd1f1ebb9d4b
fn:428331ab6ca34157aa43f9c87256b6d7,f2,False,,
fn:428adc7d50634bfcafa74405f74ebd5f,F1,False,ma:54a63c64fd854f4e8802713ced45b81a,comp:dfa917684511462d8b91e7579d4b7015
fn:42c4e27676cb47078252bb497f79085c,f2,False,,
fn:42ff480902994fc59e6ab75461c74ca5,f1,False,,
fn:433a6b793f9a4b5ea0356ff236ec6fe7,f2,False,,
fn:436132e58d3840a48ad944470182d716,F1,False,ma:3376fb36100d472ea772452782c32f1b,comp:56999cef87744db8bcd2e0b5124b1723
fn:4388053fc0734ac59bec0c9a3ab81a7c,f1,False,,
fn:439d5eb5af13466a90837cdb4c278652,f1,False,,
fn:43bcdbe3b681405ca0286c15c8b65ac8,f1,False,,
fn:4409b508ebaf43feb5317b1cc9930db8,F1,False,ma:a247a6716caf4a8e819af9f9494eea91,comp:df5421ce23504c9289d8fde3fc7921bb
fn:448953eb96144169bf4ce83786131827,f1,False,,
fn:44bd82be048a4c7c864854e5aa94e9c7,F1,False,ma:8a501d6771df4aac9bf0aa0ce77011c3,comp:0c7d3244a1234cd1bebcff514d722e05
fn:44d714ae129247caa28f16e4f6818287,f2,False,,
fn:44decc24d5934c438a32cc8edce402eb,f2,False,,
fn:44e7f5e060a44b99a9553d90cb975fbc,f1,False,,
fn:4506bb92141541b5bb82039975cb9d4d,f1,False,,
fn:45b9dd40c9034965aa1fd3d611f8ed18,f1,False,,
fn:45bd0e3fe0124b0084cc39915c9e635f,F1,False,ma:d19bc693e3c149bfbe3f3c5f7ead8093,comp:333b5bd674f84f4686b799fcbfc63279
fn:46319559e6cd4bd8aacc1b84e6f77bee,f1,False,,
fn:466bce44cdef4147ba11937fa5ab0668,f2,False,,
fn:46889336e66d45f28042f07bb630a332,f2,False,,
fn:46b1d8373b3a407cb8145ef5d614ce2c,f1,False,,
fn:46c8d206e1c641888dae34b5f18def59,F1,False,ma:c2bb15ae17ce4c9eb054013c0d1e1492,comp:9224e9a25725483d9acd508fecda3cc4
fn:471e37ee663143ff82c7c41d4f0a1d96,f2,False,,
fn:4773bace3dce438fb8ee58fb43fadf19,f1,False,,
fn:477a9681f71647ce9a938e5116d38ddc,f2,False,,
fn:47b1d621943f460188eb36cb73f96121,f2,False,,
fn:47bdaee4fc514b2d872d160310b52d01,f2,False,,
fn:47d2af64611640fe8eb29e8dd150b32c,f1,False,,
fn:480d03ab16634c4785250523a661500c,f1,False,,
fn:4825c4ea0fac41f0bb3d8ddecd07c901,f2,False,,
fn:484885ae262346e9bd37232b28808a93,f1,False,,
fn:485a15edd8424e7bb942752a7b9b0cc5,f1,False,,
fn:48683c9b63e448ff91e289ceecc75829,f2,False,,
fn:48a914ab159f4b85b999abd92ecdc3df,f1,False,,
fn:48aaaec991544ecd977bddb78fd32f70,f2,False,,
fn:48ab3c1527d64cdbaf2f28a023d9410d,F1,False,ma:f632db3afa92455c83c3b9d223032ada,comp:7b887f8247ef48daa21a0394b377d9ac
fn:48e8da9683e746ada520a4195e4cdb16,f2,False,,
fn:491fdc50f3644a11bca4535581c978d2,f1,False,,
fn:494c7bacb8484417bd3efbab15a654c5,f1,False,,
fn:494cbbf807b54b8897da840cae33a6ee,F1,False,ma:e65f2a9f8fe547a7bf84f9dab82873bb,comp:3020a04a71e44860871884b4e0a65bb8
fn:49918ed5b71d465c85f0ca14c273887c,F1,False,ma:51f3eec8c3254433aaeac4572e91e15e,comp:8f247a43284b4ba98ca306cbd701f517
fn:49982584524d4da0b73f83fe386ad92f,f2,False,,
fn:49b42b5ee8a24a76b55bd6ca41e287b4,f2,False,,
fn:49cdc1b8883f40a391f4f93e95b089bb,f2,False,,
fn:49dc84dfaf964d62837f60adefa8e45f,f2,False,,
fn:49e11d5db60c443c861fe090bb9d3aca,F1,False,ma:b499671fc3154dd4b4f3afc2be9f193a,comp:b9fea3d4f4884256964fbcc72b9188c1
fn:49ef256602da41f89d64658ad403e84c,f2,False,,
fn:4a0143d294b94368a1cbb9763c0ddcb5,f2,False,,
fn:4a1f61f51410488596763c7b9e7d8e13,F1,False,ma:97f4b2b476ac4eb789045c8c3e5e3e29,comp:827d776f25e344789c90bec6bff355f5
fn:4a58f337c62440cca12b40faf75f8d4d,f2,False,,
fn:4a767c2d73104062b879f66fa4e1f85d,f2,False,,
fn:4a9a1430e5b0431c967cfc7ba4c5634e,f1,False,,
fn:4aa3ba8c6927473489d0c0961585fdcd,f2,False,,
fn:4abfa6fd50b84c7cb01a4e47e01b95ed,F1,False,ma:69b3dc71f83a4864859d71424bb7ad0f,comp:599e224febcb4a098373702f9d85f154
fn:4ae6e2e9b6614dd8881817cdb11bb8c7,f2,False,,
fn:4b1107e6d9c44932afecf48a06fbe566,f1,False,,
fn:4b62710355d74f97a158871efcb37f16,F1,False,ma:67a561523ef04d58a033628f2384d56b,comp:44dbc1e498c144b794e5266e0b8e4d25
fn:4bc17761ac704491ad4f2c0f41ac2532,f1,False,,
fn:4bcb04bf5ded432e8ded6e7f23140249,f1,False,,
fn:4bd3f1443678464d805c0739dc44701a,f1,False,,
fn:4bf705034c8a4aeea9cba51dc307fea0,f2,False,,
fn:4bf9d97e9f96419898c0f24582df7b70,f1,False,,
fn:4c02dad3925b44a4a6968aefc5b8752b,f1,False,,
fn:4c1eef3118b64d3da2da1d879530fc81,f2,False,,
fn:4c200a78500341a4a9a6649d2dc94621,f2,False,,
fn:4d4e1b54072f459bbe8e58676cf66f80,f2,False,,
fn:4d8b83de2e334a2fb52e23b957e0a275,f1,False,,
fn:4dbf26f68a1f4aa8a38e3ba7e4a48463,f2,False,,
fn:4dcfafb1cb374ba383751e6b3b959bf4,F1,False,ma:310fb40fadb740e4a78d095133f421d5,comp:7d054423458b4f3291e456ac36604fea
fn:4e416c1e70874d7895a8445a72ea77ec,F1,False,ma:e96092039dd3484499f51fcb13c1832a,comp:3a29e91c664f46a5bf71b8363405d5bd
fn:4f120a3740ca486fb2937acf5504ccc5,f1,False,,
fn:4f49be9a8ea54e1a960d0fe4b2781b1d,f2,False,,
fn:4f589850c3a24325bd4a55e85f115f4e,f2,False,,
fn:4f5e0af597204d31b701ace0a3b02a94,f1,False,,
fn:4f608d03059e4a1199aff9eb978f5fd1,f2,False,,
fn:4f68eaf0e4f44f73bc8644601c5ed613,f1,False,,
fn:4f76ae26a07e4690bee7c140660e0ef8,f1,False,,
fn:500affbda6d543ccb73afe20937c8f2f,f2,False,,
fn:5055e6ace84c4e40961fb43da6615e71,F1,False,ma:184a20930f90457e98bac3ef6d2fc80d,comp:39fbc317d85b4dfb80d7afdcf16726f1
fn:5065488993da4d12b96eec02dc35cc8a,f2,False,,
fn:5077c227143a46b8b0a2af1708791d7d,F1,False,ma:7ce360fed9f74966ad85b784c6f4e02e,comp:6aeae1990a2c4ebcafb86fe1d77abeb2
fn:5087c7707a044baeab11dae2b3691aa4,f2,False,,
fn:509fe84195d341d5bfecc4d26f1d7f99,F1,False,ma:507eaebd2502459bbc1a7da9e3aa0ad0,comp:671b3f5dceb94a2697ee95948bc603b2
fn:50b142b7f0634ad0a77e50515687cc8d,F1,False,ma:cb350345e0834725a292327e5b92ff85,comp:a92adbbe0e5249c0bca34498afcac10e
fn:51314c42aa1c462ea70f7d455499026f,F1,False,ma:4ab96af1b8a24fd18d6872a8be1242d4,comp:ad5df3b5709e4ea3823e25a871ceeed9
fn:517122df14c64e378ed2bcc53a94068d,f1,False,,
fn:517c28b2a6b748b99aff7af03934fb6e,F1,False,ma:83968e2c57ef42ed930387b788c661f3,comp:d2e6df4103944fabbd7ae53771133b63
fn:51afbff5b93040a881d49a59c1c14518,f1,False,,
fn:51e23fa9ddcd47fa90b773682510dae1,f2,False,,
fn:51e5aff60a2b461bace71863d7242773,f2,False,,
fn:522224f4d9c249588fd5cfc1de8f9a13,f2,False,,
fn:5231f5e63d3c4fb79c61044572c5597e,f2,False,,
fn:5243bda9cca241cc957174866610f17c,f1,False,,
fn:5258d3e785234cab95cfdd29b447c68b,f2,False,,
fn:528828e375234919a3e8edfeae64474b,f2,False,,
fn:52cee3942ec547dfb0ea96ab575cb145,f1,False,,
fn:52d4632397f74addaec3e91b1356fb5f,f2,False,,
fn:536d80757000423ab392c70d16e3d681,f1,False,,
fn:53ad0e2d042e4306b7d03be4c41a03f4,f1,False,,
fn:53fa8a5bbce44705b5dad5d846e1992d,f1,False,,
fn:54815e1a387743c1a44be12ba3a62e69,f2,False,,
fn:54ad9bae894f4a2eb1adc71a06b38b96,F1,False,ma:09c924e2c6ed4465b4b9fc3ddea9ecf3,comp:c5d41da9cecc4a7292184a20773ffcb5
fn:54c6613b7da942faa9862aacd2d72c13,F1,False,ma:b702f079a59046bda92153b154b9815d,comp:cb421876706342b48521d5c065a83346
fn:54d20b8f49564ef7bd5e83c386d0e91f,f1,False,,
fn:550c07ad813641f6bb33a7e25ddd00a5,f1,False,,
fn:555060199cdf41b096fa4682777e8f09,f1,False,,
fn:55a5805ec7834c7393036cfe2c083ee1,F1,False,ma:e7e2555aea2443c9b9064bfb3a2b4d7e,comp:3654b43f3cce4a14bef7c0d5b32d7069
fn:560cabfff20744fe8e35b5449a879dbf,f1,False,,
fn:563664b088c44d8f93d886e7d94d3c71,F1,False,ma:ac3205fd48e24ed09af8085ac5d84107,comp:5e4f3f6cd30547f9ad9cc6c426887b56
fn:56619ae9e01c49688eb61d2d2ee6b262,F1,False,ma:a956f37c927f4c77a9fd0617452abba2,comp:9f41e812309c4be08c7050b1fbef76da
fn:566be0ef802543ccbf952e30a77e2775,F1,False,ma:99a14c6e37664a36875240f2c9f7abdb,comp:1e4372574e2144cfbb848ed456947d96
fn:567755df2beb4cc5a4733b3f23555e0b,f2,False,,
fn:5693e7b9b4bd43f8b115b17ef7fe8335,f1,False,,
fn:56a1fcc326544b93b5d95208e076eb10,F1,False,ma:481cfe97884e4125a1875cf1062fe2c1,comp:37772f25acc14a91bbbb491022d5843d
fn:56a8014577b54a5ea39d761971173aae,f1,False,,
fn:56b648701414459485f87ceae06b2bee,f1,False,,
fn:56ba032508ee4f0dafc5407bbe32b630,F1,False,ma:ea676d3dcb2142f8bac115ee9fa78d6b,comp:07df1fdaffaa4eb7849b10943f36e6f0
fn:56d5a437ed6e4e3db3682d2696ad2cb6,f1,False,,
fn:5731df04c20f4c628520b34cad995c76,F1,False,ma:ff3e1c49d4014528a13da686008be93e,comp:dc9bebbce3b24fb6aa5f425be8ec10c6
fn:5734d6ff823d4d90b3129a8e16d607a3,F1,False,ma:03fd1b52b75e4d119ffe63676ff9dbcf,comp:f5da518933f0494da60d7438e0926a09
fn:574ce00632fd43e99de3b4542b796e76,f2,False,,
fn:5782b10a60854cdc83954c045216129a,f2,False,,
fn:57bac8547a3143bb94247789c2558e67,f1,False,,
fn:57d52828a1be460faf4cc61f876d6ba1,F1,False,ma:b3b300cc680944e6be52bb3738f22f12,comp:cc0a8cfaad254ce8843f61ba6e2612eb
fn:57f984ae4413490b8a1672b64cd1b05f,F1,False,ma:94586941b3cd40aa894b94d9a96530d2,comp:337c5a5e794f4be5ba8f88205301522f
fn:5802b938381d472b8093bf4dfbeef3a0,f1,False,,
fn:5835707d1d4d43eaae62b96592426076,F1,False,ma:2633c1a1c40a4ba2a8122c578fca532a,comp:7363935957cb453f8632476a2ce3cf4d
fn:58ba195f0b98401abbfe6d91a3e7a738,F1,False,ma:394a708710cc43d79029dcffd351b42f,comp:54f0f2c597214442857ca8f0a5240b0c
fn:592b3d16969e441582de238c7a559480,f2,False,,
fn:592ddc1311ea4feda11490cc8fc48ccb,f2,False,,
fn:593b9a7f093c43a396773eddbaaa1f78,f1,False,,
fn:5997909e41394415a3d2e0cde08c7e14,f1,False,,
fn:599fb2d94f98487c8095d1c0aff44377,f2,False,,
fn:59a90b8a5c8e445cb661ce23535429ac,f2,False,,
fn:59b49d19a9ae433ca1b3eac1b12409be,f1,False,,
fn:5a109f9a4db340c5a5233095fc412e95,f2,False,,
fn:5a2bea9e519147c3b7ca5769a562fa00,f1,False,,
fn:5a3094641e6943deb131414187c86440,F1,False,ma:20af1852e95843aa8a99d0b4ef83f245,comp:84dc3512d5b34021a148d0d7a25fc250
fn:5a607304534a4ec5a9164482d0886dca,F1,False,ma:fe553f39aa8944d18d41ce1b59acba18,comp:419c0b6bdc2943f49d55aacd72bfa0f6
fn:5a82556eec3d45b599a80fcd93182c75,f2,False,,
fn:5a8403d9195842d4b39b8174ac6736fd,f2,False,,
fn:5a871a02e422452fa4e1f6268ff0e791,F1,False,ma:9c61a12d85ec447bbe145d5b0789239a,comp:87c274ee156c42a7a474dfcddbbcd579
fn:5ab6c9a626b74a04adbc5ece7320e1f8,F1,False,ma:0c9a831e462147219a7e112ca389be14,comp:03a5612b9ead4446978804c52dade666
fn:5ab83bb40f33462785e9c0ca1a5aa3d5,f1,False,,
fn:5aca39a24b934de9b5c528564015055f,f2,False,,
fn:5acf5550fba341ae9de0cd8b362d4306,f1,False,,
fn:5ae55fa5d1f640d89a1199a207bf7235,f1,False,,
fn:5b25f76069cc48559c08bc0fd522de5e,F1,False,ma:c1c6844ccf154576bb4109c5b6ac3e66,comp:eec6bcfcec0a4223b9ebac838830fefe
fn:5b408649ffa041f8bc017b27bfe94cf0,f2,False,,
fn:5b4824fbc5824952b6f85cb9c4365c3d,f2,False,,
fn:5b55932507a3453e9c18654d0638e430,F1,False,ma:46955d6bbc6b412d90a4fc511fc917ef,comp:5bc2b164146d4137a85252601d5de190
fn:5ba5d5ce9e7945f3bb635d897d62cf88,F1,False,ma:4aefbd91b1164dc48666d55595900658,comp:2713034c39fc4f3fa44b907bfc3a1fb4
fn:5bab1914e1ca4b2f9e7cd453262625f7,F1,False,ma:6ea30a65267149ea996cf8f015ce4217,comp:139e6578b3e849e0ab6ae661bb340baa
fn:5c38d4140b4b4a24ab04de19efbc872f,f2,False,,
fn:5c48236ec755487a9fac300aef9691a3,f2,False,,
fn:5d020cc2d8fd4f8fb28f87edd1c89e70,F1,False,ma:6689efd91a3e4de4a42bc425075f9fec,comp:ce45b46a71a14c3d93cd4b6116eec96a
fn:5d0e2e4995cc4b5fb7a61cc31416ecb6,f1,False,,
fn:5d15602305444bb08f2e760f0ce9547b,f1,False,,
fn:5d5e5a8a880b472ba221d9de83d2d18e,f1,False,,
fn:5d72a67336b64a78ae355f090ee2b404,F1,False,ma:fc2c341d91a84e6dbbfa163ecb0de9aa,comp:19f3ae20413e4e9592d687423a0a60e2
fn:5e1c2d5e8b024d34bdc6d8aeeebf4634,f1,False,,
fn:5e6777bca9eb47d7b0d7ce75638f83cc,f1,False,,
fn:5ea9e7602fb8497a8123ae226efa067c,f2,False,,
fn:5eafe858c74f443f864e6595944d8cb6,f2,False,,
fn:5f36bb02c93f4da3be7318cc70260658,F1,False,ma:74faba6170554da5b466337b9be1ca49,comp:9dd3e43b92c14f9c840dda765a79fc3e
fn:5f73d350e93249739a2ef7c07e68bbdd,f1,False,,
fn:5f850b18247c48e0ba6a7e32b6cf09e4,f2,False,,
fn:5f87e374c75142ea9f5b723768c95cf8,F1,False,ma:97e28904124549a2838a4d965e741fdf,comp:ed81012dc189450cb1c36b9efbfad65e
fn:5fb6fbde7677478bb3c99e68f52ffc37,f2,False,,
fn:60256c43575a485eac6c9b9d035be7b7,F1,False,ma:9d14566d6fc141e29a2cf188e1424353,comp:af1b3b432f17476393c629a33c424d07
fn:6057ba97b94d4a5fafccf56173c70ea6,f2,False,,
fn:6069bb8827c24d87b71252f6e0a4671c,f1,False,,
fn:606b3ce0d03f4bf28878094201974155,F1,False,ma:cd0a6a569cf146f7a991c3dfb51936e3,comp:a30c6c6fa770460cb73e94ae8d9c4e12
fn:60af7bb6967b4f9b8b33b4f26c220608,f2,False,,
fn:61067c179fce49cbbdf148cdcaeca621,F1,False,ma:8bfabe4bc2364b6c8b79af24c567cefc,comp:4f69a7ea3ab046f88e85c0cf56c403ab
fn:613bf83fa8db40408fa484bb5f6560e8,f1,False,,
fn:622688afa6ba4b58876347524faa1026,F1,False,ma:42010d303fd941b8a4972040bf15bf49,comp:039da778b2a34962aee2a0fe88d833eb
fn:622c80fb3cf44d2e90466f0ec2e07014,F1,False,ma:1a7ec5456b754591b4ea5fcd817750c8,comp:f7011f1ecfa4446cbc9af9406b445a14
fn:626a1220ec1a4a55a842932ef91a013c,F1,False,ma:36ed31a5d7b54b36857172cfa66ea2f3,comp:36a4f01c57ea4586b6140e0d55fe6c40
fn:62b91de17c564abea5499082fc84b0a6,f1,False,,
fn:62d5d3aed8bf48bfba83c1d3571cf73d,f2,False,,
fn:62f4dc1268fb4adb8fba2cfddbe68643,f2,False,,
fn:630bf07e17004930805b48f563cf73a4,f1,False,,
fn:63105d535e234010a2a5196d6fe5d037,f2,False,,
fn:636d0f63b9604ffeadffcf8076bddccf,f1,False,,
fn:63ccb995b5744cf6a41018ca1b48716e,F1,False,ma:d78f4750eb55416b990174441617cba4,comp:9457e4bd373c4336b70cc8d8446c573a
fn:63d1c15f8d754c329d6a7bfd959269a2,F1,False,ma:41021b50904143c095b9b9e6d0ac4a1d,comp:5b8c77ce10f44fe489101951133fbdf7
fn:63f6fa35c7e0427ca562ab7859380b4c,F1,False,ma:8effb2ca1a7b4fc2b673fd63ae125e6c,comp:af8ca35cac45400a8081f40c03889894
fn:644d8d36dc1e455182a5f5f14711673f,F1,False,ma:da6fb5f5bd4a4f4c8cb30a07f7500cdb,comp:f24dfcd3217a4250868316872a02f4a7
fn:6450a3bbd8a342b48c3070e0936fb832,f1,False,,
fn:645dd44932b8496b862cad7efd11dd72,f2,False,,
fn:6478a54d50c54f7aa9ece241c793b560,f2,False,,
fn:648f38599d754e42b00566b02de0724b,F1,False,ma:0e4c1fc94210446aa1faac77683b2376,comp:2dcbbed5b3a24617bcefb12454d7a2d8
fn:64dd2f6e07804c19a284d657cf817690,F1,False,ma:a009f02a1e174156baaacce3292ea692,comp:21f81cba4f4147aa9a923b0849e168c2
fn:64e081c835884272bfcfed18123dfa6f,f1,False,,
fn:64e5694affe2451b90b32699ba6e16db,f1,False,,
fn:654e461519474a82ab1fef025fb1e574,f2,False,,
fn:65a6baa65de4493d8ae3c01314e6261f,f1,False,,
fn:65d2b953648f4100a5af30819b80da15,f1,False,,
fn:65dc8746f00c4a9da354a6f2e36ca4ff,F1,False,ma:4aea7e432dde4a7aae16a7c0d6550861,comp:e61a3e13609e4239b5e31f8c1e6b320f
fn:66399d1a55f44aebb931eaea86031e8b,F1,False,ma:286cb09b2da24daca2551673c551c1a1,comp:c8253cb0f2b44ea9b583c82bbf7e4029
