function_id,device_id
fn:afe88fd0609f4a89badbdea735ef7807,dev:a2117fa35ee84581bf34e12a706c4267
fn:afe88fd0609f4a89badbdea735ef7807,dev:9d74d47bef594d449a87d1fa470dbc01
fn:afe88fd0609f4a89badbdea735ef7807,dev:14971a8ed66a4a77946b7c10e68e7542
fn:afe88fd0609f4a89badbdea735ef7807,dev:b5ddd30b002144bc85b67217a04f816a
fn:afe88fd0609f4a89badbdea735ef7807,dev:c30ef3e2a590495d8f6e2a44663d9a35
fn:afe88fd0609f4a89badbdea735ef7807,dev:e69a6283c3e34283aecadf1fd11058a4
fn:afe88fd0609f4a89badbdea735ef7807,dev:40260d0b5510472e8e4f4bafc4fe1a36
fn:d73593e4154e4e9d82aa3214859cb31a,dev:2c8c56d50f164c0a8e0e665b285d0a40
fn:d73593e4154e4e9d82aa3214859cb31a,dev:2c3641020c514a2d925b808e7f98a493
fn:d73593e4154e4e9d82aa3214859cb31a,dev:af71be757b83485cbba720ed3b982bb5
fn:d73593e4154e4e9d82aa3214859cb31a,dev:866e4679fa1145e4bc2c10dca151a396
fn:d73593e4154e4e9d82aa3214859cb31a,dev:af34a97a50374d63bcdb1ac9a978a06f
fn:d73593e4154e4e9d82aa3214859cb31a,dev:c267f5080f374693852a81110878ee9f
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:c267f5080f374693852a81110878ee9f
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:fa8ecb16da954a7b9aefee1bb47f6caa
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:30847c2237b240cc835f04124bf9f7b2
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:3810ddf556774f55852742947ed7e9e7
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:08b4057ae2cd465897aa09bbd4d55ab4
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:1a29177cbc054f8b8af6087da8620542
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:1046ef45b19f460086a4da49d879f4fd
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:8da100a712784833a8c358b582fa11cf
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:8cbf1d844d884c39a8292fb36939bd4a
fn:c8fa4362f6db4825ae49c3b3b0ba432d,dev:dcaf897b0a6f493f9e98b181a602bf2c
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:1218ad09f09d40feaf4fa8ed7596444a
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:59d177dfbed344ffa34ee9eb37452f8e
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:8aff4f65b17948d6a2d0a39a9c7e2d05
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:5685d7ec405647269a3b92e3a3d9630e
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:1383d2bf20164f2b844f7b08509a6d6c
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:c3f35d0029984c2eba0c00a1ed084420
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:278728694db24a14b1c43d9501277f0f
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:e4be4b8acd3a495c91ec830a7215919c
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:f4a41ffc34c5449091175a4341cb8bde
fn:3e199af78e5f495fb10a4b09d4e64d24,dev:848741881d844a36a0df96cba4ad39d8
fn:791b27b120b0459fa028a0c5055c031d,dev:4466f1e1876d402e95922a693dd55f2c
fn:791b27b120b0459fa028a0c5055c031d,dev:977496a9492b4bb2bfb6cc9f07cd8c60
fn:791b27b120b0459fa028a0c5055c031d,dev:032340d3823144f59621fab052e8b02b
fn:791b27b120b0459fa028a0c5055c031d,dev:32a707cd6df34a3a9e5d4ecacd7d74ec
fn:791b27b120b0459fa028a0c5055c031d,dev:56b3d6bc21734e99b89039c632361c6a
fn:791b27b120b0459fa028a0c5055c031d,dev:1218ad09f09d40feaf4fa8ed7596444a
fn:bdae2c9a37eb46f6811f11f5e5b73d4a,dev:ecc156dda78142b3bb0ccbf74fec7813
fn:bdae2c9a37eb46f6811f11f5e5b73d4a,dev:2d53e0dc62f74072b04e056bcbb77602
fn:bdae2c9a37eb46f6811f11f5e5b73d4a,dev:eaff04133ac448faa27676038b526ccd
fn:bdae2c9a37eb46f6811f11f5e5b73d4a,dev:a948ef1286fa477f8090c57ee6ef5745
fn:bdae2c9a37eb46f6811f11f5e5b73d4a,dev:dd6d719230754cce938736c79a367501
fn:bdae2c9a37eb46f6811f11f5e5b73d4a,dev:fa1cbcdac5fd4d3ea4564d356bdf55f1
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:fa1cbcdac5fd4d3ea4564d356bdf55f1
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:6f67f2af0ccd49aba5b7364de4d16cc9
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:6932d815707545e1a2c6c64f97a00a3a
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:0342e630c1dd4fc3933baeaf4bf9de28
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:a885b85e6a80429ea905c5a014cd45aa
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:cc872796eec548e48afd62c1fde9e476
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:fc4a89bf61884f3cabd54a09655fdfef
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:c9859d06083447bd9f6642344509d1fc
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:164f220cbf764768bc39f2f7e45a8ab0
fn:9d4c6b9da21a41d7857fdcd4edb52db9,dev:0ca0d4797d364c73920069a12886210c
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:177e796769b34b64a6967cfc14a00d84
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:c182875725be4ae8b84fda7ac34b537d
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:2d0b4edb89974868a88a4d1f39914741
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:bc079ed948014e4890030beb13ba28ac
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:521c3e8fe3554e64a578ac544d29a819
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:94543a611e3649718e31773605df8a01
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:b03b122414f548caba4e72f0cf4e78ac
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:79790f41b6c947da829ad1aae46e1c6d
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:8334224001144bf68587037fb280e3a3
fn:0bdeb674f5a9432d808b97b8c64c0f6f,dev:1dc8e0895f9b410fac0e62236032ed81
fn:af6564a392624eae84647cfe2a4390ca,dev:dbe9d3115fe84e91b42e2a0a9c603112
fn:af6564a392624eae84647cfe2a4390ca,dev:0cb849e61db5406a86d642d513c62a9e
fn:af6564a392624eae84647cfe2a4390ca,dev:acde7222e773493d82ee2fbea7ffa16d
fn:af6564a392624eae84647cfe2a4390ca,dev:90cec93990e14654b03c4f1b2bc84c8f
fn:af6564a392624eae84647cfe2a4390ca,dev:24be92d5801f420d8beab68cfcedea99
fn:af6564a392624eae84647cfe2a4390ca,dev:177e796769b34b64a6967cfc14a00d84
fn:47bdaee4fc514b2d872d160310b52d01,dev:8130c47cdf284a99bf4c2ee19a8319a6
fn:47bdaee4fc514b2d872d160310b52d01,dev:cd0a0e674f50499c8d80a240fd23dfae
fn:47bdaee4fc514b2d872d160310b52d01,dev:70e1f4e41d0a4a719b2355bc6b4c954a
fn:47bdaee4fc514b2d872d160310b52d01,dev:fd2e21a4d8524feb831788f35d39c532
fn:47bdaee4fc514b2d872d160310b52d01,dev:83d3068592724a61a924cbb52192c01c
fn:47bdaee4fc514b2d872d160310b52d01,dev:8d206d9349584595b04e20428fd837eb
fn:47bdaee4fc514b2d872d160310b52d01,dev:1573bbf652fb4aba8438b03cd45b0f53
fn:47bdaee4fc514b2d872d160310b52d01,dev:7e5ad6d796214a2da8f6c0e669a4cc53
fn:47bdaee4fc514b2d872d160310b52d01,dev:407d17315fc442c5a43c0449d44e2003
fn:47bdaee4fc514b2d872d160310b52d01,dev:19eb93da05d5495bab9e282fe94f0067
fn:78af89bdc0e8463d84456fd5a75097c1,dev:4c21e9c797d54980a140f178fa61464d
fn:78af89bdc0e8463d84456fd5a75097c1,dev:9a7acfb850d8431fbd16b720bdbb27f8
fn:78af89bdc0e8463d84456fd5a75097c1,dev:202247306a034c5b8289504fc6bfa85e
fn:78af89bdc0e8463d84456fd5a75097c1,dev:14438d9199074585bce7b151d4ffb7b4
fn:78af89bdc0e8463d84456fd5a75097c1,dev:c9b7034c4746479f9a773948ddf05479
fn:78af89bdc0e8463d84456fd5a75097c1,dev:8130c47cdf284a99bf4c2ee19a8319a6
fn:327d80ac24ba4b738c238c59d3f7e58a,dev:c7c32106eb2d47278057aeef9997c29f
fn:327d80ac24ba4b738c238c59d3f7e58a,dev:d32e1aaf57b544aba58ae03b69edacb8
fn:327d80ac24ba4b738c238c59d3f7e58a,dev:06e7cab7ecf14386a86a7d2e2612d1ce
fn:327d80ac24ba4b738c238c59d3f7e58a,dev:8043efb6282d4d9280c67ea6081f6a19
fn:327d80ac24ba4b738c238c59d3f7e58a,dev:5b3a681824ca454c8792233b9029431f
fn:327d80ac24ba4b738c238c59d3f7e58a,dev:83e263a80c8647b79788055d01176238
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:83e263a80c8647b79788055d01176238
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:660eb8c84dda411bb6c53c1eb47f91eb
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:abf0d9ae44b34179b1da7475ee179ffc
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:caafddc71a5a4d9e961a6842d7b919e8
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:28dcb5ee9e3a446ba72d6f8f9acde555
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:7b167c1985fb417cb07aeec6cfe5f8f4
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:f7d972255c104b7284c5c6ef47eb9133
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:cb6aa608451f487fb2184e3982d1df54
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:fe15a77521e74e5bb6969d99ac0c5746
fn:9dbaebc68aeb47ac88b2d0ba01fbe650,dev:6ff06d59e4ca4df1be8457483923e934
fn:c5654424b7064f48bdafa9210c9cd3aa,dev:7ba111050d754a378bf31bdc3707c705
fn:c5654424b7064f48bdafa9210c9cd3aa,dev:eccc5d9744344ae69bb9107fccc31415
fn:c5654424b7064f48bdafa9210c9cd3aa,dev:96ac57e3c627494289a0ad0cfc73c711
fn:c5654424b7064f48bdafa9210c9cd3aa,dev:d37bd5c6f2ee4d75956f9bea3c69f72f
fn:c5654424b7064f48bdafa9210c9cd3aa,dev:845622c3531946db8bd0f7aab474814d
fn:c5654424b7064f48bdafa9210c9cd3aa,dev:327a475459ea48f4ab4a507b5ce491bc
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:327a475459ea48f4ab4a507b5ce491bc
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:842a19431e844456b7c1ed8b50df26a3
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:8203d7c134a542ea95812facbd3db85f
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:4176fe7009b641dd9342d426e741a26f
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:61703e91067a4bf0a155866fb265c8f7
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:388a65c9c9e2404495552edc6af90b83
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:796e3ae1352345da9a09bf0a6217b2bf
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:589e5e8f3d07440685b435f36d0de552
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:f3136c7f311d459ca5b613dc9490ecd5
fn:3e2c2308d3964c2daa0bc302f03ee130,dev:d66ce299316e4ded88df043b7f3b184c
fn:9bf0bd90250844d9a9239881542ef99a,dev:b362902a27b34b73ae97332d98a0d331
fn:9bf0bd90250844d9a9239881542ef99a,dev:1dfcc499d48042beb5f803b1419efcde
fn:9bf0bd90250844d9a9239881542ef99a,dev:500d9c5c627b4e29b8f575f5899c02da
fn:9bf0bd90250844d9a9239881542ef99a,dev:54381d3a94d34771a9673bb56a79578c
fn:9bf0bd90250844d9a9239881542ef99a,dev:3ddb7c1a887b4b5ca2b32714e408e050
fn:9bf0bd90250844d9a9239881542ef99a,dev:142cdc0851b2472696febee06dc9f5b8
fn:9bf0bd90250844d9a9239881542ef99a,dev:9049fb7b6a9240b280df053be32cc454
fn:9bf0bd90250844d9a9239881542ef99a,dev:3a522f0c4eef489997eeafe9cb72b2dc
fn:9bf0bd90250844d9a9239881542ef99a,dev:9682b67f84e9496a92f6e396ddb59ffc
fn:9bf0bd90250844d9a9239881542ef99a,dev:c20169f9e794433196533aca9a87886e
fn:196abcd013f947ce8b227ae7ec65e5d4,dev:31e92c9484bd461fb96c792796a1d9ba
fn:196abcd013f947ce8b227ae7ec65e5d4,dev:c80d345d0ef44a509c397f6bc58382ee
fn:196abcd013f947ce8b227ae7ec65e5d4,dev:20a56da102b348a69d60ccb72a90393c
fn:196abcd013f947ce8b227ae7ec65e5d4,dev:8e2d9b4efe144dd9b54b2161555e5ad2
fn:196abcd013f947ce8b227ae7ec65e5d4,dev:223cf146b8494e32840aac7faebf32cd
fn:196abcd013f947ce8b227ae7ec65e5d4,dev:b362902a27b34b73ae97332d98a0d331
fn:cb4d05a13a88406e817b76f043c3679a,dev:3c65bffa742443da95e1aeefd7ed7190
fn:cb4d05a13a88406e817b76f043c3679a,dev:f65cd71f53ef497c96183ccfa476d078
fn:cb4d05a13a88406e817b76f043c3679a,dev:cab209002c4f459c92556f856b8e5d31
fn:cb4d05a13a88406e817b76f043c3679a,dev:a443e707b34c41668cdf563212fd6112
fn:cb4d05a13a88406e817b76f043c3679a,dev:aa5daacb09b24211bdb473df01f46fb7
fn:cb4d05a13a88406e817b76f043c3679a,dev:3a6245d77ded4edcbabaa7b2d5ea05a0
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:3a6245d77ded4edcbabaa7b2d5ea05a0
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:c65a549382bb47bda66f758a52c8b613
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:cd0cd82f04e34068afa78a06f1bdd321
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:3e7135f27667412cb1f09a35e873cd7f
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:db603de9a279467cb36ca9c6a4291b0d
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:0ab48bba43dd48809cae17a7c8f7a1ab
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:e40cc687486841da8a0bef1486fbe2df
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:56bd5fd01b57498187db3db0c8831ad3
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:ff1af7d56213498090eb03c96b1dd097
fn:6e27a576ff0b4012a29f9c75fd8394ea,dev:20c7fefa16d14d84b9147e6cc790e879
fn:154ba6a6064d401ab7e5f945d052849d,dev:76d865398cae4aaba3bd171a93359ce2
fn:154ba6a6064d401ab7e5f945d052849d,dev:02376cee3d874ce8932633ddde09be58
fn:154ba6a6064d401ab7e5f945d052849d,dev:49010b577c3a4ed8b395b764181facab
fn:154ba6a6064d401ab7e5f945d052849d,dev:0b8ae9a24e1e449c96dedb4b33e26303
fn:154ba6a6064d401ab7e5f945d052849d,dev:6d48c846362e4bcdaef1b6ab32477f5a
fn:154ba6a6064d401ab7e5f945d052849d,dev:a7f1e53ef0b54cd0856e070fcc72ce61
fn:154ba6a6064d401ab7e5f945d052849d,dev:9374717998424e50b386270f98b020b0
fn:154ba6a6064d401ab7e5f945d052849d,dev:754b6f770fc441899083f4dc0c0b1f56
fn:154ba6a6064d401ab7e5f945d052849d,dev:14c3dcf479b74209a93285daefa80288
fn:154ba6a6064d401ab7e5f945d052849d,dev:49c1d6fcddb9419caa9434b07f46734c
fn:11e7754cc32b489f9adb3e0f2d2b9088,dev:b612c1889d6240bd9871b67eaea0cb6a
fn:11e7754cc32b489f9adb3e0f2d2b9088,dev:85b7ea0c5def48219212c9f4330127cf
fn:11e7754cc32b489f9adb3e0f2d2b9088,dev:b38774f83bff4f528fed32a1783263cf
fn:11e7754cc32b489f9adb3e0f2d2b9088,dev:5d7cd5fee11547f2bd7fa2c915ac2aa9
fn:11e7754cc32b489f9adb3e0f2d2b9088,dev:b5f29addfc6a4a8a83b9e010743a38b7
fn:11e7754cc32b489f9adb3e0f2d2b9088,dev:76d865398cae4aaba3bd171a93359ce2
fn:1bdce79a189440ad83152236d6a7af50,dev:5fca0122e9584dd6a8186dcbef205536
fn:1bdce79a189440ad83152236d6a7af50,dev:fbfe3f50dafe45c7b87f19a2ee6e436e
fn:1bdce79a189440ad83152236d6a7af50,dev:4897c9c6226548b89c4d1fed8f6abfce
fn:1bdce79a189440ad83152236d6a7af50,dev:c636162c1d684ef0a81b4fb66bad7235
fn:1bdce79a189440ad83152236d6a7af50,dev:42b1c991a55f4123b569a594955e23d6
fn:1bdce79a189440ad83152236d6a7af50,dev:baa3a86512cd44628f947c80c7bf2907
fn:1bdce79a189440ad83152236d6a7af50,dev:2b0839c67292455e86503c7653468d65
fn:1bdce79a189440ad83152236d6a7af50,dev:eaf79f9ec9d1495eb50da108ac7c7e5f
fn:1bdce79a189440ad83152236d6a7af50,dev:5661d72462d44700bb681f6d2627a13c
fn:1bdce79a189440ad83152236d6a7af50,dev:32bf114f580d487f8ba572df3f16a682
fn:0847ca6e6c304e8dbed4aaa8f4d078c0,dev:3f8c20be99574213a4a411a7fc07c062
fn:0847ca6e6c304e8dbed4aaa8f4d078c0,dev:0f683a57516d4c5192a813c708516181
fn:0847ca6e6c304e8dbed4aaa8f4d078c0,dev:aca90b1b227340cf9fd9ec83b2b09562
fn:0847ca6e6c304e8dbed4aaa8f4d078c0,dev:23e920dfa2f84eef91c223bdc2262222
fn:0847ca6e6c304e8dbed4aaa8f4d078c0,dev:f29ba5a66d614c33a6bfe9850e9b157c
fn:0847ca6e6c304e8dbed4aaa8f4d078c0,dev:5fca0122e9584dd6a8186dcbef205536
fn:1d56f59c5a4a42b283069d8fa0307ea7,dev:55cac366334646069cf9b55e6e2e0b5b
fn:1d56f59c5a4a42b283069d8fa0307ea7,dev:bb6c40217d724c35827f6d8e854923d9
fn:1d56f59c5a4a42b283069d8fa0307ea7,dev:ff18d60d6da74fcf9947a490db102184
fn:1d56f59c5a4a42b283069d8fa0307ea7,dev:35ed0799a2e242c885ce8e3f03cb73a0
fn:1d56f59c5a4a42b283069d8fa0307ea7,dev:ba03f5c6e0454084919049b66238058a
fn:1d56f59c5a4a42b283069d8fa0307ea7,dev:2708c13371f542cc882812179c280dfb
fn:12d8b7b212dc443bb37af6ed3433be03,dev:2708c13371f542cc882812179c280dfb
fn:12d8b7b212dc443bb37af6ed3433be03,dev:7ba528a65cf6407f8409694d5a740075
fn:12d8b7b212dc443bb37af6ed3433be03,dev:6744360d25834949b82c46075651ccdb
fn:12d8b7b212dc443bb37af6ed3433be03,dev:f8f3211054a74cdabd08036e8f511d82
fn:12d8b7b212dc443bb37af6ed3433be03,dev:423c4f5e04f64e6992e212d0aa8668eb
fn:12d8b7b212dc443bb37af6ed3433be03,dev:df34dffddf924e0abdf9b67527c9e14d
fn:12d8b7b212dc443bb37af6ed3433be03,dev:0d57ab1589cf4949bbcb00b7552953fa
fn:12d8b7b212dc443bb37af6ed3433be03,dev:2ed3ece23b5546049edf2b09fbb8c1b9
fn:12d8b7b212dc443bb37af6ed3433be03,dev:654bfe8b6b6a421d8b1a7c24107d5e12
fn:12d8b7b212dc443bb37af6ed3433be03,dev:aaeb02ce6e504257a0513fb267e5926c
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:25470ae3ff234146b0ec3ac4c0592561
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:cfb76f546637480888122dc1cb8a9a3e
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:fb614f3652b242709fb5b588ef48b9a8
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:88e8d7e0ec9a4da3918e6167ddb0b27e
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:da38873194b34e79a84490e2fd033124
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:0793d9659f634c929644000ac5422445
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:81b1e52aabb442fbbbe2665ddafb159c
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:c1353782557a494691bbc479d6fb81a6
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:5a776ca1e28f4cb2b534ef31efad5c24
fn:9001617eabe14d7f96ccaf14fc32f53e,dev:e8a0f8be3ad34b83996ad07136bc786d
fn:692c7069222c48bcaaaf30a6af23f4cd,dev:47cc13b2d3454188848878f1fd81ab8a
fn:692c7069222c48bcaaaf30a6af23f4cd,dev:acf5414388e040ed85709d74e85d9991
fn:692c7069222c48bcaaaf30a6af23f4cd,dev:23c941dda56f4ed5a0540f4f46065e97
fn:692c7069222c48bcaaaf30a6af23f4cd,dev:8939cd1ab5854aa4adbbcd6751344504
fn:692c7069222c48bcaaaf30a6af23f4cd,dev:124a8ca1cc5f472ebc71f0a7b0c1bce6
fn:692c7069222c48bcaaaf30a6af23f4cd,dev:25470ae3ff234146b0ec3ac4c0592561
fn:065df54c01974b04bb4521be1a066c34,dev:cdce80c31c534f52a32f01f45b6b0c20
fn:065df54c01974b04bb4521be1a066c34,dev:35c3846a637d4da6b8013dfd3c965fdb
fn:065df54c01974b04bb4521be1a066c34,dev:d4491271c11c4a758389fa5281d278f1
fn:065df54c01974b04bb4521be1a066c34,dev:27981d96fe5c43dabbeaa1e905c44fbb
fn:065df54c01974b04bb4521be1a066c34,dev:8886826709ae478989daeb367f2c1162
fn:065df54c01974b04bb4521be1a066c34,dev:c89619b4204442c1ac110c16868c561b
fn:065df54c01974b04bb4521be1a066c34,dev:bacb35456b3e4c36ae8a0de33a653e78
fn:065df54c01974b04bb4521be1a066c34,dev:5ae04794e97f439e918e187f46bab605
fn:065df54c01974b04bb4521be1a066c34,dev:29fede4d43f643c886c95731c37d0a6b
fn:065df54c01974b04bb4521be1a066c34,dev:f2accbdb811d49ddb6b0c3be3a3bb40b
fn:24fd81a4336e417681389ef332297c01,dev:078b3a33a80e4c44bc9a2c1de17e877b
fn:24fd81a4336e417681389ef332297c01,dev:41844cc882074769b81c97772f8c17d2
fn:24fd81a4336e417681389ef332297c01,dev:5664a4b3c507430291468151b7b93ce5
fn:24fd81a4336e417681389ef332297c01,dev:bbdad1e558e6447c872df12a3c997296
fn:24fd81a4336e417681389ef332297c01,dev:77edd5df4fc14a01b992400975931bf8
fn:24fd81a4336e417681389ef332297c01,dev:cdce80c31c534f52a32f01f45b6b0c20
fn:574ce00632fd43e99de3b4542b796e76,dev:f35fc720aa7f4763946915ed1e0ff6d4
fn:574ce00632fd43e99de3b4542b796e76,dev:e529a3bdf9ed4d50a0d6afcc721c8c97
fn:574ce00632fd43e99de3b4542b796e76,dev:27e9a8e29d624bc8921aa9493f1d4a05
fn:574ce00632fd43e99de3b4542b796e76,dev:41474a1138db40a5993abc099b4f5998
fn:574ce00632fd43e99de3b4542b796e76,dev:2beba873b5e448b79599da9bda8ded0c
fn:574ce00632fd43e99de3b4542b796e76,dev:2423f62f30fb49578669c14b315cf123
fn:574ce00632fd43e99de3b4542b796e76,dev:3edaf37408ba4bcc9f01d8e4b29439d3
fn:574ce00632fd43e99de3b4542b796e76,dev:560a158eabb7489091cada5650bca33c
fn:574ce00632fd43e99de3b4542b796e76,dev:0f6a6a1326eb4105985b862678e3599b
fn:574ce00632fd43e99de3b4542b796e76,dev:04f6bc4f6571446080fad78a082a1921
fn:3499e2024142469794aa7bcca4401942,dev:1a2b29a7c9fc4c18a343241bad41c828
fn:3499e2024142469794aa7bcca4401942,dev:b296a99fcc9546d583aef38f3a81d10d
fn:3499e2024142469794aa7bcca4401942,dev:992cdd6a7ae7419b9f66b33154067378
fn:3499e2024142469794aa7bcca4401942,dev:f089cd3235654aecb680bd48984ef910
fn:3499e2024142469794aa7bcca4401942,dev:a6e06b4c1d55441cae0880f25912a987
fn:3499e2024142469794aa7bcca4401942,dev:f35fc720aa7f4763946915ed1e0ff6d4
fn:b5a9c431f40e40559ac16069e5a44376,dev:bfb09e049a424de28cef999be72223f2
fn:b5a9c431f40e40559ac16069e5a44376,dev:4bfa0a1281cd4eefa3672d107e2a1c85
fn:b5a9c431f40e40559ac16069e5a44376,dev:e241d2b8baed42d2afc2841e9863f2bb
fn:b5a9c431f40e40559ac16069e5a44376,dev:0ae447c83e9c4fecad5d482034d543bc
fn:b5a9c431f40e40559ac16069e5a44376,dev:0fc9743104f948dba69bd000cbb1c5c7
fn:b5a9c431f40e40559ac16069e5a44376,dev:2684d79069a142b8a942c3a6df8f8df9
fn:b5a9c431f40e40559ac16069e5a44376,dev:c934a13f394646b5bf991b40c47a3f8f
fn:b5a9c431f40e40559ac16069e5a44376,dev:1813f46579b1465d8785bf46e46a66bc
fn:b5a9c431f40e40559ac16069e5a44376,dev:89b673df3e4648cfa9e30d010afd1217
fn:b5a9c431f40e40559ac16069e5a44376,dev:8d090d94324045c28b38b90233a0dc28
fn:9b275ee9117c4ce9b0f6d4ca0825c1d7,dev:2722102389d54ea0a15c224a580f7a48
fn:9b275ee9117c4ce9b0f6d4ca0825c1d7,dev:87cf130a1ca5460da9e882ada915011d
fn:9b275ee9117c4ce9b0f6d4ca0825c1d7,dev:9a9dae7c023b428d86f388bc689f7418
fn:9b275ee9117c4ce9b0f6d4ca0825c1d7,dev:c2976ab6fc254c0095d2d606e864bd51
fn:9b275ee9117c4ce9b0f6d4ca0825c1d7,dev:6c7ca131c46e441292a6ed28fca4e4c2
fn:9b275ee9117c4ce9b0f6d4ca0825c1d7,dev:bfb09e049a424de28cef999be72223f2
fn:8407531b7f4e4be498a9b88f9be36a70,dev:5afcb9c1be2348a29be284e0309e9920
fn:8407531b7f4e4be498a9b88f9be36a70,dev:7b21c3893e9c4e04b5a1117dd5632da8
fn:8407531b7f4e4be498a9b88f9be36a70,dev:ae91115f03244307b6b8145d31f82333
fn:8407531b7f4e4be498a9b88f9be36a70,dev:ce6993b4164d484a9221ae40cf9408df
fn:8407531b7f4e4be498a9b88f9be36a70,dev:f8de78ff7dbb4c91a4f0ecd719739fa2
fn:8407531b7f4e4be498a9b88f9be36a70,dev:76de6087682a413c82ad436cbd3b1652
fn:8407531b7f4e4be498a9b88f9be36a70,dev:a45c97e3ef5b41838a18885841d9cc62
fn:8407531b7f4e4be498a9b88f9be36a70,dev:33b35ff6666c4b75a6b38460e8ff6ea8
fn:8407531b7f4e4be498a9b88f9be36a70,dev:a8b78f1bbf454672a59705bdac547739
fn:8407531b7f4e4be498a9b88f9be36a70,dev:12e0c7e2e9b74b269be70e4e6e53218b
fn:f553b1f6bfc64c71950e526753c41bf9,dev:a0cbbbd500c844d182789cc80b68cfa9
fn:f553b1f6bfc64c71950e526753c41bf9,dev:16135f98dd28445aa8c9160d6c18ab1d
fn:f553b1f6bfc64c71950e526753c41bf9,dev:361db19e9aa94be8baa690d5782d2b33
fn:f553b1f6bfc64c71950e526753c41bf9,dev:551c3e16272a4ceca296fcc546732656
fn:f553b1f6bfc64c71950e526753c41bf9,dev:6b4a80ca4f014eea87874f71f43ae4ea
fn:f553b1f6bfc64c71950e526753c41bf9,dev:5afcb9c1be2348a29be284e0309e9920
