uid,problem_id
mr:0adfcd606efa408a8600cc2be765a266,pb:8231682ab1e84ef588b516fe49089726
mr:16f27422e7c54a06804bc238ff475807,pb:8231682ab1e84ef588b516fe49089726
mr:2f83d6dea7fa4239b694a1c473ec9607,pb:8231682ab1e84ef588b516fe49089726
mr:4abb06055fa345578e5c707b2713283a,pb:8231682ab1e84ef588b516fe49089726
mr:4adc97902c5846de91497810a203da94,pb:8231682ab1e84ef588b516fe49089726
mr:5c43d42033ba49a89b11a566cc6f867d,pb:8231682ab1e84ef588b516fe49089726
mr:669f9fc1ce5f465ea8cc95a34efda5c0,pb:8231682ab1e84ef588b516fe49089726
mr:86f75d6348db4407b1ad1a83e51079a1,pb:8231682ab1e84ef588b516fe49089726
mr:95eb942935434e1da19ed6c1a88c6b1d,pb:8231682ab1e84ef588b516fe49089726
mr:a40910f785d64c85bbea6dd0e3e5440d,pb:8231682ab1e84ef588b516fe49089726
mr:af60f9c703024d4b8b17857c551b3d50,pb:8231682ab1e84ef588b516fe49089726
mr:af8cdaff81ff45ff9c65335fb6d420be,pb:8231682ab1e84ef588b516fe49089726
mr:b274c2d6f692425badbeee943e8ee43c,pb:8231682ab1e84ef588b516fe49089726
mr:b3a4eaea58534a1f9ba708447623bbe3,pb:8231682ab1e84ef588b516fe49089726
mr:baf84863e46346ec9431455fe04fd1e1,pb:8231682ab1e84ef588b516fe49089726
mr:bcc235075be54f8b972856dcf03be32f,pb:8231682ab1e84ef588b516fe49089726
mr:e50b6609be6d447992ba7cc2f87218f9,pb:8231682ab1e84ef588b516fe49089726
mr:e8a2e8e46be143fea94e34d00fe5e563,pb:8231682ab1e84ef588b516fe49089726
mr:ebe8ef378ef4484bba865243b814446c,pb:8231682ab1e84ef588b516fe49089726
mr:f6b2b8f248dc4292889403ad5e80f42c,pb:8231682ab1e84ef588b516fe49089726
mr:fde3ed36b2b446f4a9193cf5fccb5544,pb:8231682ab1e84ef588b516fe49089726
mr:1e7a8456cd5b4db691150d8c9caf691b,pb:879e912d6e1f47f79e2771912e764a2a
mr:517e704a3f90436a966b512c7940bc1c,pb:879e912d6e1f47f79e2771912e764a2a
mr:865df28f4ef24bab92727c9916f0ab0e,pb:879e912d6e1f47f79e2771912e764a2a
mr:f95f4fc84e334a309d425d3b7b7f9278,pb:879e912d6e1f47f79e2771912e764a2a
mr:17b8aa1eeb7b4cdd947c0c049f2dcc5d,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:203e15d9a4794a848e259bd3af30860b,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:3f9c070b2026476f903a49828611d78e,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:4536aa70541b4565a2e205c478565e61,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:534065bafad34d51a87d08f94949f474,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:5b6ae963c2b5495ab61e8b2727ef79f8,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:7680b9c397f84feb8d44812356312fcd,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:918e1f525beb433681883196f376fd81,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:ac73d9953fc34e4ea5be0487ee188703,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:afce7441ed444ad68e2ce7a0a438ca3f,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:b2099dbd3522427dbed51f199e3c8f3a,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:b8018142d5ae4f8793217dd01ff0f72c,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:ba79d6d9273541eab5155b61e24699df,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:bcd7c8c4353e46c6b27c84d7f52a3d06,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:c9ccb9e202db4be888e8b8d92c3fa080,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:d292802d16794117989950876ca646b4,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:d52692e0cd69495797e927afa5b14c65,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:dc099757eec34811a3f41a26628d7a8c,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:e1b3c0cc6e42497a928459aa0fdb38b3,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:f9808d0918b147488d1424a6642a4992,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:febc1465e89049cab10efcfbbbcd5e95,pb:8c3ac989ffc7440f9d08d7fdc24619ca
mr:0c8b1d9bebba4527ad164e60b9e21d63,pb:90f25203994641d39016e3cc20bc0a37
mr:154931b02a0f4dc2a560a69e9bc126ef,pb:90f25203994641d39016e3cc20bc0a37
mr:19e6bc783cd248268284212cc855a231,pb:90f25203994641d39016e3cc20bc0a37
mr:24fe458a614e489fb01cefd8beaebe3a,pb:90f25203994641d39016e3cc20bc0a37
mr:2e32c464ea98475598b8e4e3387b00ae,pb:90f25203994641d39016e3cc20bc0a37
mr:3f27be99cfcc4b96a4f442419e3c2dc4,pb:90f25203994641d39016e3cc20bc0a37
mr:4ea593556b3843f39c4cb804160fe3f2,pb:90f25203994641d39016e3cc20bc0a37
mr:5f3f69bdd21a425f91e48ece6033e0f9,pb:90f25203994641d39016e3cc20bc0a37
mr:6a3e358b41954ec887bd88a77afba6a2,pb:90f25203994641d39016e3cc20bc0a37
mr:7065951305b8486a8e842440ea26c8e1,pb:90f25203994641d39016e3cc20bc0a37
mr:78c1903f1f26499a8d26a1acded22d99,pb:90f25203994641d39016e3cc20bc0a37
mr:8564000aa9a04f438350963449b26137,pb:90f25203994641d39016e3cc20bc0a37
mr:ab266eee7c9a48c4a71121349fd65dfc,pb:90f25203994641d39016e3cc20bc0a37
mr:b319e275db9a41a48a6246e0948bb946,pb:90f25203994641d39016e3cc20bc0a37
mr:b9315173e2eb48e59ee2d9dc9e1826c5,pb:90f25203994641d39016e3cc20bc0a37
mr:d388323365aa412d831768226819eea8,pb:90f25203994641d39016e3cc20bc0a37
mr:e046cb0aef654127841660ef90fae6d6,pb:90f25203994641d39016e3cc20bc0a37
mr:e33010582e3c46428fc4d6194691cd14,pb:90f25203994641d39016e3cc20bc0a37
mr:e779a723174a4b8d8203ed3c34b91893,pb:90f25203994641d39016e3cc20bc0a37
mr:ed402926ba0b40bc883efc5f3dd4793b,pb:90f25203994641d39016e3cc20bc0a37
mr:f33235a59c3140e2a019b0d3791d7b1b,pb:90f25203994641d39016e3cc20bc0a37
mr:0dbab9603b59434fb85609793de5896e,pb:97fbd93bdf6f4ad28800fbe1a84a87d6
mr:80bbe32f66604ef59426b2cac25a8bd8,pb:97fbd93bdf6f4ad28800fbe1a84a87d6
mr:935da450fef14e11b282083921bba39b,pb:97fbd93bdf6f4ad28800fbe1a84a87d6
mr:b02e05ec04cf46f595c6262428442bc7,pb:97fbd93bdf6f4ad28800fbe1a84a87d6
mr:17a2b4e1dee3417cab24fdaa06c72dbf,pb:9cca31dd55b347499aa60349a8c4793b
mr:35ecfd2ba1734a64b3fe73aa565a93d5,pb:9cca31dd55b347499aa60349a8c4793b
mr:38c01af66151414386fe82d35b57503b,pb:9cca31dd55b347499aa60349a8c4793b
mr:3b96013145f546d48441175b5767575b,pb:9cca31dd55b347499aa60349a8c4793b
mr:3e9873c72f8f42a89b8acd8037d647b3,pb:9cca31dd55b347499aa60349a8c4793b
mr:41e71cad070b424da58e4a8a9624cf04,pb:9cca31dd55b347499aa60349a8c4793b
mr:4c534d2078bd4cdbb61c0ebd8e464e31,pb:9cca31dd55b347499aa60349a8c4793b
mr:5540a04831974de098597ac422ab7a08,pb:9cca31dd55b347499aa60349a8c4793b
mr:5d2e37e0ecec45f6a2798132227e1548,pb:9cca31dd55b347499aa60349a8c4793b
mr:6d17621c2e724f78903230bb625091ae,pb:9cca31dd55b347499aa60349a8c4793b
mr:8065634966ea4b21b40fa5827270621a,pb:9cca31dd55b347499aa60349a8c4793b
mr:8191bc93cad84ad1867db885f1fbed7b,pb:9cca31dd55b347499aa60349a8c4793b
mr:df560059afcd49c29be5522bdd958fb6,pb:9cca31dd55b347499aa60349a8c4793b
mr:e095ce400e4647b7b7716239a16c9e8c,pb:9cca31dd55b347499aa60349a8c4793b
mr:e39dbe022ea8404fbe5ad3e9d6622cbb,pb:9cca31dd55b347499aa60349a8c4793b
mr:eab5ed15d1b84d488ca329179e15b3ef,pb:9cca31dd55b347499aa60349a8c4793b
mr:ec24209931764e1391aa6972cf5913d0,pb:9cca31dd55b347499aa60349a8c4793b
mr:f2e48a65332f4566a62b4775730f3816,pb:9cca31dd55b347499aa60349a8c4793b
mr:f847947620c04e03908675ae6aeddc4a,pb:9cca31dd55b347499aa60349a8c4793b
mr:f892701b322646e6b72a3a3ba2b28a3c,pb:9cca31dd55b347499aa60349a8c4793b
mr:fc93b4b28b7e4bad91373882e1859242,pb:9cca31dd55b347499aa60349a8c4793b
mr:11be4235376b4933b5c668f546bdefe0,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:124067043655496fb552e94bf7082119,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:1497821ef1124b9eaea8524a6ca9bfa8,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:2c9f5922ec764f4a930c8df743749ff2,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:59592b845ba44a94b2c30e00160c2de8,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:64beca62153743d588187cd7571736a0,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:6f16999166e746a781c5be005fd4a662,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:6fc07e4e7ac44c05939d3674d30ccd53,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:7a025988dea849dca3ce531616d8eb98,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:92ade0cf61fc4b6cab1c195f6832e33b,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:9eabd8c3450c42ba96898098334e1af8,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:aef2259bd07c416db98db9f3818f4f4a,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:b279f6939b6a44e1b99dd05461fe87a9,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:b87928fa156b4085a03d965d1f9e1d86,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:be22985acaf144daa77f017ae19b4f95,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:be987c617b7d4910ac8302e094e517d2,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:d163dd3bdf7a4654b997e19ec149c494,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:d3a77ff7e59640a3a64920777e608d43,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:d88bf41f14734d1e8546eabcd323066c,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:e7780566ad514ae491543cd95d667c00,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:e84521c857a34be6bf15ead7daf51a2b,pb:a654116c4b794d3e96d4562ad37fc4e5
mr:90ebfa595b6e4d488627cf502a12c41c,pb:a67413b2f94a40d095ac97a7e6afcc2f
mr:983ce45dbf7a4571a2b70ed33a9e47a2,pb:a67413b2f94a40d095ac97a7e6afcc2f
mr:b2af571dd821411db51b06d118d6bb4f,pb:a67413b2f94a40d095ac97a7e6afcc2f
mr:d156150fe7d841be99d16678e9ebbbc6,pb:a67413b2f94a40d095ac97a7e6afcc2f
mr:08f3cf0a076140e292b5c288d9b51eca,pb:b01f562a231e4b53af5c6b415288d18e
mr:0ca97041959a4d6ca3dbcd2bc183438e,pb:b01f562a231e4b53af5c6b415288d18e
mr:12caaed33f294c5691e45c3dce0c10df,pb:b01f562a231e4b53af5c6b415288d18e
mr:15f19966cca44719b33cf0c9f00057e1,pb:b01f562a231e4b53af5c6b415288d18e
mr:26bb4a34896f498fa7e30ed64b1c52bd,pb:b01f562a231e4b53af5c6b415288d18e
mr:443d2fcba5c44a0eb43c2ab2af3f5439,pb:b01f562a231e4b53af5c6b415288d18e
mr:477054dd4bda43dfbd867066cfea6fbf,pb:b01f562a231e4b53af5c6b415288d18e
mr:48e73138e9c34633af10ff36195d4af5,pb:b01f562a231e4b53af5c6b415288d18e
mr:56b23cff42e042bc89606bf51e96371b,pb:b01f562a231e4b53af5c6b415288d18e
mr:5bbf98dd2f3240988d71b89f44ed90b3,pb:b01f562a231e4b53af5c6b415288d18e
mr:6d8c056183554768922c69e21a094200,pb:b01f562a231e4b53af5c6b415288d18e
mr:7d54d6eef6234937b1f8fdcb35bd2f87,pb:b01f562a231e4b53af5c6b415288d18e
mr:9190791df60f49c29ccf37ae7bad221d,pb:b01f562a231e4b53af5c6b415288d18e
mr:9412d02925ef4a9f8447b51c60f6d6df,pb:b01f562a231e4b53af5c6b415288d18e
mr:a5ddcb3bb47c4402ae1ff9bb75e35aba,pb:b01f562a231e4b53af5c6b415288d18e
mr:b18c124808cf403cbcd518fe72ab1ea7,pb:b01f562a231e4b53af5c6b415288d18e
mr:b251b59b18364e08b790c4bbf3d6d4e4,pb:b01f562a231e4b53af5c6b415288d18e
mr:bf27d57cab0f432384661d303e1afa53,pb:b01f562a231e4b53af5c6b415288d18e
mr:c16354599b25442ab21761d34cf51df7,pb:b01f562a231e4b53af5c6b415288d18e
mr:d57605dff97744c09c726df71054013e,pb:b01f562a231e4b53af5c6b415288d18e
mr:f36284783a4e4524b374cff86a243827,pb:b01f562a231e4b53af5c6b415288d18e
mr:43664516aa03426aa8522dccfb8cb92f,pb:b3aa7145d2fa4299800880d2ca9e54d4
mr:53b17832e6114bff806a9815bf333f09,pb:b3aa7145d2fa4299800880d2ca9e54d4
mr:ab876cbab6cc4856a0df959341753571,pb:b3aa7145d2fa4299800880d2ca9e54d4
mr:cf480d77077742f6a3112356340d4fb0,pb:b3aa7145d2fa4299800880d2ca9e54d4
mr:1d14e8a0a2c84c34bfab9ae08cb8123a,pb:bbcb690333b44a109272c42532f4e08b
mr:92e415fec6434818afe25d8d24ba7f11,pb:bbcb690333b44a109272c42532f4e08b
mr:b92efef57c3a4839b77262a38b7cadfb,pb:bbcb690333b44a109272c42532f4e08b
mr:c3ab9faa4aa7447680d25fd528b64dfd,pb:bbcb690333b44a109272c42532f4e08b
mr:02e0d284dfc04fd6b5ba7a3d6f92e254,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:146953481d274a7bac6f02530b7cda93,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:1700fe955cd1456c9f3e73e777aa17ed,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:27415b7048394929977a30c6c389ee01,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:2b0b90057728414bba011f5fc17d758a,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:3cec6f0ec2cb492aa1b1163865b0150f,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:491c255809774772990ee4640e1691ff,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:5e3ad2f387de43b998c646a1cfcf1892,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:61537e686cdd4b8d9c7327732913c6c9,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:73157a633d884a2c98b374614fed1c74,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:aa084fa62ff74d96af56057a79dbf8a8,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:bb7ce054e68a40a5b18661e123fb120d,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:bc2f270c986a4c859bfa9fe2c4af2e19,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:bcfa78100d244ac9acd2f8e13f4345c9,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:c4718b197c59464fab324c2c947bc9f7,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:cef0791172f040bd8aa5270e8eb48b04,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:d8b628d956094c6a85b421184ee8f475,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:e01479f31b95498cb4f454690f39d4b3,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:e3b4735e0ef848059f6c62c302e0176f,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:ef7758a3901d4958b502e6d2dd969559,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:ffe3612fa0f44167a0c613630d5c414f,pb:bcfbfb3fa92d4604862a0da3da7638e0
mr:0883eba903cb40189e117737caee1253,pb:cac21748a3964e1581d6959395f823dc
mr:4ce8efd7fcf14e779d0540d502759256,pb:cac21748a3964e1581d6959395f823dc
mr:b1f5ea5a9ff6401dbddb7c42567dae99,pb:cac21748a3964e1581d6959395f823dc
mr:b7ccd71485c04ac0960481ace5b5496d,pb:cac21748a3964e1581d6959395f823dc
mr:4ddf6692ec51435480d3d9f1f4e716d7,pb:ed3ea9608ca74bb69f2536898bd31427
mr:ae11d96890af4c9da91a683f6b47008e,pb:ed3ea9608ca74bb69f2536898bd31427
mr:e9083be5966a4fb3a6ae61b221f6e64b,pb:ed3ea9608ca74bb69f2536898bd31427
mr:eecfbde2b280498ba45c515f98ba6d61,pb:ed3ea9608ca74bb69f2536898bd31427
mr:4781f410168d417e9de9aee47082bae3,pb:f08c58f6dce0415b8077905c30d2e664
mr:6756e1e9128d4c6a9778894eea0eae7a,pb:f08c58f6dce0415b8077905c30d2e664
mr:6c4b169e20ea4517baf719cec617041b,pb:f08c58f6dce0415b8077905c30d2e664
mr:d3e8c993410744d2811b911423df6d62,pb:f08c58f6dce0415b8077905c30d2e664
mr:00ddafdb00c44204bebbc450b4d50b12,pb:f3ba004856044e53a3692c75eb1cf69b
mr:0761d45c72934225bdff46e900779d24,pb:f3ba004856044e53a3692c75eb1cf69b
mr:2ce277e390b64a8dae3a2ee5cd9ad44a,pb:f3ba004856044e53a3692c75eb1cf69b
mr:31fa05e19f014436ae89be4679b309bf,pb:f3ba004856044e53a3692c75eb1cf69b
mr:34ab032b09014daebe2d1172858b4835,pb:f3ba004856044e53a3692c75eb1cf69b
mr:49ccf794a4fc4de29430c19b6a3bc6c8,pb:f3ba004856044e53a3692c75eb1cf69b
mr:564e6b1b14d64557845f36c5a8f35fa8,pb:f3ba004856044e53a3692c75eb1cf69b
mr:5ac9a6a161ff45d2b10a90db3a46d467,pb:f3ba004856044e53a3692c75eb1cf69b
mr:77e0dbd3fac247dda8189e310f235f10,pb:f3ba004856044e53a3692c75eb1cf69b
mr:8420a8c7fb534f4ab9c3d5057d85a1b4,pb:f3ba004856044e53a3692c75eb1cf69b
mr:a0ce93ac703c4821b649732d18ba87d0,pb:f3ba004856044e53a3692c75eb1cf69b
mr:b8e0da45d9ff4da38e732d00fb770b1f,pb:f3ba004856044e53a3692c75eb1cf69b
mr:bb72145ccb234512b56501fba6c866b8,pb:f3ba004856044e53a3692c75eb1cf69b
mr:cb8c5016d0744715be2653e0c2658faf,pb:f3ba004856044e53a3692c75eb1cf69b
mr:d3f12bb2fe994401be161849f2da3d24,pb:f3ba004856044e53a3692c75eb1cf69b
mr:dd8a387caf87426cb59bb39203f7a65e,pb:f3ba004856044e53a3692c75eb1cf69b
mr:e1df49507adf42a182fa7780bf208698,pb:f3ba004856044e53a3692c75eb1cf69b
mr:ea9fb1742c634ab8b5a6fcd4fbc78e83,pb:f3ba004856044e53a3692c75eb1cf69b
mr:efa018f4c0fe4de7adb4a1159acc514b,pb:f3ba004856044e53a3692c75eb1cf69b
mr:f06797f5c7314afea02171ede67ff5bd,pb:f3ba004856044e53a3692c75eb1cf69b
mr:fa4074ea9c8c4f30a4e4047fc2f30d39,pb:f3ba004856044e53a3692c75eb1cf69b
mr:00de61a7611445318063b7cf2c05fd04,pb:fddd52252d0640518b6894d8296375e8
mr:13f7ea676ade43f1a0f2f980f47e6c53,pb:fddd52252d0640518b6894d8296375e8
mr:1432b25ecbe84ed781da5709b0b1c5e8,pb:fddd52252d0640518b6894d8296375e8
mr:1e98a32ea8814974ae340dafeab8f9e4,pb:fddd52252d0640518b6894d8296375e8
mr:20c36a98cd0e495db29dd87de50169ad,pb:fddd52252d0640518b6894d8296375e8
mr:2c519c206a2d4be59eb612ad4c995475,pb:fddd52252d0640518b6894d8296375e8
mr:4f89dd5943bb46d29ed5c6edb29eb113,pb:fddd52252d0640518b6894d8296375e8
mr:5fa478abcf2d4de8932fdf8246716d51,pb:fddd52252d0640518b6894d8296375e8
mr:5fc867cf2058491995a5e49610a0f1de,pb:fddd52252d0640518b6894d8296375e8
mr:6cd472f3648c474d9d39e2bdb2db2882,pb:fddd52252d0640518b6894d8296375e8
mr:8d5261a1a2ab4da08146326b0410639f,pb:fddd52252d0640518b6894d8296375e8
mr:bfd6d5db36004c24bf0feb9461d1cc34,pb:fddd52252d0640518b6894d8296375e8
mr:c4420e5455e1441b812003ed5aa6462b,pb:fddd52252d0640518b6894d8296375e8
mr:c61bd20a589c4439b7a2d79bfb8c0346,pb:fddd52252d0640518b6894d8296375e8
mr:c62289de7b1a4930b216be9bb751853d,pb:fddd52252d0640518b6894d8296375e8
mr:cfa08b445d9f42a7b609c4d2def59f17,pb:fddd52252d0640518b6894d8296375e8
mr:dc45adcfeee5484f8d0bb3d57219cb7e,pb:fddd52252d0640518b6894d8296375e8
mr:dde99d583b3d4bcaaf8869038bb5a913,pb:fddd52252d0640518b6894d8296375e8
mr:e599ad872e4944ccb0ea9229f2cbdf14,pb:fddd52252d0640518b6894d8296375e8
mr:f12da3c3d0fd4de385e22b28ae0e1703,pb:fddd52252d0640518b6894d8296375e8
mr:f81986e918c74fdb826ceb832667367d,pb:fddd52252d0640518b6894d8296375e8
