function_id,device_id
fn:f314649075cb488a81ce3a160d12a499,dev:8427d5d3f590472986b3b8e11514555f
fn:f314649075cb488a81ce3a160d12a499,dev:7b6ce0276dfe4a488bfd349d1591c3b4
fn:f314649075cb488a81ce3a160d12a499,dev:d0b511f13ffd4e108c90b10e186d774f
fn:f314649075cb488a81ce3a160d12a499,dev:25ee40838a664f919aa64990fd5d4b2d
fn:f314649075cb488a81ce3a160d12a499,dev:1f9389e5a09d4d77a3cc37958880b6e2
fn:f314649075cb488a81ce3a160d12a499,dev:59599e7999444992bf0dc207eb88c683
fn:f314649075cb488a81ce3a160d12a499,dev:208435a71dc5454f8dd62646caba11ea
fn:f314649075cb488a81ce3a160d12a499,dev:4b1bab11e1a04a508e3a7d5c1ccbd95d
fn:f314649075cb488a81ce3a160d12a499,dev:1fd50f88ab7b45758eb32c620188d893
fn:f52c4e48523346a2bbe1d8b5908174ff,dev:b22d1f147ba048b6be5acd7bae6660b9
fn:f52c4e48523346a2bbe1d8b5908174ff,dev:4398847806c64c5d85408a58e6938364
fn:f52c4e48523346a2bbe1d8b5908174ff,dev:e19b1bbf89a84d4697c440dfa8ee108d
fn:f52c4e48523346a2bbe1d8b5908174ff,dev:271a2267af1f4ce080076353240217f0
fn:f52c4e48523346a2bbe1d8b5908174ff,dev:365a7a33b4e348ddb1ffc0285369b88b
fn:f52c4e48523346a2bbe1d8b5908174ff,dev:c2b6c40b1d9b47479ecaa20bb4283cdc
fn:0049af45349c4497b7352b176b9cdac0,dev:ea4268767f0140559e876bd6ab953766
fn:0049af45349c4497b7352b176b9cdac0,dev:c787649138454c43be41883cf775fbb4
fn:0049af45349c4497b7352b176b9cdac0,dev:654145d8613849bd8a176511fa562005
fn:0049af45349c4497b7352b176b9cdac0,dev:5635e91a61af4a7c9deb83f823872104
fn:0049af45349c4497b7352b176b9cdac0,dev:657564d129e74e3d9dba60ae2b164732
fn:0049af45349c4497b7352b176b9cdac0,dev:d20f9f9a5f6343a38c290e065d1c7165
fn:0049af45349c4497b7352b176b9cdac0,dev:e214c0df1f7441938b108c9933c9c5ea
fn:0049af45349c4497b7352b176b9cdac0,dev:4e1c4e565f214db49c1228df2f125f4d
fn:0049af45349c4497b7352b176b9cdac0,dev:ca1c2e545ede4bae91e98b5aa98c7f5e
fn:0049af45349c4497b7352b176b9cdac0,dev:8d7a2a7b332a4ee5886b0821e9cab44d
fn:05a55edcf17a430f96e526709c29ecc0,dev:893303afe7e5463d89e9b3c094a82b43
fn:05a55edcf17a430f96e526709c29ecc0,dev:e169bef46e47493383d20d58d756a4e7
fn:05a55edcf17a430f96e526709c29ecc0,dev:5b2b40491c4f46b2b972575e64bdcbd0
fn:05a55edcf17a430f96e526709c29ecc0,dev:486a997915694ac28feec567c569980b
fn:05a55edcf17a430f96e526709c29ecc0,dev:e9df68a1808a491fa6a2f361e7ee3e7c
fn:05a55edcf17a430f96e526709c29ecc0,dev:ea4268767f0140559e876bd6ab953766
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:ef5b323e6322414986b65482e380abdd
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:7507184c746f433f8c8db7a9cfc8a5b7
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:b2ef8949da62460890b87fd410fefc50
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:1398de8ed9644cd9a9e6de24c160de36
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:3181a5846c1e403ba05660bd25de46b7
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:5b6bb13300e346a2be3ca6a490ca48f3
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:ab76cb95276944c5a6f9dcd58cef8309
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:394a60cdab454fa297d148fb2f86a956
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:6f1367021ca74a5f9ab7f472241bcd26
fn:8d1a4482e6774f4cad1ccb1d92671df9,dev:2bf46b29f61f44889e5ca1923c434a6a
fn:21407704480c48ea929af4fa109618dd,dev:9a873a81605042bf807bfb3d529ca935
fn:21407704480c48ea929af4fa109618dd,dev:71b99580f57a44a0a67a6656cabd046b
fn:21407704480c48ea929af4fa109618dd,dev:c539a325bfac4f2285828f0343478c1a
fn:21407704480c48ea929af4fa109618dd,dev:485910d452aa471483d8655e343446a2
fn:21407704480c48ea929af4fa109618dd,dev:d4b8efa864b3473fa693d2456d388bb7
fn:21407704480c48ea929af4fa109618dd,dev:ef5b323e6322414986b65482e380abdd
fn:2e69021efa234a83a37ae75c605ab32c,dev:95b656da8b514a8982d2ff6f671d94d7
fn:2e69021efa234a83a37ae75c605ab32c,dev:dbce479816d04462b5d2ee86519faa75
fn:2e69021efa234a83a37ae75c605ab32c,dev:0a27c588a75b41e78b01c995e9954f3e
fn:2e69021efa234a83a37ae75c605ab32c,dev:d08f795bb2204b028d6bf1cd1095b0cd
fn:2e69021efa234a83a37ae75c605ab32c,dev:daee37f7c6df4417b28411ead26f9cb3
fn:2e69021efa234a83a37ae75c605ab32c,dev:616907215ed34da29913b67404c753b8
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:616907215ed34da29913b67404c753b8
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:c7c3eac866bc4a60bea2533477b922fd
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:49cf141c6def466a8b433ced4df7b038
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:a874b8dbb1cf4d2ea9b29006e27673b2
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:fd11c2266b7a447684d7eea3d7b85755
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:f572ade16c2e479585265164b6607930
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:3d83630eed6b4a90929ca75bf8c8e118
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:f20bc01c59834e3b9c5a6a0df2567feb
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:d70b40b99af7455b8749d6af180967d8
fn:c55c57b4c5d340ec896125f1ed7358e2,dev:50fc221790734249a4967d949063e683
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:dc20527092484860ba3eb05bb7f28253
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:991aa039f41244b39bf4cea8351ccd1b
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:54e1fa57a1654af3a874932066458674
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:7bfa3eb793ce4f6e88956e79df0aa8fc
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:e7a0fc33148840c39c266dceff1ab305
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:2aeb3fb226be4a41b706b78c69f36a42
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:285e30aa634a44379901f36a51d46627
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:1906f28be237402ab656ba769ddd7158
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:9ed3afc4baaa446793123fadb2c718f2
fn:60b6724d57e649e3bd1396fad4ca9a3a,dev:bbc0119b7b5a41b5af20fc363c3ca769
fn:86949937615c4005a7816fa6c1eb3aa7,dev:b0e7f06ee4534a519afdcf4811ead12d
fn:86949937615c4005a7816fa6c1eb3aa7,dev:51c38acdc9434517b6c12c8ccac10cec
fn:86949937615c4005a7816fa6c1eb3aa7,dev:3b8a3055425742a0af89f76a631a3285
fn:86949937615c4005a7816fa6c1eb3aa7,dev:649a1ac77f4a48658e1c27898febafa8
fn:86949937615c4005a7816fa6c1eb3aa7,dev:9b6459d24a2a42cfa260bd0f023ab042
fn:86949937615c4005a7816fa6c1eb3aa7,dev:dc20527092484860ba3eb05bb7f28253
fn:ed7b94f3b2eb41079888d49b14d52600,dev:fbf7206f1dee40a59b499f37ab3d7640
fn:ed7b94f3b2eb41079888d49b14d52600,dev:1ef88c1b1dd04265819982438f35e5bc
fn:ed7b94f3b2eb41079888d49b14d52600,dev:d253cb7957dc44e987103f90d15b3792
fn:ed7b94f3b2eb41079888d49b14d52600,dev:e4d2539f13be480bb2e5221da041f100
fn:ed7b94f3b2eb41079888d49b14d52600,dev:392ed1659df8471e93f0e117a6b587e8
fn:ed7b94f3b2eb41079888d49b14d52600,dev:023e7e6de08843898ea95188afd1e109
fn:ed7b94f3b2eb41079888d49b14d52600,dev:3bebae7164544c659495ce5d847b8bed
fn:ed7b94f3b2eb41079888d49b14d52600,dev:9eeae09e66b84beebcc43d32bbd5c1a2
fn:ed7b94f3b2eb41079888d49b14d52600,dev:e05f6d7de84f4441b714e4588bd8dd33
fn:ed7b94f3b2eb41079888d49b14d52600,dev:8ef3fcc2e4f248f1ad4fb35778de6eec
fn:204ff81c47474186b28b8e1fb4e5301c,dev:dbf9f313a30448b3bf81ce9d0999174a
fn:204ff81c47474186b28b8e1fb4e5301c,dev:303819c5e1b84c0a9a9b5d1b232e05e2
fn:204ff81c47474186b28b8e1fb4e5301c,dev:3fbbff12dfb44a399824e96939a53f3c
fn:204ff81c47474186b28b8e1fb4e5301c,dev:0c0e726b5af342b3b7cd2ef52856ca8e
fn:204ff81c47474186b28b8e1fb4e5301c,dev:433f6b52a56642c38fada2edd42d26b7
fn:204ff81c47474186b28b8e1fb4e5301c,dev:fbf7206f1dee40a59b499f37ab3d7640
fn:f6f2e3cefa5c4021bfba9bdec2d8b20e,dev:a431bf9278f64307835ebb1bdf8eca3b
fn:f6f2e3cefa5c4021bfba9bdec2d8b20e,dev:5da20a3b092c43c799bdd137230f4bc9
fn:f6f2e3cefa5c4021bfba9bdec2d8b20e,dev:642c91e2a5b24e41a6712e046971878b
fn:f6f2e3cefa5c4021bfba9bdec2d8b20e,dev:38dbd8293c5d4fdea6fb078cd6b0c5d3
fn:f6f2e3cefa5c4021bfba9bdec2d8b20e,dev:7fc1f7623c504e74bdafdbfa9d12884c
fn:f6f2e3cefa5c4021bfba9bdec2d8b20e,dev:c11b7e0314824fab9302bcabdb77b01f
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:c11b7e0314824fab9302bcabdb77b01f
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:0bb87f62ca4244339a56e3ee24cf10a1
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:e0db5015e7294c88accf29a86393d361
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:10357547d07d465ab981b5eb0e013b09
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:f176cef7c6cb4c47960785beefdbfb10
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:142a37100fc646448540131c48528a46
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:e46957574da94375af88f8c6ccb12834
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:4a8621d5d9584bf8885812db1d47ba2c
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:3a3b300fdfff437aa8f58e605867bf97
fn:7a8adfb3b6f04c199c547b09aa8aaead,dev:4857e77c5d6148ca9bbdbf837d4b7d06
fn:021049d3fe4d40afa591ef5d0471b542,dev:1c5cea3a226f4eb9876bc9cb8ee5e054
fn:021049d3fe4d40afa591ef5d0471b542,dev:a141fe8d949248d9a1d1cc08710ac99d
fn:021049d3fe4d40afa591ef5d0471b542,dev:8701eabc3153402d9a5c13f6043184f3
fn:021049d3fe4d40afa591ef5d0471b542,dev:1a755b1c74e44b44ac368a9edf4ba318
fn:021049d3fe4d40afa591ef5d0471b542,dev:dbaad5748c2b49e2b9fa2a07a4ebcef0
fn:021049d3fe4d40afa591ef5d0471b542,dev:708f26c353a646ccbd653c2d2181e0c4
fn:021049d3fe4d40afa591ef5d0471b542,dev:757c37bf39f24ce2b986e303f6e56ae6
fn:021049d3fe4d40afa591ef5d0471b542,dev:342f06e9acd84d1c9a57fb9560ee9ffa
fn:021049d3fe4d40afa591ef5d0471b542,dev:b08efd89432c4131af2b19d8a7e38fcb
fn:021049d3fe4d40afa591ef5d0471b542,dev:8216d69c12994eb0b8b7f804b7d05c2d
fn:e34624495d594fdb8d9551ac3920a3c0,dev:3168562e7b6640e89c2464f841a51c93
fn:e34624495d594fdb8d9551ac3920a3c0,dev:570895d3f2ff43f5853592453ad3514e
fn:e34624495d594fdb8d9551ac3920a3c0,dev:43a69a57c8684063a47727bf2bd60a4e
fn:e34624495d594fdb8d9551ac3920a3c0,dev:a79d9113de044d00853b32a1587d9e0b
fn:e34624495d594fdb8d9551ac3920a3c0,dev:131cb97029f54f36b469d4fbc7bafb5f
fn:e34624495d594fdb8d9551ac3920a3c0,dev:1c5cea3a226f4eb9876bc9cb8ee5e054
fn:f39393ce0b044b21bd8c44d3765ec331,dev:5b3b9f68ad1747b7a65659769687e45b
fn:f39393ce0b044b21bd8c44d3765ec331,dev:37ed2b5c507049a9baeb67ace7238933
fn:f39393ce0b044b21bd8c44d3765ec331,dev:2fa1309959594754958e0b9001db3282
fn:f39393ce0b044b21bd8c44d3765ec331,dev:66fd046d9fb542b98527ba898dae5cc4
fn:f39393ce0b044b21bd8c44d3765ec331,dev:01d8187087df4a619cb12f7e8e455218
fn:f39393ce0b044b21bd8c44d3765ec331,dev:f6d58f1f141e4a87838a39868df8a64d
fn:f39393ce0b044b21bd8c44d3765ec331,dev:981732f25f5941a0886347e71bef54bb
fn:f39393ce0b044b21bd8c44d3765ec331,dev:af3878038e354557bdd3745f8b4528b8
fn:f39393ce0b044b21bd8c44d3765ec331,dev:7f648176114345b28b0c38c90d6c944a
fn:f39393ce0b044b21bd8c44d3765ec331,dev:ecf435f047be4e2cacf2b15a2360c554
fn:245948ce535649cd835b1a545bd02402,dev:c6fbea0f8bdf4b9c96b36203af619eb6
fn:245948ce535649cd835b1a545bd02402,dev:cca4aa8bbb1b47239904c83921f150dd
fn:245948ce535649cd835b1a545bd02402,dev:11392c1ec5f14b06bc21370c1b0cdfbb
fn:245948ce535649cd835b1a545bd02402,dev:2aa25a62e2e94fda81e9ed36da2d5221
fn:245948ce535649cd835b1a545bd02402,dev:5b41f23886fc4ec796d9857190c34a9d
fn:245948ce535649cd835b1a545bd02402,dev:5b3b9f68ad1747b7a65659769687e45b
fn:fd54dfb856eb43b2ba1a21ec24cbce0e,dev:712fd60974c64cfc9bdab1b1f90a3064
fn:fd54dfb856eb43b2ba1a21ec24cbce0e,dev:26c913fc0b80459782191743169c0132
fn:fd54dfb856eb43b2ba1a21ec24cbce0e,dev:e9165847f1ea4193b941057eb8c6d18d
fn:fd54dfb856eb43b2ba1a21ec24cbce0e,dev:44470af99540498a972b876d48d95547
fn:fd54dfb856eb43b2ba1a21ec24cbce0e,dev:5a11f729bab448f08ebc9b62043502b4
fn:fd54dfb856eb43b2ba1a21ec24cbce0e,dev:bcd0c822994e45e6a5d8906f1aafa346
fn:81b1de4dbf36444897914b9b95044371,dev:bcd0c822994e45e6a5d8906f1aafa346
fn:81b1de4dbf36444897914b9b95044371,dev:51d35f00f9ed4b9b9e1e04f0186956c3
fn:81b1de4dbf36444897914b9b95044371,dev:f3544e1ac09f416196c070f4186e4aa3
fn:81b1de4dbf36444897914b9b95044371,dev:5e5087712bf14b33b4cc1d40aad21a68
fn:81b1de4dbf36444897914b9b95044371,dev:a2ebb24d46924b1d993fdecbd5825fe4
fn:81b1de4dbf36444897914b9b95044371,dev:dfbf03392df0492d8be5cccd813f57b5
fn:81b1de4dbf36444897914b9b95044371,dev:af585082ea494c7ab12eb8896cf680c1
fn:81b1de4dbf36444897914b9b95044371,dev:9c5a39b4750441f88337b73f655b5222
fn:81b1de4dbf36444897914b9b95044371,dev:9c354729bb2e4f88ad905edf14a63983
fn:81b1de4dbf36444897914b9b95044371,dev:fbeb07314dbc47ff8a450595ee7a10cf
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:bffb913547a84f13be53057c8645d39b
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:966c715410764bc6ba1d2d2327f83c8c
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:d5fae70ea5944f63aecd44443fc44406
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:e3aba4114886471abc037c7ddf484d18
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:0a3140dee2c54ed6ac7ef0493658457a
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:95e3bfd9fb83434985ecf761a467f610
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:365ead6ac74344129bea424176880f45
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:76807b97be3f4174bcd35dec8ca1008d
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:eefacc66b9b1414c84d923e6706c04c3
fn:c9f7b1e670aa4896a9cc8de026b42def,dev:7f8740799e4c4a4ba80479cdffd83e51
fn:f24cf6d2a41e4f2ead0b1a2d78713d59,dev:79efb92a0f164b1bb6e7bd37324c7122
fn:f24cf6d2a41e4f2ead0b1a2d78713d59,dev:04006436873b43aaafb06f2d61517b07
fn:f24cf6d2a41e4f2ead0b1a2d78713d59,dev:31697f56c5e5430aa56cba5b93623164
fn:f24cf6d2a41e4f2ead0b1a2d78713d59,dev:a475d537ffd9449081607140320e6eaf
fn:f24cf6d2a41e4f2ead0b1a2d78713d59,dev:925ea48d54764110b1afef2c40a1359d
fn:f24cf6d2a41e4f2ead0b1a2d78713d59,dev:bffb913547a84f13be53057c8645d39b
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:797b1889a5044af19afdfc6192868657
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:80d76d1aa7244b4e8371af6e7cbb4659
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:a36f0f05847a430eadeb75645e6d98b8
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:2ee02768cd314c0285074ef836bb35aa
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:a94d9fba39c645d48f1cf7013981fa93
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:0d0044fb3099470a9fade5b07d75dd33
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:ea46f89c94f8454ba9875e75a62fb930
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:2ad6055b3abf4712b23d289b50a238e9
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:823365a6568d4259befd077e2b81287e
fn:cbc4affb6dfe4d3cbdede6c6ff0691ed,dev:fba8232ddbc94e50a15e1e5b4fbffd54
fn:a3b6a96da6814e468b864013e8fc7768,dev:676370b1929a45d2bc8d3b0b217982c6
fn:a3b6a96da6814e468b864013e8fc7768,dev:e1903f2fb18a413393d12b67907ba208
fn:a3b6a96da6814e468b864013e8fc7768,dev:2cd64109b8f84751a919ad4c4b0c71a2
fn:a3b6a96da6814e468b864013e8fc7768,dev:dbd6289e68e34e34a7a1663131ceaada
fn:a3b6a96da6814e468b864013e8fc7768,dev:255a70278a634a9cb5047b666351df6e
fn:a3b6a96da6814e468b864013e8fc7768,dev:797b1889a5044af19afdfc6192868657
fn:dc16c1c5a65f414cb68460788078add5,dev:84b886794da34aea8829734107ba4e66
fn:dc16c1c5a65f414cb68460788078add5,dev:d76fe3b63aa0454a8d356366946cb888
fn:dc16c1c5a65f414cb68460788078add5,dev:35d06c0fd413418995f76f065d3a9dbd
fn:dc16c1c5a65f414cb68460788078add5,dev:658cda7b98c44c90bef12b3679d43bd5
fn:dc16c1c5a65f414cb68460788078add5,dev:34ea123b5d8d4736ad6f4c9173385d94
fn:dc16c1c5a65f414cb68460788078add5,dev:e241dc54d1584128ab3b2a9ba9f0e08f
fn:386edd40c0f04477acf90eb77efa47be,dev:e241dc54d1584128ab3b2a9ba9f0e08f
fn:386edd40c0f04477acf90eb77efa47be,dev:8b244260990e407fad46d54fc2c4c7a9
fn:386edd40c0f04477acf90eb77efa47be,dev:3ff0c1a987f54e31b1ef35b897d2fdc2
fn:386edd40c0f04477acf90eb77efa47be,dev:cc5160913c1a42ba8c6964aeb51f3d29
fn:386edd40c0f04477acf90eb77efa47be,dev:f9108c28cc9d4e85919cd9e83cdcf270
fn:386edd40c0f04477acf90eb77efa47be,dev:ab78a0eb9d9a4d318f583e88156064e1
fn:386edd40c0f04477acf90eb77efa47be,dev:1a9bd462016f44fdb738bcc10599b71c
fn:386edd40c0f04477acf90eb77efa47be,dev:6d450f7392d24400a9e148fe476a0d44
fn:386edd40c0f04477acf90eb77efa47be,dev:23577b06783b4404aad3c705eb2de2aa
fn:386edd40c0f04477acf90eb77efa47be,dev:6d39f191a4c14dc9b3fb679d0664f77b
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:9d3533ea990447e7b3c53d967d02bfd1
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:a06822e88f9d413ea5ff905fe8b9c840
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:20edb92f818a45be9d13d55d0bfc8107
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:c67b423980e04a8d81f75613c3aa805f
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:9ac2ae2199e84406933d8eb949ff1ad5
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:9d63b1808eed4d118e16a3c65a481d3f
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:aba585be720d4cf08dcf6c15210ebad4
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:b55d081115d8426d871775ca50e6c7f8
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:7e3dfc204ac9493a83ca214d9180b489
fn:0a1db5458b984ca3b20d1f6a87ed6f1b,dev:3893905f241a4ba1b679a22a4c97f33c
fn:f793e3f4f6c64ce3a33256d352fbe03e,dev:62d22b6729494bffb5d14916e82633a1
fn:f793e3f4f6c64ce3a33256d352fbe03e,dev:03bc3a4d5060437abf731023157d8f7e
fn:f793e3f4f6c64ce3a33256d352fbe03e,dev:dfa68e9b54d34aa784edb7e8ce3e11eb
fn:f793e3f4f6c64ce3a33256d352fbe03e,dev:d11eab0d2fb74ded8c097fe4ef342699
fn:f793e3f4f6c64ce3a33256d352fbe03e,dev:0b256acc1fa94d0383b9f99788cd25c7
fn:f793e3f4f6c64ce3a33256d352fbe03e,dev:9d3533ea990447e7b3c53d967d02bfd1
fn:65a4ba5f1ff547678258c7f583ce0924,dev:653aaa93296c45abb63ec8da482d9f67
fn:65a4ba5f1ff547678258c7f583ce0924,dev:fbc5ff7a493748059ca4fc5c98851d12
fn:65a4ba5f1ff547678258c7f583ce0924,dev:136a6638e84749f78150c2cfc5e6bb01
fn:65a4ba5f1ff547678258c7f583ce0924,dev:e5c5b95f8e1045ebb421b7c82cf142ea
fn:65a4ba5f1ff547678258c7f583ce0924,dev:e242dd9804854fd2bc900ce3e64b8ca7
fn:65a4ba5f1ff547678258c7f583ce0924,dev:52197bfe0b5f43629e3d9e57a93dee66
fn:65a4ba5f1ff547678258c7f583ce0924,dev:111a0ab0511c4453909e151ec7d01ebe
fn:65a4ba5f1ff547678258c7f583ce0924,dev:efdbad7cc2604ddabb4e44de7200a860
fn:65a4ba5f1ff547678258c7f583ce0924,dev:7d7fd319bce140fb93a4be6009da6cf5
fn:65a4ba5f1ff547678258c7f583ce0924,dev:843c3e1dcc3f4964b68a8b237ef14952
fn:317947a7b3d74244b83d8a0a16dbceaf,dev:48b01724e4b442b1bc6bd79700486ab5
fn:317947a7b3d74244b83d8a0a16dbceaf,dev:1242295799044bde89ca487fcdd36cfa
fn:317947a7b3d74244b83d8a0a16dbceaf,dev:947665d863984f9ba82ccd3d5a77b079
fn:317947a7b3d74244b83d8a0a16dbceaf,dev:1dbe0f57e8274984aa71687aac8aac5e
fn:317947a7b3d74244b83d8a0a16dbceaf,dev:996e8bc8c86344d3b43afdd0cf764728
fn:317947a7b3d74244b83d8a0a16dbceaf,dev:653aaa93296c45abb63ec8da482d9f67
fn:172b4e72a9d440bd99da50de4051d99d,dev:7a977e549120458bb52d00dc3d8f5131
fn:172b4e72a9d440bd99da50de4051d99d,dev:391512cdc93d439c9c86c955c5f3b8c7
fn:172b4e72a9d440bd99da50de4051d99d,dev:56a52ea64e5a4034b9f9ec8a81a21d0c
fn:172b4e72a9d440bd99da50de4051d99d,dev:bbaab2f1376644eda1b6420a0056e5d5
fn:172b4e72a9d440bd99da50de4051d99d,dev:66281e633bff436d85f55fa2b8abdef8
fn:172b4e72a9d440bd99da50de4051d99d,dev:b89089768b96480a9fc2ac6dd7cce1ef
fn:172b4e72a9d440bd99da50de4051d99d,dev:a18d10bc794a4ffda493b08bfe6d34fb
fn:172b4e72a9d440bd99da50de4051d99d,dev:554e5121d9ef4f379b5ac8f5c666b20d
fn:172b4e72a9d440bd99da50de4051d99d,dev:76fee06a3a8a450d8ec45ad296a9a16c
fn:172b4e72a9d440bd99da50de4051d99d,dev:6a81b27f02dd4994bde2c774ccc207f7
fn:f29a235c75544a12b967134b949a84f6,dev:b9e85e9f8ec245b3b99335e2a4e80623
fn:f29a235c75544a12b967134b949a84f6,dev:d1b9762715834615813ee2cfb5305afe
fn:f29a235c75544a12b967134b949a84f6,dev:4368b62529a74cd29f27493403e54da4
fn:f29a235c75544a12b967134b949a84f6,dev:03b941e374ec47699e76478cfa9c3051
fn:f29a235c75544a12b967134b949a84f6,dev:be35f6adc6de439bb6676473184f9bee
fn:f29a235c75544a12b967134b949a84f6,dev:7a977e549120458bb52d00dc3d8f5131
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:8b9d266db2364a4094b5b4008182dbb9
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:22fdfed45eed4c2abca67f9ff09515c3
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:c36c95e0454e4ec3a33b7292d7d8f63b
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:75275a9e85064cc893533031659cd6ab
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:3fb2335f915148dcab32958f4064f764
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:93f8eba642ea478785f0c58bc139c7b9
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:7b20cd727c924e6cbe81705d52e365c3
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:4a53c9d6014543e8a97eac75fd4b6b60
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:ecfdc0680d0c4f07b23c039dff55ba87
fn:8fcfae06aa594fe9a19df3d08424bca7,dev:c94f0e3c4e3146438bd7fe67da0d6ac4
fn:c4fb59a7d4d841d5997c49746bb0912d,dev:98be5182af41471587f9de992b6c43f1
fn:c4fb59a7d4d841d5997c49746bb0912d,dev:ec8ded0e71894e74987da1659619666c
fn:c4fb59a7d4d841d5997c49746bb0912d,dev:f811a6aefaea4ad898893feb46484b4f
fn:c4fb59a7d4d841d5997c49746bb0912d,dev:564a68ab2611451f995d757aeebb88db
fn:c4fb59a7d4d841d5997c49746bb0912d,dev:fd75d3b2caa34f67ac7f4bc271ae5b48
fn:c4fb59a7d4d841d5997c49746bb0912d,dev:8b9d266db2364a4094b5b4008182dbb9
fn:ec014ddd1626424bb6bdc0c7535af7cc,dev:e18e9d9504a946a6be2bed5f379b4411
fn:ec014ddd1626424bb6bdc0c7535af7cc,dev:441acedda90c43398184fd09e0b4e9b8
fn:ec014ddd1626424bb6bdc0c7535af7cc,dev:74db1725ff4c45e1a8286392d994bfa1
fn:ec014ddd1626424bb6bdc0c7535af7cc,dev:08ef054affb64a1482d52ccbc4dd5572
fn:ec014ddd1626424bb6bdc0c7535af7cc,dev:0db18ba9bb2e48cab91ecf0d68cb3dff
fn:ec014ddd1626424bb6bdc0c7535af7cc,dev:75a4e022b166417595cbc23c4e99811e
fn:ec014ddd1626424bb6bdc0c7535af7cc,dev:e681811d5ad1412e96e614ca4055e8f5
