uid,activity,capability,cost,type,ressource_id
comp:4010b9f3f9f2417f86feace728486ea7,R10,1.0,0.0,maintenance_competencies,mr:12c871c0ccb448b88e5ed53314f1d90b
comp:40115ed533af49cd9f47ef67db7c76ae,R6,1.0,0.0,maintenance_competencies,mr:095e206bd7db4b31979e8265669e16de
comp:401772153b034a7caf13d91876b5691c,R2,1.0,0.0,maintenance_competencies,mr:4ac954c22d584297890f5d0b1cea184f
comp:40195d5054714f90af763e44b9a772ed,R15,1.0,0.0,maintenance_competencies,mr:49a882f5c3f9437fb61ce7501b7e0b31
comp:401b0ac5b9a0496cacbce5014c79049d,R14,1.0,0.0,maintenance_competencies,mr:424f12748a744097b3fde6e1f2149d89
comp:401b441ea2f64d879f4a2c5db8cfe037,R13,1.0,0.0,maintenance_competencies,mr:0204ff1945b74627ab7a7bdb7cab8822
comp:401b72d057aa475c847e6f716c08d28b,R13,1.0,0.0,maintenance_competencies,mr:9954a206d4314283a8d225a9673b49d4
comp:4024df45f3b74817ba64d7e0daba6d7a,R12,1.0,0.0,maintenance_competencies,mr:98abd4f8b04a488ab8908067b3458e60
comp:402826528ee74e519a48c6682608539c,R10,1.0,0.0,maintenance_competencies,mr:c5585ffd4f5e4c16b26ec8e291778609
comp:402c01a8823a47a2aa663835cd477bb9,R12,1.0,0.0,maintenance_competencies,mr:7f400f69d6fb4962bd515c183601dd61
comp:403300ab4dae441faf33fd8b2f8fbea2,R6,1.0,0.0,maintenance_competencies,mr:2b581f4aef06463fb8fd764e9dd88173
comp:403354f399f84023b47fa98dce9730ba,R2,1.0,0.0,maintenance_competencies,mr:700c5ad9d7294c3f883d2a45c2e5a75e
comp:403839019d1e40678b4b99d87b86c897,R11,1.0,0.0,maintenance_competencies,mr:d48258ea260a425eb04f2ee480e72f3f
comp:403b4a7059b641f99805e9cacb023d0b,R5,1.0,0.0,maintenance_competencies,mr:1dd9751333674a1a83427bd05978a38a
comp:404624701d6644c18c8c87ab85fa0a06,soin,1.0,0.0,production_competencies,ma:f114f6026fd64d35a497ca7bdf3fbb7c
comp:404b4669207c444abe24a0ba23827e8c,R2,1.0,0.0,maintenance_competencies,mr:f39551c5a045448a85c56a34186c9f94
comp:405993a6d95d4e67b7a3669ccfad574c,R2,1.0,0.0,maintenance_competencies,mr:77a5aa7c62324ae48b6d18836c41a4e8
comp:405b3d8ec0234419a6337382611d4b89,R12,1.0,0.0,maintenance_competencies,mr:2c5b0cdc563d488f8308ef35d7b557dc
comp:405ef41fabc8409c856c35dc1fcf1d04,R14,1.0,0.0,maintenance_competencies,mr:0ff6126ed05c4fb298e7dd59188abc34
comp:406392d16359483e9b6fdcee83036c80,R8,1.0,0.0,maintenance_competencies,mr:3a837e1cf8e14e149e1ab89f5d9c5f6b
comp:407132b219d347919901b1a0eb52077d,soin,1.0,0.0,production_competencies,ma:1b728c693e7a4194b6de10dfd876eef5
comp:40759845463548f4ae67408b422a28bf,R3,1.0,0.0,maintenance_competencies,mr:4444cf4735a84f2c9c017d0c3c639023
comp:407ec45e8e40480e8ca435174ef5044f,R3,1.0,0.0,maintenance_competencies,mr:23288f580f1c421799e7f26f72e171bb
comp:407efb1d8eea41d9ac671be545d74386,R1,1.0,0.0,maintenance_competencies,mr:9aa29b5e0f0e410bb9c4da71fb0124d8
comp:40951be9a5c941e78a5a6cff8d1db295,R6,1.0,0.0,maintenance_competencies,mr:95f35796a3b74769ad47f60706893635
comp:40a8ba55483f42858bf0527912feba6e,R12,1.0,0.0,maintenance_competencies,mr:9af9b3dd561e41bbba828f5e983030e1
comp:40b9555e421a463393a5714a8c10a5b2,R4,1.0,0.0,maintenance_competencies,mr:b0cf3cdad5c349eb9881df19538606a5
comp:40c2b009288c4fda9bca5a53f850ad53,R8,1.0,0.0,maintenance_competencies,mr:5935abad81d64b8bad1cb205c3c6d3ce
comp:40d4de6856a84366bc1cbc5569535d92,R5,1.0,0.0,maintenance_competencies,mr:4444cf4735a84f2c9c017d0c3c639023
comp:40d5ddc2ba2f4b75ac0bd9515fa568b8,R8,1.0,0.0,maintenance_competencies,mr:1f7baa87c1934aa5bc1f44a586767dd8
comp:40d6cca9f2c241fe862b9954c26747c0,R4,1.0,0.0,maintenance_competencies,mr:932e227ae6b648e2b4931297c8fbb281
comp:40d6eecb8faa4c5680c7dc00163c6e05,R5,1.0,0.0,maintenance_competencies,mr:caab04e95f7c4781aea4568b8c06d7ed
comp:40de6776b6e54449910711c0124351db,R6,1.0,0.0,maintenance_competencies,mr:c66a8b8510814171830783c21e1841b3
comp:40e98e61f8424e95bd0b1322510f7f4e,R8,1.0,0.0,maintenance_competencies,mr:ecb6318dcd0a4ab38ade882b26995797
comp:40fba13e6cf647e08333dda92e253a47,R5,1.0,0.0,maintenance_competencies,mr:6ef2d02cc799454485bd4561a2dcec4c
comp:41053e4630b043dba1dff48777ff2ea7,R2,1.0,0.0,maintenance_competencies,mr:b57a8d7de5f4411e87e42979e821ce4e
comp:410c5f8508bd45a18a3834dbc8222748,R15,1.0,0.0,maintenance_competencies,mr:4c20d499e42748cfa2584220687de12e
comp:410da8b21185484a9fd0323bc55a05af,R15,1.0,0.0,maintenance_competencies,mr:6c0400a119884cf4a527797cdf5ce9e6
comp:4111b4e58780477e81e115c24b048812,R6,1.0,0.0,maintenance_competencies,mr:49a80f6497554dbfa4cdabad6ddee038
comp:411550570b824b62aa8759c38905755c,R6,1.0,0.0,maintenance_competencies,mr:6fc3cd1ff3854afd9a8ad281379ae0b4
comp:411806131df947dd90430eff67fd50aa,R15,1.0,0.0,maintenance_competencies,mr:8767d6b31a724ab5a4e4e9b00e1a1918
comp:411b9a722b8f4c4d9aafc701b7993b0e,R12,1.0,0.0,maintenance_competencies,mr:bc3db71eb1564a1f86080a139a2c2ce7
comp:4120cb68fba64825b80fb1853788bdda,R9,1.0,0.0,maintenance_competencies,mr:9652ce8c552e4074845609fbbe0c6f10
comp:412c586b2fa543728a1db3fcf210bed5,R12,1.0,0.0,maintenance_competencies,mr:f9d6d3d42e6b43169f475a766d13d7a5
comp:412e3df3f2714c6e8ebdfa8dce1ebaa0,R5,1.0,0.0,maintenance_competencies,mr:ac5953a2d55d46bba36c9e11d6df01ed
comp:41334eb2412f435eb6a3a22f8ee2879f,R11,1.0,0.0,maintenance_competencies,mr:59fae751dab7477ab3e6960918186bd6
comp:41355f5202a346888bd690ef129af350,R14,1.0,0.0,maintenance_competencies,mr:32fde4665f1f4c0c89e23e651306f102
comp:4138a4c39e04455ea07cd0c9f6c05ba5,R14,1.0,0.0,maintenance_competencies,mr:3eaee7cc4b694c1aa297fdd8d9c15912
comp:413d48124c3c4744ad373a46d99cb33d,R11,1.0,0.0,maintenance_competencies,mr:6ef2d02cc799454485bd4561a2dcec4c
comp:41426ebff7a04b67b2dad06d0c526b5e,R6,1.0,0.0,maintenance_competencies,mr:992f84a6736543a4a069263878dd2f6f
comp:41449e8a6a624b96a438a070f4834493,R3,1.0,0.0,maintenance_competencies,mr:503f94d2e38149178ddbd5ffa54f53cd
comp:414b452a9a204f75a5e28cca8f9c91d6,R7,1.0,0.0,maintenance_competencies,mr:e208de008b174e43bca97d5e02c3a4e5
comp:4150adfb437c4b55b7b3b45963b5e5ed,R15,1.0,0.0,maintenance_competencies,mr:15cb95afafa541fd80a83ba30350e01b
comp:4155b03e9ce6481ca8c0fc996b893285,soin,1.0,0.0,production_competencies,ma:5a5ce575a9774e24a176c92970e89221
comp:41676824abb64ef7bc94fac048f7c81b,R11,1.0,0.0,maintenance_competencies,mr:bc979dc34aa74ad984e5b9c5b8710b13
comp:416b8cbcc97441088b344de1e13b6579,R9,1.0,0.0,maintenance_competencies,mr:c841f4cda554468f8dec7ca4b57984e5
comp:416c8b8407c5463f909bb5f342f86c5d,soin,1.0,0.0,production_competencies,ma:c11541c530144a4c845b6e60b5d840ca
comp:4170fe9b0eb641daac5bd2479c790a15,R4,1.0,0.0,maintenance_competencies,mr:acc094315fae4ed68f077c4c131e01ae
comp:417707e3aa2b49cb8a6c6bfee759ba07,R2,1.0,0.0,maintenance_competencies,mr:49a882f5c3f9437fb61ce7501b7e0b31
comp:418591ec5ef3479f96062791331fc986,R13,1.0,0.0,maintenance_competencies,mr:a4ad3fb52c9d44b6bded8ecaca731caa
comp:419974bdde5c4125b1d955d37f533b6e,R6,1.0,0.0,maintenance_competencies,mr:e4b5e3d309f7435891f1ecf423eaec1f
comp:419ae5182e2f43e69f7a027f5b9a2710,R2,1.0,0.0,maintenance_competencies,mr:bb7bb16cc00249adb1d19ca3ad2af52d
comp:41a1d56cf8a3444da2587e9f4768f2ff,R1,1.0,0.0,maintenance_competencies,mr:3a837e1cf8e14e149e1ab89f5d9c5f6b
comp:41a740f50d2a427c9b3e1ae87e88a59c,R6,1.0,0.0,maintenance_competencies,mr:4ac954c22d584297890f5d0b1cea184f
comp:41a822e267c346a4865d8b537a415756,R7,1.0,0.0,maintenance_competencies,mr:763bc891dedf4e6f9ec600f0d98380d6
comp:41ba90f1445a4e149ea83f9c26e25f0c,R4,1.0,0.0,maintenance_competencies,mr:a201ce1b710044eabe8d02980b3658a5
comp:41bc40af408c4bb0b5e31aaf9cf5db64,R7,1.0,0.0,maintenance_competencies,mr:3eaee7cc4b694c1aa297fdd8d9c15912
comp:41bd8b2f29fd42d6b0dfdcaea9b7f1f3,R6,1.0,0.0,maintenance_competencies,mr:7f5c621acd294b90b090baf24ce8159e
comp:41c4b19264df4a22ae6df3f060dae991,R4,1.0,0.0,maintenance_competencies,mr:35ce72db4aa0469fa8b922034378d3f9
comp:41c614e5f9bc4b93b3b1a670dfaca85c,R1,1.0,0.0,maintenance_competencies,mr:8ee9be81760f4da0b007932dfcbe4040
comp:41d21d7362dc458d8da22fcccb3af7a3,R3,1.0,0.0,maintenance_competencies,mr:7a8b76ccb4634d1c91e136fa42679415
comp:41d4a42bbec24ee19bfe637bd55096e9,R7,1.0,0.0,maintenance_competencies,mr:b57a8d7de5f4411e87e42979e821ce4e
comp:41dd280ad7e64d1d8bec22fe9528d47d,R7,1.0,0.0,maintenance_competencies,mr:8c05b515e2cd49ebb9a862c50b14a4fd
comp:41ddb0197e614027b8bec8f1a246c629,R2,1.0,0.0,maintenance_competencies,mr:6abe158f1126486aa094e38dcdcdc4a2
comp:41dea0e995a048ad8234843771ad8386,R7,1.0,0.0,maintenance_competencies,mr:b7d71aeee2a4408590ee6edbfc89a066
comp:41ef0913fd014e4493f25f228bf53b8b,R5,1.0,0.0,maintenance_competencies,mr:49f184efc4bd4d58ba00ff2a416eeb13
comp:41ef5c4a518f42a9a76840f9d1d3f89b,R4,1.0,0.0,maintenance_competencies,mr:c669c674549f40879c84ca3b0f2a3d45
comp:41f2905bf10348e68ed12d40f96976f9,R12,1.0,0.0,maintenance_competencies,mr:49f184efc4bd4d58ba00ff2a416eeb13
comp:41f2ae3bb9ba49cb8d43ac9c35b127a8,R7,1.0,0.0,maintenance_competencies,mr:e9e17f80c3404974b850edc23d08fdcb
comp:41f3222596e347a9a8cb91915944f262,R3,1.0,0.0,maintenance_competencies,mr:8c5065246eb34cb6939013aefb4d29e7
comp:41f6436123c940c6ba52c11493e59205,R3,1.0,0.0,maintenance_competencies,mr:6cc13b747013487f9e70af727832dbb6
comp:41f783a89e8b410bac25ef10c862a5a0,R4,1.0,0.0,maintenance_competencies,mr:81ca932f3a99463fa1e90c89b7e00150
comp:41f9e944393c4f6fa1b1f935b58ce50f,R3,1.0,0.0,maintenance_competencies,mr:ac92128529814636bc04443e0d82ade5
comp:4202faa613664e17b68c91ad8a4e6aef,R12,1.0,0.0,maintenance_competencies,mr:9f626be8bb38444a98e1df3c86fb9dad
comp:4210155d2c7f4c58b08e4341f4c90d3f,R2,1.0,0.0,maintenance_competencies,mr:af7e7d9b2d00454bb34cf1c708ef06a1
comp:421691266e904466b3007307e5a9c846,R5,1.0,0.0,maintenance_competencies,mr:d4f8d5e3570d4db5b39f591542c42680
comp:421e1f5806644faf8466799b1b408cf9,R8,1.0,0.0,maintenance_competencies,mr:d68a82c194eb420d8a4c720daca27c00
comp:4224aef0a2c044219145429741f2c00b,soin,1.0,0.0,production_competencies,ma:1faead35cf2547db82ef0203f3f142a9
comp:42297fbd38c54483bc7be9f379c606fb,R5,1.0,0.0,maintenance_competencies,mr:fb3c40226776429783c661493f0b4716
comp:422aa010615d422b908b58edcc82d8a6,R9,1.0,0.0,maintenance_competencies,mr:634f4bd43f9c48b49319f0fd0845fbb9
comp:422ea0800e084094a20ee0d4ba155192,R1,1.0,0.0,maintenance_competencies,mr:5e0a972c3555495788d013401973c845
comp:4240788c6ad94f4ca3ab81b1458e3bab,R1,1.0,0.0,maintenance_competencies,mr:81cb3e91831545188058099eff3515f4
comp:4241f15da2674576a8ba4a876da47aee,R15,1.0,0.0,maintenance_competencies,mr:ba05757c89b644e28f6be5cebfdecc5e
comp:42475174180548d68d8daaf9697688dc,R9,1.0,0.0,maintenance_competencies,mr:700c5ad9d7294c3f883d2a45c2e5a75e
comp:42591d47b3984a59a471d029b501672e,R11,1.0,0.0,maintenance_competencies,mr:7817965d2e73447594e8c7dc252dd472
comp:425955bb34b6498cbcc48301168de571,R9,1.0,0.0,maintenance_competencies,mr:32522434c5fe440cbea432f0685235ff
comp:4259652ad94244f3bdac0ebd4251d49c,R8,1.0,0.0,maintenance_competencies,mr:9f5146b0ae984a46ad0e49ec06baa3ff
comp:425bf2e3a9d249c593bc3d12510ef176,R9,1.0,0.0,maintenance_competencies,mr:ccc67ddc9ad6421ea568e8f522982c7d
comp:42660ecb220e4f3c9856dd3c54e3e89b,R4,1.0,0.0,maintenance_competencies,mr:9508604a270544c9b77884e4217aa980
comp:42666d34b50a416abc2483fcb5817956,R5,1.0,0.0,maintenance_competencies,mr:788e79c15dbc464abe6b885e7fb0ac1f
comp:426677369239426cb56ac31043af7a15,R1,1.0,0.0,maintenance_competencies,mr:4d84a6512f7442a3b6c234e3f58de374
comp:4269a2bfd8274bdaafc8ce3c64c7c09d,R2,1.0,0.0,maintenance_competencies,mr:acc094315fae4ed68f077c4c131e01ae
comp:426e53581c414f5e8198861050758392,R3,1.0,0.0,maintenance_competencies,mr:d19c6106a13a41ae9926dff5cdb55a45
comp:4271d4862b814f24af2b5c51710331d7,R12,1.0,0.0,maintenance_competencies,mr:2e3d503ebe7a43f99540f0d6a621b799
comp:427998262cd44ff5b187e9349d31d7c7,R7,1.0,0.0,maintenance_competencies,mr:4cb7cdf0e581405986e4330161f6de8e
comp:42817eb803764426a72c3a9dff9b50dd,R11,1.0,0.0,maintenance_competencies,mr:f9d471b1be104b158938bb5afad9fd8b
comp:4292d6627240459ea00d4b2000e190a7,R1,1.0,0.0,maintenance_competencies,mr:946cec9b6c0d4bf4aa65656e1f7ddacd
comp:429660d6b4de4e208e6a3a559195e771,R15,1.0,0.0,maintenance_competencies,mr:9717e9fcd1bf4c129138c44660d3c134
comp:429e211203ce4c4492ea3c4c2d82d4ba,R14,1.0,0.0,maintenance_competencies,mr:b0cf3cdad5c349eb9881df19538606a5
comp:42ab4212381d419cb337e763782b96f8,R9,1.0,0.0,maintenance_competencies,mr:07da17f6f2b7484696451c4823548427
comp:42b9ed6b7126485980325e949fe9a097,R6,1.0,0.0,maintenance_competencies,mr:af460ac8e4734799b7ee62f543fbfcbc
comp:42bb1debcfe04b79bc8ab4e0bce75bb7,R9,1.0,0.0,maintenance_competencies,mr:6225faba97644fbcab83463ce828ec56
comp:42bd09a1e4bd472aa14b3399461257ba,R9,1.0,0.0,maintenance_competencies,mr:a32bcba9bd9a42559aab8fbe254ae81f
comp:42c3d305168646849fe183ff347e5ebe,R2,1.0,0.0,maintenance_competencies,mr:9a7c5964933f47c5b21cf9dda4a47c24
comp:42cf6ccb0c6f42a598736145101e3fa7,R1,1.0,0.0,maintenance_competencies,mr:fb2ca9e4233d44e293b8f791b2e4d14f
comp:42d0dcf1e7c64ba48b8a2c2245cb76d7,R8,1.0,0.0,maintenance_competencies,mr:2699c2afec5345f6821bd47868d27d15
comp:42d3c2661dbb457ea20617de2629df31,R15,1.0,0.0,maintenance_competencies,mr:ec6cd0d92d0846e7b79b9a40f447ff3a
comp:42d507b4f0564903a7a91516b6722bc8,R13,1.0,0.0,maintenance_competencies,mr:ddc196d1f99743aebc83ff2bf5ac8cc1
comp:42d7ce248db344319a616c1b8e73d219,R9,1.0,0.0,maintenance_competencies,mr:5935abad81d64b8bad1cb205c3c6d3ce
comp:42d8e1196f174b88b5638e4f55923025,R10,1.0,0.0,maintenance_competencies,mr:7b10435cd0e54d3abc3071a4106b692a
comp:42e5acdfd6e04f7690bb5fc75b47bd01,soin,1.0,0.0,production_competencies,ma:13d2d82d9ba24f7a96a6c7e45e83d344
comp:42eecd5d758b49f0ad0e4c5ae3d9798e,R12,1.0,0.0,maintenance_competencies,mr:269067c2e31e496781ec5f8485ae61a6
comp:42eef9ddf9774018b1b361bc70f19348,R12,1.0,0.0,maintenance_competencies,mr:de6616bca6ef456f95da7e5690139aaa
comp:42f509dded7e4e2ba78a6cd0eee3052d,R12,1.0,0.0,maintenance_competencies,mr:0b6e58f1183242a3a030bdd423968ed5
comp:42f884b2768a4115b90bb3ea0b0561e0,soin,1.0,0.0,production_competencies,ma:bf979e44c1ca4265aae8a7c0edf610ea
comp:42febabd517642acae74cbd9a9fcce5c,R11,1.0,0.0,maintenance_competencies,mr:36095eed24a644119e41fe33e2a4776d
comp:42ffef7c18d749ef8d08935622ae7669,R1,1.0,0.0,maintenance_competencies,mr:7f5c621acd294b90b090baf24ce8159e
comp:4301a705eebc4dd5bfa356fc842a649e,R2,1.0,0.0,maintenance_competencies,mr:7a4b3cff0e5f4cb58f0e3716a249b20c
comp:4306faa06798402f8adb9ecb09ed2370,R6,1.0,0.0,maintenance_competencies,mr:1e7ec4bc8ae94f19ad056bbf0c86b26e
comp:4315196683864f0f91f9ac2eee939ec7,R10,1.0,0.0,maintenance_competencies,mr:e2871568349e4c08a744962f14f1bd85
comp:43151bb92e2548978ae71ac671375f9c,R12,1.0,0.0,maintenance_competencies,mr:cb115f800d9641c498458512629a5d21
comp:431716d5c9954b81b845868eb0bfec70,R8,1.0,0.0,maintenance_competencies,mr:283fa52cfafc4a31aa324c36863e704c
comp:43283eefcd094c758cacee0aedfb0526,R10,1.0,0.0,maintenance_competencies,mr:087b25ff75144cd1b79c312aaae5b633
comp:433163b446f44b088f7daa57527a5e75,R8,1.0,0.0,maintenance_competencies,mr:8a6d7e3746144a7f94448235d1f854fd
comp:43572b788f59487fb120d87d816e9cd0,R11,1.0,0.0,maintenance_competencies,mr:5357c59b16d74d8aa1c9f38fa48da116
comp:43581ec14789418aa1bdc2d996639d0a,R10,1.0,0.0,maintenance_competencies,mr:71e0dd2788be47ac81294e314c7a6dba
comp:43583c97085e43fd912c3625e16484bd,R10,1.0,0.0,maintenance_competencies,mr:634f4bd43f9c48b49319f0fd0845fbb9
comp:4358dd3fbd4244c9a66d191e71d3bde5,R3,1.0,0.0,maintenance_competencies,mr:a469be01206f4bf58285a8a180be7d7d
comp:43620cf4fc684f48b24726d42639633c,R4,1.0,0.0,maintenance_competencies,mr:7697f05a9e5846aaa6aea228d5b9cec6
comp:436642c67c344957a4c649e5289b2cf2,R3,1.0,0.0,maintenance_competencies,mr:2699c2afec5345f6821bd47868d27d15
comp:436bd26c4d284842ae782fcad6afe8db,R1,1.0,0.0,maintenance_competencies,mr:ba012b4fb9384cefb324e7540bdc5669
comp:437040de6c3f4ae58e46d1ce5f5e955a,R6,1.0,0.0,maintenance_competencies,mr:8154dae0192145cba91871b7e2ba58ff
comp:43727e4b24cc49f9bd23861cedb0959c,R1,1.0,0.0,maintenance_competencies,mr:77a5aa7c62324ae48b6d18836c41a4e8
comp:4372cc1b263b4efc87aa723791a8b2cb,R5,1.0,0.0,maintenance_competencies,mr:e54037516b7841e8bb6289621dfb4275
comp:43731a3d7b6c4d38a267f2d2c971037f,soin,1.0,0.0,production_competencies,ma:6107b62733c34dcd8574bdb9300b66ab
comp:437501143fbd470cb055d36496c3b6de,R8,1.0,0.0,maintenance_competencies,mr:3a158a9589214b5eb9a283bc2b57e7ad
comp:437b4b1ac1d84bde9e368af982362011,R11,1.0,0.0,maintenance_competencies,mr:3a158a9589214b5eb9a283bc2b57e7ad
comp:4391863f799143d29cb1ad6f076ec98d,R14,1.0,0.0,maintenance_competencies,mr:8c969643692e439e8af5133cffb11c35
comp:43967632752a4f398f174d0ad107418d,R2,1.0,0.0,maintenance_competencies,mr:1d3ef97cd739461489bd7cdd8922bc13
comp:4398b6c745204e9490b885c8a706e6de,R3,1.0,0.0,maintenance_competencies,mr:83229999e6a54e59a0788eeebfd80783
comp:4399995bdb6e41328805a8b431d05f6b,R14,1.0,0.0,maintenance_competencies,mr:752f6a0e70c044309ef6930908a748a0
comp:43a3b611dbf642f68ddad0a0d8d428cb,R4,1.0,0.0,maintenance_competencies,mr:042cbceebcf847c6a89820ccca2b149c
comp:43b0c800661249b781f81927b2fd4613,R12,1.0,0.0,maintenance_competencies,mr:71ba4cacca4f490eb7e5c83a41d2c220
comp:43b2b487ee684b90b9ba640b3d5d0eb5,R4,1.0,0.0,maintenance_competencies,mr:7b10435cd0e54d3abc3071a4106b692a
comp:43b3b3c01f6c4923bc0a93bedf7197ce,R8,1.0,0.0,maintenance_competencies,mr:c90fb87097ae4e53a5b6bc7a6c75c713
comp:43b69d86cf2e43b5ab615ddeab214fd2,R1,1.0,0.0,maintenance_competencies,mr:ea496728e2b24d3cafce0b607b68eee9
comp:43c184c51fbb42e5b5f3cc8eb223949e,R11,1.0,0.0,maintenance_competencies,mr:1f7baa87c1934aa5bc1f44a586767dd8
comp:43c3cf75f969489481a6c408efde94ca,R5,1.0,0.0,maintenance_competencies,mr:03af6bdbdedf4ac6ade922ca937bccc1
comp:43c537469b0c430289d83f092e0dc504,R10,1.0,0.0,maintenance_competencies,mr:a81bbcd4b34f411cb7b1e859dc400d98
comp:43d38c22086744da97e6b72bc724d849,R6,1.0,0.0,maintenance_competencies,mr:eb5d5434b05544eb977e14f30c8fdeb2
comp:43df2931d15348d0ab80807fab0feb23,R5,1.0,0.0,maintenance_competencies,mr:b7415de1f68b4f67981e988f75446e6a
comp:43e4119741244047a4bede4d2965a289,R10,1.0,0.0,maintenance_competencies,mr:8c7f54ad7c024caf9aff2c3cb53aaafe
comp:43e42f1d26c846a2b9c5a1561adf9ad8,R11,1.0,0.0,maintenance_competencies,mr:d4342e0d6e0549b8990fa61092ba2959
comp:43f0abd505544cc1a0d67e27b6591f1c,R2,1.0,0.0,maintenance_competencies,mr:c90fb87097ae4e53a5b6bc7a6c75c713
comp:44042b1f62c84f8dbb4fe80572e7112b,R1,1.0,0.0,maintenance_competencies,mr:962b8c9609dc4b88bdb490a04b791315
comp:4413aac9a98a45fb9ede75127660d4e2,R7,1.0,0.0,maintenance_competencies,mr:171861e37f634a17baf333306d98482a
comp:441a5da965b34d62914b8e7ca698b412,R15,1.0,0.0,maintenance_competencies,mr:14ec548778ef4cd68a8bca6de3848d36
comp:4428e671ce7747df8d9adeb588ba8102,R4,1.0,0.0,maintenance_competencies,mr:bf7a630ca4b241b2bff3d48e95efad73
comp:443215795fcc46f0b3903027f764b74d,soin,1.0,0.0,production_competencies,ma:c3290d9dc1cb47448b3ff8a08369be28
comp:443e8e5757c546a49712c374385d8795,R4,1.0,0.0,maintenance_competencies,mr:3724501b57434123b2efe596e0065019
comp:444760c3fa644555845cd7840b692c95,R15,1.0,0.0,maintenance_competencies,mr:206caad4da7048708b5b42fc524d3c0e
comp:444ff3c5502941c183137f9a93ec2424,R14,1.0,0.0,maintenance_competencies,mr:765a51b9fe184520b3fe44cd981d908c
comp:44562084f8974fa2955d445b969ee81e,R5,1.0,0.0,maintenance_competencies,mr:e28683d465784b3cbd183ab0d6ccccf7
comp:445e626c25da4629bcb14a5763bf827a,R1,1.0,0.0,maintenance_competencies,mr:0a0eade4f59a4d5d9f37cd4822db1dfc
comp:44651673b67b4f919bccfcbdd5bf6c4c,R12,1.0,0.0,maintenance_competencies,mr:bc50629b704643d08ab3eb234a7fb8d6
comp:4465fee7d402412d8e11c80881fb8865,R15,1.0,0.0,maintenance_competencies,mr:83229999e6a54e59a0788eeebfd80783
comp:4469a1bc48a94490a1159e29f39d150a,R3,1.0,0.0,maintenance_competencies,mr:ba0e6fc526e4461fa2e3b5b991054b8b
comp:446d2c8207a848d4bafa4e135b93b07d,R7,1.0,0.0,maintenance_competencies,mr:85c7fb9b564a4672af59f5217cb624d9
comp:44742791d8a043209931f4ac73c3d332,R11,1.0,0.0,maintenance_competencies,mr:522c4c3f1d3e4c71826aca5ab358d24f
comp:4483ec2ca773461ba14dc5c851f7068f,R11,1.0,0.0,maintenance_competencies,mr:274de1c45f984049b3d33a964a7ced4b
comp:4489a0e5ab9349a18869ff8400d3b3d6,R13,1.0,0.0,maintenance_competencies,mr:dd0f1ba8b93a4b929e6b03db72a60f0c
comp:44996cf9cae143ddaec14fad6d4587a1,R6,1.0,0.0,maintenance_competencies,mr:e11fc5507b6d4ff396e8d1348bd634f5
comp:44a76ba828454648be4de38fa46d0e6e,R15,1.0,0.0,maintenance_competencies,mr:9c3c7e716e784827a9b33d8c0a5f277d
comp:44ab3e7f8b9b4b9082bff84f2d2c4494,R8,1.0,0.0,maintenance_competencies,mr:63a2eca2f4c644f0a13f42bf974e4c74
comp:44ba3051d1ad4fc5905427a22f172900,R10,1.0,0.0,maintenance_competencies,mr:962b8c9609dc4b88bdb490a04b791315
comp:44bae3c148144be7ae3b7d0211205c13,R6,1.0,0.0,maintenance_competencies,mr:8c05b515e2cd49ebb9a862c50b14a4fd
comp:44bc0b4d3008494dbb41791f6f88488f,R15,1.0,0.0,maintenance_competencies,mr:bbb598118d5040c2ad6bc41b5969cf62
comp:44bc1e05537141e6875d7123eddd2333,R14,1.0,0.0,maintenance_competencies,mr:a32bcba9bd9a42559aab8fbe254ae81f
comp:44c2b253aa0642ba9357026851f264ba,R11,1.0,0.0,maintenance_competencies,mr:740bfedef38b4f9997e2b3557e58e67e
comp:44c3b945511f4e99a35fbfea20ac80d9,R8,1.0,0.0,maintenance_competencies,mr:1f00766f646b492e94c498073a3a3588
comp:44c765d0aa0c4f2dbad174ce5e81314f,R15,1.0,0.0,maintenance_competencies,mr:f6c0b92ce1d04cec8e5fffa4ab21fd9f
comp:44d04388408241f5a17325e9b867557f,R1,1.0,0.0,maintenance_competencies,mr:80e88c5e67114322b5b9cdf2229a3204
comp:44d4d1a191524aebaa74fddfc1d8170f,R10,1.0,0.0,maintenance_competencies,mr:5f59a2390df74c4e879972b712d7094e
comp:44dda65220e84571ac108a76f1bd3f80,R11,1.0,0.0,maintenance_competencies,mr:191220f47e824ff690cbe16ea0db50f2
comp:44ddf6599a6848a7bc2dc3cb2d8a5cf9,R10,1.0,0.0,maintenance_competencies,mr:b006875e9bdd43f8a58d8c0b9a0d1fec
comp:44e355b98188464f974a05adae7d9160,R7,1.0,0.0,maintenance_competencies,mr:565914b6253d4113aa4c1fb16f6d9b69
comp:44eb7caa030b4c79a43738082b554bb1,R11,1.0,0.0,maintenance_competencies,mr:fb3c40226776429783c661493f0b4716
comp:44ed925cd37b431b8c03f71c0a4fa1b7,R5,1.0,0.0,maintenance_competencies,mr:3a3d50e141814d61bb68a2d12a1415af
comp:44f43bb460c24eb4a94e834dcac59ef7,R13,1.0,0.0,maintenance_competencies,mr:9c3c7e716e784827a9b33d8c0a5f277d
comp:44f77b666204420b927ad81411591793,R14,1.0,0.0,maintenance_competencies,mr:b7d71aeee2a4408590ee6edbfc89a066
