parent_id,child_id
fn:a0b7cb7ad96f45728735f1d2e322546b,fn:49715075b65640898303b997e1f74c82
fn:a0b7cb7ad96f45728735f1d2e322546b,fn:6b0e5722a7e94d768110fc06a8d40908
fn:d725fbf8ce224c8e996414c01c906fe3,fn:3a7e162594414f99a6acaa5215af9ea9
fn:d725fbf8ce224c8e996414c01c906fe3,fn:c8908ab1ab8e4a27a4e100b742418b79
fn:299a513b36e24ad782c18c031a190447,fn:594aaaddfc98426b9fbf8092f194ce07
fn:299a513b36e24ad782c18c031a190447,fn:6073a1158af84141af27edf20f88d1c9
fn:23b3bc7b02164133af82ce53ecf09bbb,fn:e7d9800c7d36435c8e65c33e5ba027f4
fn:23b3bc7b02164133af82ce53ecf09bbb,fn:156a18b02ca64df486ccf3aeb0d217e7
fn:09401c01e061487f82c5e16baca566d1,fn:a48fd11de2c340f2a13ac6ebae839885
fn:09401c01e061487f82c5e16baca566d1,fn:2e60746e79674e05822d201006ba2e5d
fn:71b68f986f87442e9c5660eac3dd811f,fn:d2ff8b046cd743828f902f42214f114d
fn:71b68f986f87442e9c5660eac3dd811f,fn:d38f6c3494b64f5991288b0949ea4b43
fn:10156e95a5a244ea950659437ca793ed,fn:13c276e0e8554a138fdaa677fb7a9212
fn:10156e95a5a244ea950659437ca793ed,fn:1338d13145bd4fdfa71109d7f5f1d4ca
fn:68e75e5e69314e8db177ae0aa05b32cf,fn:b6f6e893b3144673bc78e2f27e539f7b
fn:68e75e5e69314e8db177ae0aa05b32cf,fn:dcf38d6e653e42f7ad36755b2c57a34e
fn:7be93c7fec78471b94cd562f31fa3698,fn:88b76a2ac11b402295c2442b5516355c
fn:7be93c7fec78471b94cd562f31fa3698,fn:bc7a3b1637654b76bd8648e2b5ae3c08
fn:173f6a3252754426ba4fbf7fcab3814e,fn:d49bdea5ea8a4895a42ca7abf5ee4b12
fn:173f6a3252754426ba4fbf7fcab3814e,fn:4f52a33dd360482d853d03da72e1bcf3
fn:980bc1f7dd714c07a2deb7a598216e76,fn:9b949f3dc0a044c897fac09a0738ee2d
fn:980bc1f7dd714c07a2deb7a598216e76,fn:ed8f293871e34e9da9ca29167b23a377
fn:1bf0c006a9fc4947bec306130d1362a4,fn:4560fe72b1fe478e8379db49baf404a8
fn:1bf0c006a9fc4947bec306130d1362a4,fn:8f448ab6394a473bb55cb0377e265b3c
fn:79c5bc0ca02d43b289d64972a80b24d9,fn:62842f617eaa4527afb6fde85a285e54
fn:79c5bc0ca02d43b289d64972a80b24d9,fn:1d1bf1b87d2447c3b015d6f79bdf5a6b
fn:3082fbf81a29475b8950d782574592c6,fn:793e3c673eef480fa34b0079a4a210e2
fn:3082fbf81a29475b8950d782574592c6,fn:2a7946c12b384494aa1c9c38d9b93f14
fn:7de6ddc44d6f451498171887afb3d066,fn:f8d99710551a455087d000c183d31715
fn:7de6ddc44d6f451498171887afb3d066,fn:59db289f7a1347b4915a4e75a75ccf54
fn:a1985793a0e545038d602b3cd60916c3,fn:a84ec2acdd4f4604af31c9536668099d
fn:a1985793a0e545038d602b3cd60916c3,fn:9823d7bd3b5747ba8e63f7ec1f9696d1
fn:d16705324aff4140bb8666223941d2d0,fn:37b17c4ef72c411ab050be2982450cef
fn:d16705324aff4140bb8666223941d2d0,fn:1cdf836ee7794acaa97e571fc7bd6827
fn:9c1d57641d0a44cd9fb65bf358edaa01,fn:aa71cc28c31c4e8d9ec83ae343c9feaf
fn:9c1d57641d0a44cd9fb65bf358edaa01,fn:0a34fafa643b4498930625802a99eaef
fn:f72a719b1bf1404f8ecc92055c4e4619,fn:52bc463fa1eb4a73a6cfd1572f504ed7
fn:f72a719b1bf1404f8ecc92055c4e4619,fn:a510809c9a4046cc9afd97b157e88e36
fn:b43363940835482a9d7173877602453c,fn:63f63f20fd54467681a4e442aaca717a
fn:b43363940835482a9d7173877602453c,fn:0e0cc70951684c84b9c170579b06461f
fn:c2f21c02ce75449b88e8a04d6456a12a,fn:375068f59ed0497ea78eea737555db6c
fn:c2f21c02ce75449b88e8a04d6456a12a,fn:fbd2117e593d4b10a2421734e16e289d
fn:e5d8d0ecd116433cb7e6d11b984bd6aa,fn:2a3450cd8a4243f0a2f781d340d7dc94
fn:e5d8d0ecd116433cb7e6d11b984bd6aa,fn:566778baf880481f85c90acb54037112
fn:941c90258ebc4ea1a322eb932f8e660f,fn:c655a980a82545008f8dd560ada757ff
fn:941c90258ebc4ea1a322eb932f8e660f,fn:4b09f33ee72a4c6d8571edea17d2b4cd
fn:f600a32ebfaf44b3bade5fbfb3c00ab2,fn:e2a0b23259384ff5aaf176a567834bb1
fn:f600a32ebfaf44b3bade5fbfb3c00ab2,fn:33c19dabc2bb460ead56eddb354defc4
fn:dcb24fc05b02494e85b91a517984082d,fn:9b1e09a51bb54871b2654365e2081e39
fn:dcb24fc05b02494e85b91a517984082d,fn:9ae1dc5029334339bc5763655fcb7d0e
fn:ec431f837fb647fc8e86b8d8ff07ca8a,fn:02fb604331f44f50a580f51c312cd0fd
fn:ec431f837fb647fc8e86b8d8ff07ca8a,fn:58b4a7a8ad434596b7a9dd49f62005d7
fn:b430f7cfde404dfb9ea1cfade0088f8d,fn:0f4f683cd9f54e9095409f28d04eaeb8
fn:b430f7cfde404dfb9ea1cfade0088f8d,fn:c2b6fbaf8aff4bc1acf343712d799362
fn:764616fa1f36420b99bbdda3e78e112a,fn:d52985f40bd848288d7a7a900411c0bc
fn:764616fa1f36420b99bbdda3e78e112a,fn:4bd640b6903541e79b3f47b9a48347f5
fn:ae8691fcfcc54a0194178545cc023083,fn:9755f97ea96c44a096aeb5e6eb2737a8
fn:ae8691fcfcc54a0194178545cc023083,fn:48bf19b1264b4a0e8d81bbe6b3f8253c
fn:943def13c62c40849b929d4435750bfd,fn:1205f6a5c3114660a78ab1d31474b735
fn:943def13c62c40849b929d4435750bfd,fn:5763a0d1da594858a9d4c8065a658502
fn:0897e6abd3e9451ba41d633043991369,fn:eb3865a78a244be5bab31a8de38564de
fn:0897e6abd3e9451ba41d633043991369,fn:0b5d934804934a368c61d9c19aa879a5
fn:9e5504a5d01f4a0bb5efb57a3b9e1e3a,fn:ea53716526c14c38a58ad3ece3ba82a4
fn:9e5504a5d01f4a0bb5efb57a3b9e1e3a,fn:8d90a09956294681a1e78eccacfaacc0
fn:60fb7859caf74c059ce9b55bbffae198,fn:7fed25f39cd04abc8765004e4fcdb4fe
fn:60fb7859caf74c059ce9b55bbffae198,fn:e46bc5f8830e44fbb41e1b9dccacc555
fn:6e9d1b1dfda2492c860a48b81a480d25,fn:db42d237acb64786b8a22e9615a41105
fn:6e9d1b1dfda2492c860a48b81a480d25,fn:6ba283bd77814067a289d12a7b3eab54
fn:55296f2c7e014de3b58109e84fe9f516,fn:f29cdb6d8a3f4a9dbba39d3d1ea51b88
fn:55296f2c7e014de3b58109e84fe9f516,fn:8e59257660214bf596a3ca8519b4e135
fn:247252269cdd41f39ac60186b8e55159,fn:93643a34093a4b2d92529219e2bb14e1
fn:247252269cdd41f39ac60186b8e55159,fn:a2204c7f1fbd4fa3b7ae2d8cd1227498
fn:6f1550f9c076470480b1971d636fafba,fn:cdc1df9e21f6477e917bba37e7eab43f
fn:6f1550f9c076470480b1971d636fafba,fn:5767309fa7fe4ce7a42332f2a821e37f
fn:08ec13ecfa5d46c3902169363ba00dd7,fn:68bdbbabb60e47cab05dcfcd04c90105
fn:08ec13ecfa5d46c3902169363ba00dd7,fn:8921b3b694f247828c47deed4351ee01
fn:624d018abd0a40c49851d045a3340d81,fn:2fdc958539bb4392827df60346c6456e
fn:624d018abd0a40c49851d045a3340d81,fn:44190e4b78ce42678524a30441beb38e
fn:444d242a359a4492b2500a2fc25b9776,fn:a715129ad59744a5af5d8e0e769f0e07
fn:444d242a359a4492b2500a2fc25b9776,fn:60bebb24df804d0ba1f46d986436f59e
fn:cd6039c2a65548c7925038c8f7eaaf2b,fn:8734eb0e49a54381bba583de40c6e9e6
fn:cd6039c2a65548c7925038c8f7eaaf2b,fn:f6b001720c474a4b9913852fdf4358c9
fn:87758431d07f4881bbeb4839ea4de699,fn:ee265b2b7b7548fd99d4c9527ff14b16
fn:87758431d07f4881bbeb4839ea4de699,fn:55c79d97c2504c9a878b587ed2a5cb06
fn:65efb5837e8249b0b2eb15e07ff4e90e,fn:aba86e429e9f402e9241387c25cb9c80
fn:65efb5837e8249b0b2eb15e07ff4e90e,fn:69125edc63f640a4a1b28078c623562e
fn:d65d4a492aec47a3b7d85ea500279fd3,fn:3a2e155320144023a1ed751bf133a3d8
fn:d65d4a492aec47a3b7d85ea500279fd3,fn:b0b88ccd1c904ffebaab3d8059f5e627
fn:608c97b976be4de7b8095046ef9f8354,fn:23060f044b3141158f8ab18acba61a76
fn:608c97b976be4de7b8095046ef9f8354,fn:6cc31a4aec024324b3fa9bbce7da28f7
fn:2ae0d66223b64460bae951943bd4029c,fn:d123dbfd86684d39b4be7abc95c78cc9
fn:2ae0d66223b64460bae951943bd4029c,fn:2a334be8c7084c41a20de7853a4319af
fn:12ac9f4854d34c1cbe0cbbf404782c21,fn:480e181e627e4d9faa48cc35156799eb
fn:12ac9f4854d34c1cbe0cbbf404782c21,fn:2257215eb6294f5eb81eac0241b995a8
fn:b71ee947967f45d9929e9886f0a6924a,fn:3be270622b574bf5a47805c46c3af832
fn:b71ee947967f45d9929e9886f0a6924a,fn:d24f045aa91048a6af14ba3d213b6b70
fn:b7b038b650d347d88537deba9cdfe51e,fn:c05b806aa00341a5b52bb58e36fd724b
fn:b7b038b650d347d88537deba9cdfe51e,fn:8afd9df588414e8a9f3b347dfd1c7935
fn:5b1d965c36db47978ca9ab578df8ada4,fn:13187d04b059441ba6335e58873cf5fd
fn:5b1d965c36db47978ca9ab578df8ada4,fn:1ea7331ff78c4acab43b301fdbf4d5ca
fn:71a7aa53ac534dbd81327b3392f352c8,fn:a929c93abf2b478d8c57788b45c828cc
fn:71a7aa53ac534dbd81327b3392f352c8,fn:af58476ad25041d4a77ca2b1f94073d1
fn:65ed920f504548e8a454b57caa64c4b1,fn:84e394bd8aa643d59a565c94c53ef0fd
fn:65ed920f504548e8a454b57caa64c4b1,fn:cc12d5072d7d46b59c5705fe455d1a2c
fn:4f8c3abb6649449abd37c77ca661499a,fn:65a05dd18a064effbc811ef7fda431d3
fn:4f8c3abb6649449abd37c77ca661499a,fn:3d07175663ad4912b5ab9e19bd519dab
fn:bd2fd6be8ca546a384c4be8f46b89493,fn:dafd8600bc364f5c8e8eff1c162358ce
fn:bd2fd6be8ca546a384c4be8f46b89493,fn:25d802d74a2d40739239b2289b49bd28
fn:40f13cae6e524a8d8abcc913de2f57cb,fn:d417f1b1dd8845369ec953a0dd821364
fn:40f13cae6e524a8d8abcc913de2f57cb,fn:a3fc67c4f61945ac92b8d6fb1b871a8f
fn:68bc1bb947514f549c5489c6d8e66c32,fn:c82396798de64ae8bf6d5a357c3f0ff7
fn:68bc1bb947514f549c5489c6d8e66c32,fn:d5f3fb089c5247b8abd645e6855ab2c1
fn:b74b525348b24614bf29e12a57ae7400,fn:8b68f1b6d45947f389dc37e1518af283
fn:b74b525348b24614bf29e12a57ae7400,fn:385134a005254c1587b86ec1d878d80c
fn:1637a0091f6b4a29bb852ead8efad524,fn:3ccca17efba748bab06796cb984b0561
fn:1637a0091f6b4a29bb852ead8efad524,fn:04f61af0540d436d8ef2c4350d05442a
fn:c6b0637b69054b52b468e3b14155bf22,fn:d95ce9fff85b497db612810f8ea053e7
fn:c6b0637b69054b52b468e3b14155bf22,fn:213636156ce54f40a87352ace452a090
fn:39db1bde1f804715b4af15ab371f449b,fn:77afcdad58b2455f9d33062cd51bd31e
fn:39db1bde1f804715b4af15ab371f449b,fn:3d1fc1c9d1864b51834ee086d54c03b2
fn:9c7668d8ab8c4f4eb79f833bd30a0dcc,fn:6ee769b3861a494897677bad869a7a84
fn:9c7668d8ab8c4f4eb79f833bd30a0dcc,fn:a3a15e56901040a7adb9ef2052ef3bb1
fn:71f43f8abdb14bf5b813c1695d0be48c,fn:2c764b5d460247a1bc61654955ef4f65
fn:71f43f8abdb14bf5b813c1695d0be48c,fn:c3c5a316bd9543bf84b505517e1f6ad4
fn:15b7d1c140f94b6b893411d3e3dc8495,fn:2ec5be41d05b49b69360c79fff634781
fn:15b7d1c140f94b6b893411d3e3dc8495,fn:f9fa0a3b0b2f41feb04b6660f80004a8
fn:8aa5823b8aa8484598d874154b7d9bb5,fn:c95363158e1d4c22875dc94b0001b6b9
fn:8aa5823b8aa8484598d874154b7d9bb5,fn:b7228cd9132543b785bca4266b56bb6d
fn:a087b5dd3e1a47d4aa809a95ca850d75,fn:0695ff8519444719883d3171ca419d12
fn:a087b5dd3e1a47d4aa809a95ca850d75,fn:428ace81d85c4e24bf964690e2c51399
fn:9f0210c9b72349259b81eecaf38915a2,fn:5b76f0a0744f4ddcbda216abb98d2fad
fn:9f0210c9b72349259b81eecaf38915a2,fn:71064cad7e1f4be18e8ef14dbae21b08
fn:e469ffccc8094ea8a50e7a0091c45ee4,fn:dedfa4e0fc394796b22159ea1078881a
fn:e469ffccc8094ea8a50e7a0091c45ee4,fn:3126c26e9de34425806136ba46024c01
fn:34230484506e41fea4ff525fc21baf8f,fn:0169b74095dd4fa7a4b99171aaa7d4f6
fn:34230484506e41fea4ff525fc21baf8f,fn:8d5d34d96aad4bc2821db67c2fc13a27
fn:7e147cabdd2847c3b5e9e89e6d270150,fn:792aaf7ec16f497da5575f7399c7c1dd
fn:7e147cabdd2847c3b5e9e89e6d270150,fn:7c13c6eff46847fba402e6ac23c3697c
fn:f3bd760f172f4c909d85683eb12f808b,fn:31d66c8ab2d4497c87e0ed7abbccb47e
fn:f3bd760f172f4c909d85683eb12f808b,fn:34cf6b69f47b460792208bdd15b4d2c6
fn:88d029115a594e44a4457b08d7002e4b,fn:24f5c87309454c529d818d1de75305c3
fn:88d029115a594e44a4457b08d7002e4b,fn:e4b2cd979df84102884ba1f53b367c7c
fn:8b4ed83a97a342849f1b29c506d085e9,fn:ec49650962154630ab22d7bd2444424d
fn:8b4ed83a97a342849f1b29c506d085e9,fn:5117cec111874a40b939baa5b1cd020b
fn:19126971454d4c2db9cf5626b1c433cd,fn:a175c58ae99f46a38f797324c81a3ec0
fn:19126971454d4c2db9cf5626b1c433cd,fn:aa3698bc540a436fa0394e7efd839009
fn:7468095ae8c04067a7a186df1af188d8,fn:db1da91f957b41cb825e188e3e3cf30c
fn:7468095ae8c04067a7a186df1af188d8,fn:4523c2fb506f4c519c5d7a724997580d
fn:bb3188a780584d88ba7408039e725e52,fn:2e9e21b408dc49398e92a61e43659f22
fn:bb3188a780584d88ba7408039e725e52,fn:c167649d393344a8be60e3c30079eb1a
fn:326fb6670d22423c8a1158a4cf830ee5,fn:1bbf146466704ac895ce71ba9d5be82d
fn:326fb6670d22423c8a1158a4cf830ee5,fn:3799220293124885a6889d856b5b4b2e
fn:6e62f2e965854700a36cdfc92fee58e7,fn:c229c9c924ba4b8eaa0a58eee2924b18
fn:6e62f2e965854700a36cdfc92fee58e7,fn:de90262a6e764fdaa3ffeef6bd031626
fn:8428d736011c4943868de7ec9de1f67b,fn:95f353f4c41c4272aa31954978218f09
fn:8428d736011c4943868de7ec9de1f67b,fn:065062185390419a896b6824eab47e1b
fn:f0faeb47ba474f06ab9b7d5151c34c3e,fn:a44bdb95d8cf4f64aeeb8b6d09263870
fn:f0faeb47ba474f06ab9b7d5151c34c3e,fn:ef2d346dd2cd4170a4b7f3eb28dbdaab
fn:ec44351fe7a54e72bb3495d466944445,fn:f550db5c29aa4afaa76c44b1cdaa6644
fn:ec44351fe7a54e72bb3495d466944445,fn:df7eb74191f54d61b47033a19f5861d9
fn:d2d69c8de0bc41c58073d6acfb2b6d3d,fn:1baa40bccdb24c00b74d30f55254a84e
fn:d2d69c8de0bc41c58073d6acfb2b6d3d,fn:a5352b833c984fc4b3bd245428330f35
fn:dd24d1e0ea6d40ba8950eacee86448e2,fn:8e1606e1f39f4362a935f32eda7a0458
fn:dd24d1e0ea6d40ba8950eacee86448e2,fn:93f160497b8b4570a63295c081cbdc14
fn:dcc54267066348818807ac6c5a2eaa27,fn:8384336963c0427b8db8acf9b04cd3c0
fn:dcc54267066348818807ac6c5a2eaa27,fn:a9ff3ba028b74bc7bacca1d04a422d3b
fn:3c6d9836762c4af6a74a0e1ffd34e883,fn:0a5e0c124a684f81b8bbafb11e7222db
fn:3c6d9836762c4af6a74a0e1ffd34e883,fn:abbd8ec60e764d29b90c973776320f0e
fn:39bac55a030d4aa88f34d3a8c8fbc56d,fn:6bf77df284094835b7e3fc68205dac13
fn:39bac55a030d4aa88f34d3a8c8fbc56d,fn:e30a4c51a6b64659976f01566915cb97
fn:34c39110f728483f90e0805e5fc4b7b4,fn:ac51fdec440a46e7b03d8f0d1473e3d1
fn:34c39110f728483f90e0805e5fc4b7b4,fn:c046d55fe6534ce1ac5fa16215213e5d
fn:4008b21e06ec4f98903529ceab51e6a5,fn:3cf53b54c86648f7bf3eff614abe56c2
fn:4008b21e06ec4f98903529ceab51e6a5,fn:79ca023118d24b629f534b0b34431c63
fn:3b6a48a51d5d4bf6ba902c6d9bfe5244,fn:e9f879ce11f0462dbb5ec01515569b10
fn:3b6a48a51d5d4bf6ba902c6d9bfe5244,fn:196b1d553ed04854a0259d9bc6a3eb1b
fn:ab80950800f84ad780bd1788890a7c77,fn:41db6236a5ae46669af8eeda14e9358b
fn:ab80950800f84ad780bd1788890a7c77,fn:4f5c8e32d55443468e45d306763ce172
fn:4a68326c8d0844c6b1fdd751ae246e7e,fn:2a40790a08d9438d90a3a29d09cc15a7
fn:4a68326c8d0844c6b1fdd751ae246e7e,fn:cc5b79f066314dde99cd216befbc621e
fn:6a7b445b2c90424c8eb046bf434e9628,fn:5d3d7b6ec9974a0a9481d4b3c87b1746
fn:6a7b445b2c90424c8eb046bf434e9628,fn:440fc2189104423680cc86981d91cc25
fn:eb99ada921884718a43aa0c779815e18,fn:89cdfe6f654b4305b8939e6ced625c0f
fn:eb99ada921884718a43aa0c779815e18,fn:10b8d97ced2a41eca7ace9c76a8fc913
fn:41df609448584af69fefa7270714f2b2,fn:76512c8dd9e24caba1a108e44c3a1ecb
fn:41df609448584af69fefa7270714f2b2,fn:826f916be41a4fe0a87d36ee57eec953
fn:13b69434587b401380fd405b1245875c,fn:7f11e884c75e43589ba18a80e697b3be
fn:13b69434587b401380fd405b1245875c,fn:37ae8662d5ab48ca87a728bf3fb003f4
fn:be834f94326f4b1eb55f28cfc3881dfe,fn:f18e84db3a8142258a93aa9e74326ff9
fn:be834f94326f4b1eb55f28cfc3881dfe,fn:1b2d897a65e940fc90d67ea217db4273
fn:3ec131bc563f4b01ae025bdde5109943,fn:d76e398b07e94181aaffa50ba2d9efe4
fn:3ec131bc563f4b01ae025bdde5109943,fn:74e9e3dc3a0644b8b47c50170de43d1e
fn:172f2e73227b47ad86c5b1a3c2994529,fn:3004f931a11d427399b1ef91e6202835
fn:172f2e73227b47ad86c5b1a3c2994529,fn:f6f8875dbece419a847f221775f4dfd5
fn:741901fc85e54109847cfed596cbc529,fn:af0cfa7c8a8b4a0b8e8eb113337863c1
fn:741901fc85e54109847cfed596cbc529,fn:dc2590f71a4f4fe48516f37011d150c8
fn:ef346e5d36ab4af2bca1267e187373ef,fn:a8d7ada51b794de5b99c2340cb63f2df
fn:ef346e5d36ab4af2bca1267e187373ef,fn:e08d78283639426582323f9faad878fe
fn:54ed34a928db4fc38098c3ff46310cda,fn:e59e4281ade44721afe70c812baf96aa
fn:54ed34a928db4fc38098c3ff46310cda,fn:a270e0c37b704feb98bf5177f07399ab
fn:66154653bf2940559311516a0aa096fe,fn:eb2150ca190e455ab6573963b7c96212
fn:66154653bf2940559311516a0aa096fe,fn:d40c803b835b40828aa2b333e948dd30
fn:8ee50e7081744d7fb4f8e00c16f6487b,fn:6f00ee97bd084848a799bfbd39ada630
fn:8ee50e7081744d7fb4f8e00c16f6487b,fn:32b9aef2e0c74145885b07a8bead4ea0
fn:cfa0c689ac3d4eb0a034e7d12a154026,fn:cfd4b622f73f4e8d848b2f07c9d91145
fn:cfa0c689ac3d4eb0a034e7d12a154026,fn:70384df53f7e41dd9670aa228b2a9b78
fn:5c50e216ac194c2186b590466244487f,fn:0a9d87e1b07b4c14b8b1b9ca5f7df90c
fn:5c50e216ac194c2186b590466244487f,fn:f6b03a27176a4e3bb02cc70284680a39
fn:8798dbef57e141338ce828b5e5aa38e9,fn:7362787b64c0465d9015493755879781
fn:8798dbef57e141338ce828b5e5aa38e9,fn:46cf28da80dd479180ec8a1a61c04533
fn:50e8faf7618e459dbec233749bd2a4e1,fn:ea9dc2db3ec74d4cb275bd7cbe5e45de
fn:50e8faf7618e459dbec233749bd2a4e1,fn:9d981f42547b4f3ab7ec28d30abe7701
fn:a7c8e00c595a48fd95532522d65dc37a,fn:ba4bdbbf99b64b128980756c420b5b78
fn:a7c8e00c595a48fd95532522d65dc37a,fn:3ea6f0f2abb9411baf08a72c7fb15003
fn:279a067eda204497bf6c2d89d1b03e5f,fn:9b7d0f8ce12149b885246fd864ff9311
fn:279a067eda204497bf6c2d89d1b03e5f,fn:ae7aee09b3dc4f6390e2122e0d7ed483
fn:012a9e2c102949cfa55d464b39dd05b0,fn:4b12ea3e82b74bf2b97dafec9205ae2f
fn:012a9e2c102949cfa55d464b39dd05b0,fn:39ac1596a5c14286b6155c8a1ac1c2a2
fn:8a91bf3c0a7743a4abc4be655499a787,fn:eebf28a80a31475a9fc9226eec10d43a
fn:8a91bf3c0a7743a4abc4be655499a787,fn:ec7a1ae33cb54c3e93ee69f1b8917269
fn:3fd3df48d6d34f9083b2088e427cf131,fn:550fccff24d04430994d3abe667882fd
fn:3fd3df48d6d34f9083b2088e427cf131,fn:af7e52576cb04198973f879c7083275f
fn:0508bdbdb2d84bdb95d4b5ecede11992,fn:c9e8a41a7e834b1d96de25e8b26419cd
fn:0508bdbdb2d84bdb95d4b5ecede11992,fn:195fa6c077f240f0ae07ca5931e44922
fn:9058ad1eff34441a9f172af9f39cc635,fn:f62d0bb73aab45afb7d24f249216d0c1
fn:9058ad1eff34441a9f172af9f39cc635,fn:ac8ffc3251c443a4ac179051d9b12cc5
fn:4e53dbe4823646a3a939351d38d2eda8,fn:eccdab82ed43441ba45ca625ac1acb6d
fn:4e53dbe4823646a3a939351d38d2eda8,fn:703546a9d96143ae9dd45c25361eac24
fn:0680a272509940dc89e7e31a6a807617,fn:dd5c2a2ed5c544aaab275b16641f4296
fn:0680a272509940dc89e7e31a6a807617,fn:d5d321b7bc3548cbb71207e9d7a4d500
fn:1d48c7840a594751b0ce9880f44da80e,fn:e25106703aac46878b87054266f4378c
fn:1d48c7840a594751b0ce9880f44da80e,fn:5d5926008b7849b4a55c3817100d8a65
fn:7fd514d0c7f8459ba3ac48e80ee7fc60,fn:99fdc56aedc14286880a25af4b06a012
fn:7fd514d0c7f8459ba3ac48e80ee7fc60,fn:644669147ea84520b70995d6942a47bc
fn:0514b50a6cfd4142a10dc8cc5d0f5991,fn:6f03954465bb41c0bf928f720cab4c7a
fn:0514b50a6cfd4142a10dc8cc5d0f5991,fn:05e21c69305f43ad8e03160e9225f950
fn:2b847c749fdb48719809c57c5e14dc0f,fn:19d366c4e4a447cc962af2f9a2541f7c
fn:2b847c749fdb48719809c57c5e14dc0f,fn:0339c53fff5e4e9e9532a5fabb817ff0
fn:4229b6e5edd543548f305e5a6237b3cb,fn:cc234aac70864d859ef5dc317a8f7be2
fn:4229b6e5edd543548f305e5a6237b3cb,fn:26a8f2f40df74523aec78826b014582a
fn:6b5364ad32d84a41b4d77478eca4f1e4,fn:1614c202a9c74d1c90d4984f14052605
fn:6b5364ad32d84a41b4d77478eca4f1e4,fn:48c4bf389f784ae0941eb31b98e90d30
fn:7a7e30d426ce46b892b4a8123b365d64,fn:7cf7afc14dee4b9590d2da9bcccd1152
fn:7a7e30d426ce46b892b4a8123b365d64,fn:976dbd1985f04e72beac410898938b14
fn:2b7d3cb8c5be4bdf864c843493c5ece8,fn:9412733efe8a43f4b75af8f957f2cdde
fn:2b7d3cb8c5be4bdf864c843493c5ece8,fn:5e00b80a9b0e452fbf5dc4b2de5e94c2
fn:851a9f782a3d4f099851fd7ccdd267a9,fn:46dd966e9fe64bf8956242218d0af3b0
fn:851a9f782a3d4f099851fd7ccdd267a9,fn:fa5085b3a90448beaf4ea71c96ffb53d
fn:bf462b86db584edfabdb91967f5e6b5b,fn:6a64cc2017994b54ac313c57d5f0317d
fn:bf462b86db584edfabdb91967f5e6b5b,fn:4bd0d451daf74443b1b20a316be95bc7
fn:1e6e19d49ede4b32b5790ba322792763,fn:3434441fd5cf4a1f8aaa3e7a48b853cd
fn:1e6e19d49ede4b32b5790ba322792763,fn:025e9899f216423096e7f8ad1081aeb0
fn:a3183c3a9ac44e2bab010c11ab84bc7f,fn:729e66804a564613beb86c49652b89e1
fn:a3183c3a9ac44e2bab010c11ab84bc7f,fn:985f33737d67433e8d55f60ba9e6bc99
fn:d48ed40c006a4d75adbfc980698323b9,fn:d8d9ac92217c4631aa8216b035d339cf
fn:d48ed40c006a4d75adbfc980698323b9,fn:585d808a41c741fda1952d5e4099c82d
fn:3063bddae5c9490785bced67cb26c88f,fn:d958d47f0af340c0882c2066a520f3ec
fn:3063bddae5c9490785bced67cb26c88f,fn:884b14e9d66c42dca1e6bbffaf4bc83c
fn:15e00a7eaf334fac8b1fcbabba405bd0,fn:b8f384973cbb4b549f5a478ba2168749
fn:15e00a7eaf334fac8b1fcbabba405bd0,fn:ca173f4fd38b4dfbbb6d078efb62a6b8
fn:ff2c469d1686434eb4aa379c7f1a2185,fn:195a9d6dfcc14a7f861a1a69092c102d
fn:ff2c469d1686434eb4aa379c7f1a2185,fn:6bf09a3b9bca4d8f845bbaa1db4061e8
fn:ff0f713710394e368ab80d11c88f2750,fn:e974e4dbc13143178db55daa9ec8c765
fn:ff0f713710394e368ab80d11c88f2750,fn:a893c49bd28d46709da3147635f4fd9c
fn:0eccb85f27fd4623b9f19c9f725872b4,fn:04dd60031f554b2eb3d61ed05dc00186
fn:0eccb85f27fd4623b9f19c9f725872b4,fn:8b7beb5036574062907fa668527de520
fn:aee2e5d64ac34a8a89479da4c450628e,fn:acee19dde48547adba71247e07491538
fn:aee2e5d64ac34a8a89479da4c450628e,fn:3387e13c85514b99aef75e38165f3588
fn:24f8a143353d4b73b0776eaf40979d7a,fn:e616b4eb8da84adba6edc2b7d53bcf3c
fn:24f8a143353d4b73b0776eaf40979d7a,fn:945327ff71d743b2a943edecd92cce6b
fn:68072bba9550409ebc6b4ef9c7fc27d8,fn:8f68584aeb5540899a722628020fc032
fn:68072bba9550409ebc6b4ef9c7fc27d8,fn:38638eb79a364788a89818bc211282e0
fn:3662cd96a16f4385beb4d6c731cd8a64,fn:9997212f76bf45ad840a5902c50c8818
fn:3662cd96a16f4385beb4d6c731cd8a64,fn:29baff67a4f84642a1bc98cdec14b7bb
fn:31ba8f8ba7694dfa90834ad681bdecdc,fn:42b4299e2b55465e844cec64a33b451e
fn:31ba8f8ba7694dfa90834ad681bdecdc,fn:0a6259d532d543b99a26216f9a4330a8
fn:6819febd425b465eafc41b32f3b8ea8b,fn:6393537ec07044269497cb3329c45660
fn:6819febd425b465eafc41b32f3b8ea8b,fn:5d601a30c1184e809f8aece9556e6ae0
fn:52a7d280a1424d2da94503bd74eb764a,fn:5e6739987c98405f8a4bbf164ea8ba6d
fn:52a7d280a1424d2da94503bd74eb764a,fn:79f21cd54ce246b1b2a966e5d5cb0cfc
fn:a1a120e382e542b49bea24e2d63bdd74,fn:8e4db0833596407593345edcfeb7a63e
