2024-12-29 05:57:04,315 - INFO - at 0:: CustomerAgent(mo001) create task: ([352, 355.0], 0) for (mo001, 0, Comp3)
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo005, 1, Comp2) with pos:([559.0, 561.0], ma1) r_list:[0, 532.0, 559.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo006, 1, Comp2) with pos:([561.0, 563.0], ma1) r_list:[0, 539.0, 561.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo007, 0, Comp2) with pos:([563.0, 572.0], ma1) r_list:[0, 403, 563.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo008, 1, Comp2) with pos:([576.0, 582.0], ma1) r_list:[0, 545.0, 572.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) apply penality 4.0 to (mo008, 1, Comp2) cause of idle 4.0
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (ma1, 2, R1) with pos:([582.0, 587.0], mr1) r_list:[0, 559.0, 582.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo008, 2, Comp2) with pos:([587.0, 594.0], ma1) r_list:[0, 545.0, 582.0, 587.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo008, 3, Comp1) with pos:([603.0, 613.5], ma1) r_list:[0, 545.0, 582.0, 594.0, 594.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) apply penality 9.0 to (mo008, 3, Comp1) cause of idle 9.0
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo008, 4, Comp1) with pos:([626.0, 636.5], ma1) r_list:[0, 545.0, 582.0, 594.0, 613.5, 613.5]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) apply penality 12.5 to (mo008, 4, Comp1) cause of idle 12.5
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo009, 1, Comp2) with pos:([646.0, 655.0], ma1) r_list:[0, 513.0, 636.5]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) apply penality 9.5 to (mo009, 1, Comp2) cause of idle 9.5
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (ma1, 4, R1) with pos:([668.5, 673.5], mr1) r_list:[0, 559.0, 587.0, 655.0]
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) apply penality 13.5 to (ma1, 4, R1) cause of idle 13.5
2024-12-29 05:57:05,562 - INFO - RegulatorAgent(r0) check order (mo010, 5, Comp1) with pos:([688.0, 695.5], ma1) r_list:[0, 548.0, 553.0, 560.0, 567.0, 602.0, 673.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 14.5 to (mo010, 5, Comp1) cause of idle 14.5
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo011, 1, Comp2) with pos:([724.0, 732.0], ma1) r_list:[0, 629.0, 695.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 28.5 to (mo011, 1, Comp2) cause of idle 28.5
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo011, 2, Comp1) with pos:([758.0, 767.0], ma1) r_list:[0, 629.0, 732.0, 732.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 26.0 to (mo011, 2, Comp1) cause of idle 26.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo011, 3, Comp2) with pos:([772.0, 780.0], ma1) r_list:[0, 629.0, 732.0, 767.0, 767.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 5.0 to (mo011, 3, Comp2) cause of idle 5.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo011, 4, Comp1) with pos:([780.0, 783.0], ma1) r_list:[0, 629.0, 732.0, 767.0, 780.0, 780.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo012, 0, Comp2) with pos:([783.0, 788.0], ma1) r_list:[0, 270, 783.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo013, 3, Comp2) with pos:([788.0, 795.0], ma1) r_list:[0, 670.0, 703.0, 756.0, 788.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (ma1, 6, R1) with pos:([803.5, 808.5], mr1) r_list:[0, 559.0, 587.0, 673.5, 795.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 8.5 to (ma1, 6, R1) cause of idle 8.5
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo014, 4, Comp2) with pos:([870.0, 877.0], ma1) r_list:[0, 760.0, 769.0, 775.0, 777.0, 808.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 61.5 to (mo014, 4, Comp2) cause of idle 61.5
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo015, 1, Comp2) with pos:([877.0, 886.0], ma1) r_list:[0, 562.5, 877.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo016, 1, Comp2) with pos:([898.0, 906.0], ma1) r_list:[0, 788.0, 886.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 12.0 to (mo016, 1, Comp2) cause of idle 12.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo016, 2, Comp1) with pos:([906.0, 909.0], ma1) r_list:[0, 788.0, 906.0, 906.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo016, 3, Comp2) with pos:([909.0, 914.0], ma1) r_list:[0, 788.0, 906.0, 909.0, 909.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo016, 4, Comp1) with pos:([914.0, 923.0], ma1) r_list:[0, 788.0, 906.0, 909.0, 914.0, 914.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo016, 5, Comp2) with pos:([923.0, 931.0], ma1) r_list:[0, 788.0, 906.0, 909.0, 914.0, 923.0, 923.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo016, 6, Comp2) with pos:([947.0, 952.0], ma1) r_list:[0, 788.0, 906.0, 909.0, 914.0, 923.0, 931.0, 931.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 16.0 to (mo016, 6, Comp2) cause of idle 16.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (ma1, 8, R1) with pos:([985.0, 990.0], mr1) r_list:[0, 559.0, 587.0, 673.5, 808.5, 952.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 33.0 to (ma1, 8, R1) cause of idle 33.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo017, 1, Comp2) with pos:([1011.0, 1014.0], ma1) r_list:[0, 574.5, 990.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 21.0 to (mo017, 1, Comp2) cause of idle 21.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo017, 2, Comp1) with pos:([1019.0, 1028.0], ma1) r_list:[0, 574.5, 1014.0, 1014.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 5.0 to (mo017, 2, Comp1) cause of idle 5.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo017, 3, Comp2) with pos:([1044.0, 1051.0], ma1) r_list:[0, 574.5, 1014.0, 1028.0, 1028.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 16.0 to (mo017, 3, Comp2) cause of idle 16.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo018, 0, Comp2) with pos:([1051.0, 1056.0], ma1) r_list:[0, 312, 1051.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo018, 1, Comp1) with pos:([1056.0, 1065.0], ma1) r_list:[0, 1056.0, 1056.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo018, 2, Comp1) with pos:([1065.0, 1078.5], ma1) r_list:[0, 1056.0, 1065.0, 1065.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo019, 0, Comp2) with pos:([1078.5, 1086.5], ma1) r_list:[0, 467, 1078.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo019, 1, Comp1) with pos:([1086.5, 1091.0], ma1) r_list:[0, 1086.5, 1086.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (ma1, 9, R1) with pos:([1096.0, 1101.0], mr1) r_list:[0, 559.0, 587.0, 673.5, 808.5, 990.0, 1091.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 5.0 to (ma1, 9, R1) cause of idle 5.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo020, 4, Comp1) with pos:([1101.0, 1111.5], ma1) r_list:[0, 698.0, 826.0, 828.0, 832.0, 1101.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo020, 5, Comp2) with pos:([1111.5, 1120.5], ma1) r_list:[0, 698.0, 826.0, 828.0, 832.0, 1111.5, 1111.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo020, 6, Comp1) with pos:([1120.5, 1126.5], ma1) r_list:[0, 698.0, 826.0, 828.0, 832.0, 1111.5, 1120.5, 1120.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo020, 7, Comp2) with pos:([1140.0, 1142.0], ma1) r_list:[0, 698.0, 826.0, 828.0, 832.0, 1111.5, 1120.5, 1126.5, 1126.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 13.5 to (mo020, 7, Comp2) cause of idle 13.5
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo020, 8, Comp1) with pos:([1142.0, 1151.0], ma1) r_list:[0, 698.0, 826.0, 828.0, 832.0, 1111.5, 1120.5, 1126.5, 1142.0, 1142.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo002, 0, Comp3) with pos:([122.0, 125.0], ma2) r_list:[0, 122]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo002, 1, Comp3) with pos:([125.0, 131.0], ma2) r_list:[0, 125.0, 125.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo002, 2, Comp3) with pos:([131.0, 134.0], ma2) r_list:[0, 125.0, 131.0, 131.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo002, 3, Comp3) with pos:([134.0, 144.5], ma2) r_list:[0, 125.0, 131.0, 134.0, 134.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo002, 4, Comp3) with pos:([144.5, 147.5], ma2) r_list:[0, 125.0, 131.0, 134.0, 144.5, 144.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (ma2, 0, R2) with pos:([147.5, 152.5], mr2) r_list:[0, 147.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo009, 0, Comp3) with pos:([510.0, 513.0], ma2) r_list:[0, 152.5, 510]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (ma2, 1, R2) with pos:([544.0, 549.0], mr2) r_list:[0, 152.5, 513.0, 544.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo015, 0, Comp3) with pos:([549.0, 562.5], ma2) r_list:[0, 2, 549.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo017, 0, Comp3) with pos:([562.5, 574.5], ma2) r_list:[0, 57, 562.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (ma2, 2, R2) with pos:([664.0, 669.0], mr2) r_list:[0, 152.5, 544.0, 549.0, 574.5, 650.5]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 13.5 to (ma2, 2, R2) cause of idle 13.5
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo020, 0, Comp3) with pos:([695.0, 698.0], ma2) r_list:[0, 292, 669.0]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) apply penality 26.0 to (mo020, 0, Comp3) cause of idle 26.0
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo001, 0, Comp3) with pos:([352, 355.0], ma3) r_list:[0, 352]
2024-12-29 05:57:05,572 - INFO - RegulatorAgent(r0) check order (mo001, 1, Comp3) with pos:([355.0, 358.0], ma3) r_list:[0, 355.0, 355.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo001, 3, Comp1) with pos:([364.0, 370.0], ma3) r_list:[0, 355.0, 358.0, 358.0, 364.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo001, 4, Comp1) with pos:([370.0, 378.0], ma3) r_list:[0, 355.0, 358.0, 364.0, 370.0, 370.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo003, 0, Comp1) with pos:([514, 522.0], ma3) r_list:[0, 378.0, 514]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo004, 0, Comp1) with pos:([522.0, 531.0], ma3) r_list:[0, 477, 522.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo005, 0, Comp1) with pos:([531.0, 532.0], ma3) r_list:[0, 10, 531.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo006, 0, Comp1) with pos:([532.0, 539.0], ma3) r_list:[0, 241, 532.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (ma3, 0, R2) with pos:([539.0, 544.0], mr2) r_list:[0, 152.5, 539.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo008, 0, Comp1) with pos:([544.0, 545.0], ma3) r_list:[0, 151, 544.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo010, 0, Comp1) with pos:([545.0, 548.0], ma3) r_list:[0, 222, 545.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo010, 1, Comp1) with pos:([548.0, 553.0], ma3) r_list:[0, 548.0, 548.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo010, 2, Comp1) with pos:([553.0, 560.0], ma3) r_list:[0, 548.0, 553.0, 553.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo010, 3, Comp1) with pos:([560.0, 567.0], ma3) r_list:[0, 548.0, 553.0, 560.0, 560.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo010, 4, Comp3) with pos:([596.0, 602.0], ma3) r_list:[0, 548.0, 553.0, 560.0, 567.0, 567.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 29.0 to (mo010, 4, Comp3) cause of idle 29.0
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo011, 0, Comp1) with pos:([621.0, 629.0], ma3) r_list:[0, 262, 602.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 19.0 to (mo011, 0, Comp1) cause of idle 19.0
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (ma3, 2, R2) with pos:([645.5, 650.5], mr2) r_list:[0, 152.5, 544.0, 549.0, 629.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 16.5 to (ma3, 2, R2) cause of idle 16.5
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo013, 0, Comp1) with pos:([664.0, 670.0], ma3) r_list:[0, 256, 650.5]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 13.5 to (mo013, 0, Comp1) cause of idle 13.5
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo013, 1, Comp3) with pos:([696.0, 703.0], ma3) r_list:[0, 670.0, 670.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 26.0 to (mo013, 1, Comp3) cause of idle 26.0
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo013, 2, Comp1) with pos:([754.0, 756.0], ma3) r_list:[0, 670.0, 703.0, 703.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 51.0 to (mo013, 2, Comp1) cause of idle 51.0
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo014, 0, Comp1) with pos:([756.0, 760.0], ma3) r_list:[0, 516, 756.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo014, 1, Comp3) with pos:([760.0, 769.0], ma3) r_list:[0, 760.0, 760.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo014, 2, Comp3) with pos:([769.0, 775.0], ma3) r_list:[0, 760.0, 769.0, 769.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo014, 3, Comp1) with pos:([775.0, 777.0], ma3) r_list:[0, 760.0, 769.0, 775.0, 775.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo016, 0, Comp1) with pos:([782.0, 788.0], ma3) r_list:[0, 186, 777.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 5.0 to (mo016, 0, Comp1) cause of idle 5.0
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (ma3, 4, R2) with pos:([793.0, 798.0], mr2) r_list:[0, 152.5, 544.0, 549.0, 650.5, 669.0, 788.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 5.0 to (ma3, 4, R2) cause of idle 5.0
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo020, 1, Comp1) with pos:([821.0, 826.0], ma3) r_list:[0, 698.0, 798.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) apply penality 23.0 to (mo020, 1, Comp1) cause of idle 23.0
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo020, 2, Comp1) with pos:([826.0, 828.0], ma3) r_list:[0, 698.0, 826.0, 826.0]
2024-12-29 05:57:05,587 - INFO - RegulatorAgent(r0) check order (mo020, 3, Comp1) with pos:([828.0, 832.0], ma3) r_list:[0, 698.0, 826.0, 828.0, 828.0]
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo001) validate ([352, 355.0], ma3) for (mo001, 0, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo001) validate ([355.0, 358.0], ma3) for (mo001, 1, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo001) validate ([358.0, 364.0], ma1) for (mo001, 2, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo001) validate ([364.0, 370.0], ma3) for (mo001, 3, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo001) validate ([370.0, 378.0], ma3) for (mo001, 4, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo001) validate ([378.0, 380.0], ma1) for (mo001, 5, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo002) validate ([122.0, 125.0], ma2) for (mo002, 0, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo002) validate ([125.0, 131.0], ma2) for (mo002, 1, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo002) validate ([131.0, 134.0], ma2) for (mo002, 2, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo002) validate ([134.0, 144.5], ma2) for (mo002, 3, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo002) validate ([144.5, 147.5], ma2) for (mo002, 4, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo002) validate ([380.0, 384.0], ma1) for (mo002, 5, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo003) validate ([514, 522.0], ma3) for (mo003, 0, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo003) validate ([522.0, 525.0], ma1) for (mo003, 1, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo003) validate ([525.0, 530.0], ma1) for (mo003, 2, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo003) validate ([530.0, 542.0], ma1) for (mo003, 3, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo003) validate ([542.0, 547.0], ma1) for (mo003, 4, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo004) validate ([522.0, 531.0], ma3) for (mo004, 0, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo004) validate ([547.0, 554.0], ma1) for (mo004, 1, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo005) validate ([531.0, 532.0], ma3) for (mo005, 0, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo005) validate ([559.0, 561.0], ma1) for (mo005, 1, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo006) validate ([532.0, 539.0], ma3) for (mo006, 0, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo006) validate ([561.0, 563.0], ma1) for (mo006, 1, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo007) validate ([563.0, 572.0], ma1) for (mo007, 0, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo008) validate ([544.0, 545.0], ma3) for (mo008, 0, Comp1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo008) correct (mo008, 1, Comp2) with ([572.0, 578.0], ma1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo008) validate ([587.0, 594.0], ma1) for (mo008, 2, Comp2)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo008) correct (mo008, 3, Comp1) with ([594.0, 604.5], ma1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo008) correct (mo008, 4, Comp1) with ([613.5, 624.0], ma1)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo009) validate ([510.0, 513.0], ma2) for (mo009, 0, Comp3)
2024-12-29 05:57:05,587 - INFO - at 0:: CustomerAgent(mo009) correct (mo009, 1, Comp2) with ([636.5, 645.5], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo010) validate ([545.0, 548.0], ma3) for (mo010, 0, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo010) validate ([548.0, 553.0], ma3) for (mo010, 1, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo010) validate ([553.0, 560.0], ma3) for (mo010, 2, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo010) validate ([560.0, 567.0], ma3) for (mo010, 3, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo010) correct (mo010, 4, Comp3) with ([567.0, 573.0], ma3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo010) correct (mo010, 5, Comp1) with ([673.5, 681.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo011) correct (mo011, 0, Comp1) with ([602.0, 610.0], ma3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo011) correct (mo011, 1, Comp2) with ([695.5, 703.5], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo011) correct (mo011, 2, Comp1) with ([732.0, 741.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo011) correct (mo011, 3, Comp2) with ([767.0, 775.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo011) validate ([780.0, 783.0], ma1) for (mo011, 4, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo012) validate ([783.0, 788.0], ma1) for (mo012, 0, Comp2)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo013) correct (mo013, 0, Comp1) with ([650.5, 656.5], ma3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo013) correct (mo013, 1, Comp3) with ([670.0, 677.0], ma3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo013) correct (mo013, 2, Comp1) with ([703.0, 705.0], ma3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo013) validate ([788.0, 795.0], ma1) for (mo013, 3, Comp2)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo014) validate ([756.0, 760.0], ma3) for (mo014, 0, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo014) validate ([760.0, 769.0], ma3) for (mo014, 1, Comp3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo014) validate ([769.0, 775.0], ma3) for (mo014, 2, Comp3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo014) validate ([775.0, 777.0], ma3) for (mo014, 3, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo014) correct (mo014, 4, Comp2) with ([808.5, 815.5], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo015) validate ([549.0, 562.5], ma2) for (mo015, 0, Comp3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo015) validate ([877.0, 886.0], ma1) for (mo015, 1, Comp2)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo016) correct (mo016, 0, Comp1) with ([777.0, 783.0], ma3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo016) correct (mo016, 1, Comp2) with ([886.0, 894.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo016) validate ([906.0, 909.0], ma1) for (mo016, 2, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo016) validate ([909.0, 914.0], ma1) for (mo016, 3, Comp2)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo016) validate ([914.0, 923.0], ma1) for (mo016, 4, Comp1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo016) validate ([923.0, 931.0], ma1) for (mo016, 5, Comp2)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo016) correct (mo016, 6, Comp2) with ([931.0, 936.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo017) validate ([562.5, 574.5], ma2) for (mo017, 0, Comp3)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo017) correct (mo017, 1, Comp2) with ([990.0, 993.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo017) correct (mo017, 2, Comp1) with ([1014.0, 1023.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo017) correct (mo017, 3, Comp2) with ([1028.0, 1035.0], ma1)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo018) validate ([1051.0, 1056.0], ma1) for (mo018, 0, Comp2)
2024-12-29 05:57:05,603 - INFO - at 0:: CustomerAgent(mo018) validate ([1056.0, 1065.0], ma1) for (mo018, 1, Comp1)
