2024-12-29 06:20:49,868 - INFO - at 0:: CustomerAgent(mo001) create task: ([256, 263.0], 0) for (mo001, 0, Comp2)
2024-12-29 06:20:50,377 - INFO - at 0:: CustomerAgent(mo008) accept ([609.5, 616.5], ma1) for (mo008, 2, Comp2) with wish ([264.0, 271.0], 0)
2024-12-29 06:20:50,377 - INFO - at 0:: CustomerAgent(mo008) got no valid proposal for (mo008, 3, Comp3) with:
	pmax: ([609.5, 616.5], ma1)
	wish: ([271.0, 276.0], 0)
	proposals: [Proposal(([508.0, 515.5], ma2); ([271.0, 278.5], ma2)), Proposal(([567.0, 572.0], ma3); ([511.0, 516.0], ma3))]
2024-12-29 06:20:50,384 - INFO - CustomerAgent(mo008) reject proposals for (mo008, 3, Comp3) with new wish ([616.5, 621.5], 0)
2024-12-29 06:20:50,384 - INFO - CustomerAgent(mo008) reject proposals for (mo008, 4, Comp3) with new wish ([621.5, 622.5], 0)
2024-12-29 06:20:50,384 - INFO - CustomerAgent(mo008) reject proposals for (mo008, 5, Comp1) with new wish ([622.5, 626.5], 0)
2024-12-29 06:20:50,385 - INFO - CustomerAgent(mo008) reject proposals for (mo008, 6, Comp3) with new wish ([626.5, 627.5], 0)
2024-12-29 06:20:50,385 - INFO - at 0:: CustomerAgent(mo009) accept ([627.5, 636.5], ma1) for (mo009, 0, Comp2) with wish ([190, 199.0], 0)
2024-12-29 06:20:50,385 - INFO - at 0:: CustomerAgent(mo009) accept ([636.5, 640.5], ma1) for (mo009, 1, Comp2) with wish ([199.0, 203.0], 0)
2024-12-29 06:20:50,385 - INFO - at 0:: CustomerAgent(mo009) got no valid proposal for (mo009, 2, Comp3) with:
	pmax: ([636.5, 640.5], ma1)
	wish: ([203.0, 208.0], 0)
	proposals: [Proposal(([518.5, 526.0], ma2); ([203.0, 210.5], ma2)), Proposal(([578.0, 583.0], ma3); ([511.0, 516.0], ma3))]
2024-12-29 06:20:50,386 - INFO - CustomerAgent(mo009) reject proposals for (mo009, 2, Comp3) with new wish ([640.5, 645.5], 0)
2024-12-29 06:20:50,386 - INFO - CustomerAgent(mo009) reject proposals for (mo009, 3, Comp2) with new wish ([645.5, 652.5], 0)
2024-12-29 06:20:50,386 - INFO - CustomerAgent(mo009) reject proposals for (mo009, 4, Comp3) with new wish ([652.5, 658.5], 0)
2024-12-29 06:20:50,386 - INFO - CustomerAgent(mo009) reject proposals for (mo009, 5, Comp2) with new wish ([658.5, 662.5], 0)
2024-12-29 06:20:50,387 - INFO - CustomerAgent(mo009) reject proposals for (mo009, 6, Comp3) with new wish ([662.5, 671.5], 0)
2024-12-29 06:20:50,387 - INFO - at 0:: CustomerAgent(mo010) accept ([598.0, 606.0], ma3) for (mo010, 0, Comp1) with wish ([110, 118.0], 0)
2024-12-29 06:20:50,387 - INFO - at 0:: CustomerAgent(mo010) accept ([663.5, 664.5], ma1) for (mo010, 1, Comp2) with wish ([118.0, 119.0], 0)
2024-12-29 06:20:50,387 - INFO - at 0:: CustomerAgent(mo010) got no valid proposal for (mo010, 2, Comp3) with:
	pmax: ([663.5, 664.5], ma1)
	wish: ([119.0, 125.0], 0)
	proposals: [Proposal(([548.5, 557.5], ma2); ([119.0, 128.0], ma2)), Proposal(([611.0, 617.0], ma3); ([611.0, 617.0], ma3))]
2024-12-29 06:20:50,388 - INFO - CustomerAgent(mo010) reject proposals for (mo010, 2, Comp3) with new wish ([664.5, 670.5], 0)
2024-12-29 06:20:50,388 - INFO - CustomerAgent(mo010) reject proposals for (mo010, 3, Comp1) with new wish ([670.5, 675.5], 0)
2024-12-29 06:20:50,388 - INFO - CustomerAgent(mo010) reject proposals for (mo010, 4, Comp3) with new wish ([675.5, 682.5], 0)
2024-12-29 06:20:50,388 - INFO - CustomerAgent(mo010) reject proposals for (mo010, 5, Comp3) with new wish ([682.5, 691.5], 0)
2024-12-29 06:20:50,389 - INFO - CustomerAgent(mo010) reject proposals for (mo010, 6, Comp3) with new wish ([691.5, 697.5], 0)
2024-12-29 06:20:50,389 - INFO - CustomerAgent(mo010) reject proposals for (mo010, 7, Comp1) with new wish ([697.5, 701.5], 0)
2024-12-29 06:20:50,389 - INFO - at 0:: CustomerAgent(mo011) accept ([600.5, 614.0], ma2) for (mo011, 0, Comp3) with wish ([253, 262.0], 0)
2024-12-29 06:20:50,389 - INFO - at 0:: CustomerAgent(mo011) accept ([678.0, 680.0], ma1) for (mo011, 1, Comp2) with wish ([262.0, 264.0], 0)
2024-12-29 06:20:50,390 - INFO - at 0:: CustomerAgent(mo011) accept ([680.0, 687.0], ma1) for (mo011, 2, Comp2) with wish ([264.0, 271.0], 0)
2024-12-29 06:20:50,390 - INFO - at 0:: CustomerAgent(mo011) accept ([687.0, 692.0], ma1) for (mo011, 3, Comp2) with wish ([271.0, 276.0], 0)
2024-12-29 06:20:50,390 - INFO - at 0:: CustomerAgent(mo011) accept ([692.0, 701.0], ma1) for (mo011, 4, Comp1) with wish ([276.0, 282.0], 0)
2024-12-29 06:20:50,390 - INFO - at 0:: CustomerAgent(mo011) accept ([701.0, 702.5], ma1) for (mo011, 5, Comp1) with wish ([282.0, 283.0], 0)
2024-12-29 06:20:50,391 - INFO - at 0:: CustomerAgent(mo011) got no valid proposal for (mo011, 6, Comp3) with:
	pmax: ([701.0, 702.5], ma1)
	wish: ([283.0, 285.0], 0)
	proposals: [Proposal(([614.0, 617.0], ma2); ([567.5, 570.5], ma2)), Proposal(([664.0, 666.0], ma3); ([611.0, 613.0], ma3))]
2024-12-29 06:20:50,391 - INFO - CustomerAgent(mo011) reject proposals for (mo011, 6, Comp3) with new wish ([702.5, 704.5], 0)
2024-12-29 06:20:50,391 - INFO - CustomerAgent(mo011) reject proposals for (mo011, 7, Comp1) with new wish ([704.5, 706.5], 0)
2024-12-29 06:20:50,391 - INFO - CustomerAgent(mo011) reject proposals for (mo011, 8, Comp2) with new wish ([706.5, 714.5], 0)
2024-12-29 06:20:50,391 - INFO - at 0:: CustomerAgent(mo012) accept ([668.0, 677.0], ma3) for (mo012, 0, Comp1) with wish ([444, 453.0], 0)
2024-12-29 06:20:50,392 - INFO - at 0:: CustomerAgent(mo012) accept ([732.0, 737.0], ma1) for (mo012, 1, Comp2) with wish ([453.0, 458.0], 0)
2024-12-29 06:20:50,392 - INFO - at 0:: CustomerAgent(mo012) accept ([737.0, 747.5], ma1) for (mo012, 2, Comp1) with wish ([458.0, 465.0], 0)
2024-12-29 06:20:50,392 - INFO - at 0:: CustomerAgent(mo012) accept ([747.5, 759.5], ma1) for (mo012, 3, Comp1) with wish ([465.0, 473.0], 0)
2024-12-29 06:20:50,392 - INFO - at 0:: CustomerAgent(mo012) accept ([759.5, 760.5], ma1) for (mo012, 4, Comp2) with wish ([473.0, 474.0], 0)
2024-12-29 06:20:50,393 - INFO - at 0:: CustomerAgent(mo012) accept ([760.5, 769.5], ma1) for (mo012, 5, Comp1) with wish ([474.0, 480.0], 0)
2024-12-29 06:20:50,393 - INFO - at 0:: CustomerAgent(mo012) got no valid proposal for (mo012, 6, Comp3) with:
	pmax: ([760.5, 769.5], ma1)
	wish: ([480.0, 482.0], 0)
	proposals: [Proposal(([617.0, 620.0], ma2); ([567.5, 570.5], ma2)), Proposal(([698.0, 700.0], ma3); ([611.0, 613.0], ma3))]
2024-12-29 06:20:50,393 - INFO - CustomerAgent(mo012) reject proposals for (mo012, 6, Comp3) with new wish ([769.5, 771.5], 0)
2024-12-29 06:20:50,393 - INFO - at 0:: CustomerAgent(mo013) accept ([700.0, 701.0], ma3) for (mo013, 0, Comp1) with wish ([215, 216.0], 0)
2024-12-29 06:20:50,394 - INFO - at 0:: CustomerAgent(mo013) accept ([771.0, 774.0], ma1) for (mo013, 1, Comp2) with wish ([216.0, 219.0], 0)
2024-12-29 06:20:50,394 - INFO - at 0:: CustomerAgent(mo013) got no valid proposal for (mo013, 2, Comp3) with:
	pmax: ([771.0, 774.0], ma1)
	wish: ([219.0, 220.0], 0)
	proposals: [Proposal(([620.0, 621.5], ma2); ([567.5, 569.0], ma2)), Proposal(([701.0, 702.0], ma3); ([611.0, 612.0], ma3))]
2024-12-29 06:20:50,394 - INFO - CustomerAgent(mo013) reject proposals for (mo013, 2, Comp3) with new wish ([774.0, 775.0], 0)
2024-12-29 06:20:50,394 - INFO - CustomerAgent(mo013) reject proposals for (mo013, 3, Comp3) with new wish ([775.0, 783.0], 0)
2024-12-29 06:20:50,395 - INFO - CustomerAgent(mo013) reject proposals for (mo013, 4, Comp1) with new wish ([783.0, 785.0], 0)
2024-12-29 06:20:50,395 - INFO - CustomerAgent(mo013) reject proposals for (mo013, 5, Comp1) with new wish ([785.0, 793.0], 0)
2024-12-29 06:20:50,395 - INFO - CustomerAgent(mo013) reject proposals for (mo013, 6, Comp3) with new wish ([793.0, 798.0], 0)
2024-12-29 06:20:50,395 - INFO - CustomerAgent(mo013) reject proposals for (mo013, 7, Comp2) with new wish ([798.0, 802.0], 0)
2024-12-29 06:20:50,395 - INFO - CustomerAgent(mo013) reject proposals for (mo013, 8, Comp3) with new wish ([802.0, 804.0], 0)
2024-12-29 06:20:50,396 - INFO - at 0:: CustomerAgent(mo014) accept ([644.0, 653.0], ma2) for (mo014, 0, Comp3) with wish ([276, 282.0], 0)
2024-12-29 06:20:50,396 - INFO - at 0:: CustomerAgent(mo014) accept ([798.0, 799.0], ma1) for (mo014, 1, Comp2) with wish ([282.0, 283.0], 0)
2024-12-29 06:20:50,397 - INFO - at 0:: CustomerAgent(mo014) accept ([799.0, 802.0], ma1) for (mo014, 2, Comp2) with wish ([283.0, 286.0], 0)
2024-12-29 06:20:50,397 - INFO - at 0:: CustomerAgent(mo014) accept ([802.0, 808.0], ma1) for (mo014, 3, Comp2) with wish ([286.0, 292.0], 0)
2024-12-29 06:20:50,397 - INFO - at 0:: CustomerAgent(mo014) accept ([808.0, 817.0], ma1) for (mo014, 4, Comp1) with wish ([292.0, 298.0], 0)
2024-12-29 06:20:50,398 - INFO - at 0:: CustomerAgent(mo014) accept ([817.0, 823.0], ma1) for (mo014, 5, Comp2) with wish ([298.0, 304.0], 0)
2024-12-29 06:20:50,398 - INFO - at 0:: CustomerAgent(mo014) accept ([823.0, 830.0], ma1) for (mo014, 6, Comp2) with wish ([304.0, 311.0], 0)
2024-12-29 06:20:50,398 - INFO - at 0:: CustomerAgent(mo014) accept ([830.0, 831.5], ma1) for (mo014, 7, Comp1) with wish ([311.0, 312.0], 0)
2024-12-29 06:20:50,399 - INFO - at 0:: CustomerAgent(mo015) accept ([831.5, 837.5], ma1) for (mo015, 0, Comp2) with wish ([232, 238.0], 0)
2024-12-29 06:20:50,399 - INFO - at 0:: CustomerAgent(mo015) got no valid proposal for (mo015, 1, Comp3) with:
	pmax: ([831.5, 837.5], ma1)
	wish: ([238.0, 244.0], 0)
	proposals: [Proposal(([653.0, 662.0], ma2); ([567.5, 576.5], ma2)), Proposal(([745.0, 751.0], ma3); ([707.0, 713.0], ma3))]
2024-12-29 06:20:50,399 - INFO - CustomerAgent(mo015) reject proposals for (mo015, 1, Comp3) with new wish ([837.5, 843.5], 0)
2024-12-29 06:20:50,400 - INFO - CustomerAgent(mo015) reject proposals for (mo015, 2, Comp1) with new wish ([843.5, 851.5], 0)
2024-12-29 06:20:50,401 - INFO - CustomerAgent(mo015) reject proposals for (mo015, 3, Comp2) with new wish ([851.5, 854.5], 0)
2024-12-29 06:20:50,402 - INFO - CustomerAgent(mo015) reject proposals for (mo015, 4, Comp2) with new wish ([854.5, 859.5], 0)
2024-12-29 06:20:50,402 - INFO - at 0:: CustomerAgent(mo016) accept ([857.5, 859.5], ma1) for (mo016, 0, Comp2) with wish ([437, 439.0], 0)
2024-12-29 06:20:50,402 - INFO - at 0:: CustomerAgent(mo016) got no valid proposal for (mo016, 1, Comp3) with:
	pmax: ([857.5, 859.5], ma1)
	wish: ([439.0, 445.0], 0)
	proposals: [Proposal(([662.0, 671.0], ma2); ([567.5, 576.5], ma2)), Proposal(([759.0, 765.0], ma3); ([707.0, 713.0], ma3))]
2024-12-29 06:20:50,403 - INFO - CustomerAgent(mo016) reject proposals for (mo016, 1, Comp3) with new wish ([859.5, 865.5], 0)
2024-12-29 06:20:50,403 - INFO - CustomerAgent(mo016) reject proposals for (mo016, 2, Comp3) with new wish ([865.5, 874.5], 0)
2024-12-29 06:20:50,404 - INFO - CustomerAgent(mo016) reject proposals for (mo016, 3, Comp2) with new wish ([874.5, 881.5], 0)
2024-12-29 06:20:50,404 - INFO - CustomerAgent(mo016) reject proposals for (mo016, 4, Comp1) with new wish ([881.5, 882.5], 0)
2024-12-29 06:20:50,404 - INFO - CustomerAgent(mo016) reject proposals for (mo016, 5, Comp1) with new wish ([882.5, 886.5], 0)
2024-12-29 06:20:50,404 - INFO - CustomerAgent(mo016) reject proposals for (mo016, 6, Comp1) with new wish ([886.5, 891.5], 0)
2024-12-29 06:20:50,405 - INFO - at 0:: CustomerAgent(mo017) accept ([886.5, 890.5], ma1) for (mo017, 0, Comp2) with wish ([414, 418.0], 0)
2024-12-29 06:20:50,405 - INFO - at 0:: CustomerAgent(mo017) accept ([890.5, 901.0], ma1) for (mo017, 1, Comp1) with wish ([418.0, 425.0], 0)
2024-12-29 06:20:50,405 - INFO - at 0:: CustomerAgent(mo017) accept ([901.0, 908.5], ma1) for (mo017, 2, Comp1) with wish ([425.0, 430.0], 0)
2024-12-29 06:20:50,405 - INFO - at 0:: CustomerAgent(mo017) accept ([908.5, 919.0], ma1) for (mo017, 3, Comp1) with wish ([430.0, 437.0], 0)
2024-12-29 06:20:50,406 - INFO - at 0:: CustomerAgent(mo017) accept ([919.0, 925.0], ma1) for (mo017, 4, Comp1) with wish ([437.0, 441.0], 0)
2024-12-29 06:20:50,406 - INFO - at 0:: CustomerAgent(mo017) accept ([925.0, 926.5], ma1) for (mo017, 5, Comp1) with wish ([441.0, 442.0], 0)
2024-12-29 06:20:50,406 - INFO - at 0:: CustomerAgent(mo017) accept ([926.5, 933.5], ma1) for (mo017, 6, Comp2) with wish ([442.0, 449.0], 0)
2024-12-29 06:20:50,406 - INFO - at 0:: CustomerAgent(mo017) accept ([933.5, 940.5], ma1) for (mo017, 7, Comp2) with wish ([449.0, 456.0], 0)
2024-12-29 06:20:50,406 - INFO - at 0:: CustomerAgent(mo017) accept ([940.5, 949.5], ma1) for (mo017, 8, Comp2) with wish ([456.0, 465.0], 0)
2024-12-29 06:20:50,407 - INFO - at 0:: CustomerAgent(mo018) accept ([689.5, 697.0], ma2) for (mo018, 0, Comp3) with wish ([4, 9.0], 0)
2024-12-29 06:20:50,407 - INFO - at 0:: CustomerAgent(mo018) accept ([697.0, 709.0], ma2) for (mo018, 1, Comp3) with wish ([9.0, 17.0], 0)
2024-12-29 06:20:50,407 - INFO - at 0:: CustomerAgent(mo018) accept ([826.0, 831.0], ma3) for (mo018, 2, Comp1) with wish ([17.0, 22.0], 0)
2024-12-29 06:20:50,407 - INFO - at 0:: CustomerAgent(mo018) accept ([831.0, 836.0], ma3) for (mo018, 3, Comp3) with wish ([22.0, 27.0], 0)
2024-12-29 06:20:50,408 - INFO - at 0:: CustomerAgent(mo018) accept ([957.0, 961.0], ma1) for (mo018, 4, Comp2) with wish ([27.0, 31.0], 0)
2024-12-29 06:20:50,408 - INFO - at 0:: CustomerAgent(mo018) accept ([966.0, 975.0], ma1) for (mo018, 5, Comp1) with wish ([31.0, 37.0], 0)
2024-12-29 06:20:50,408 - INFO - at 0:: CustomerAgent(mo018) accept ([975.0, 987.0], ma1) for (mo018, 6, Comp1) with wish ([37.0, 45.0], 0)
2024-12-29 06:20:50,408 - INFO - at 0:: CustomerAgent(mo019) accept ([850.0, 858.0], ma3) for (mo019, 0, Comp1) with wish ([207, 215.0], 0)
2024-12-29 06:20:50,409 - INFO - at 0:: CustomerAgent(mo019) accept ([858.0, 865.0], ma3) for (mo019, 1, Comp3) with wish ([215.0, 222.0], 0)
2024-12-29 06:20:50,409 - INFO - at 0:: CustomerAgent(mo019) accept ([865.0, 874.0], ma3) for (mo019, 2, Comp1) with wish ([222.0, 231.0], 0)
2024-12-29 06:20:50,409 - INFO - at 0:: CustomerAgent(mo019) accept ([874.0, 883.0], ma3) for (mo019, 3, Comp1) with wish ([231.0, 240.0], 0)
2024-12-29 06:20:50,409 - INFO - at 0:: CustomerAgent(mo019) accept ([883.0, 887.0], ma3) for (mo019, 4, Comp1) with wish ([240.0, 244.0], 0)
2024-12-29 06:20:50,410 - INFO - at 0:: CustomerAgent(mo020) accept ([1032.0, 1038.0], ma1) for (mo020, 0, Comp2) with wish ([492, 498.0], 0)
2024-12-29 06:20:50,410 - INFO - at 0:: CustomerAgent(mo020) accept ([1038.0, 1047.0], ma1) for (mo020, 1, Comp2) with wish ([498.0, 507.0], 0)
2024-12-29 06:20:50,410 - INFO - at 0:: CustomerAgent(mo020) got no valid proposal for (mo020, 2, Comp3) with:
	pmax: ([1038.0, 1047.0], ma1)
	wish: ([507.0, 510.0], 0)
	proposals: [Proposal(([727.0, 731.5], ma2); ([676.0, 680.5], ma2)), Proposal(([887.0, 890.0], ma3); ([808.0, 811.0], ma3))]
2024-12-29 06:20:50,410 - INFO - CustomerAgent(mo020) reject proposals for (mo020, 2, Comp3) with new wish ([1047.0, 1050.0], 0)
2024-12-29 06:20:50,411 - INFO - CustomerAgent(mo020) reject proposals for (mo020, 3, Comp3) with new wish ([1050.0, 1054.0], 0)
2024-12-29 06:20:50,411 - INFO - CustomerAgent(mo020) reject proposals for (mo020, 4, Comp3) with new wish ([1054.0, 1063.0], 0)
2024-12-29 06:20:50,411 - INFO - CustomerAgent(mo020) reject proposals for (mo020, 5, Comp3) with new wish ([1063.0, 1065.0], 0)
2024-12-29 06:20:50,411 - INFO - CustomerAgent(mo020) reject proposals for (mo020, 6, Comp1) with new wish ([1065.0, 1070.0], 0)
2024-12-29 06:20:50,412 - INFO - CustomerAgent(mo020) reject proposals for (mo020, 7, Comp3) with new wish ([1070.0, 1073.0], 0)
2024-12-29 06:20:50,412 - INFO - RegulatorAgent(r0) check order (mo001, 0, Comp2) with pos:([256, 263.0], ma1) r_list:[0, 256]
2024-12-29 06:20:50,412 - INFO - RegulatorAgent(r0) check order (mo001, 1, Comp2) with pos:([263.0, 268.0], ma1) r_list:[0, 263.0, 263.0]
2024-12-29 06:20:50,413 - INFO - RegulatorAgent(r0) check order (mo001, 2, Comp2) with pos:([268.0, 270.0], ma1) r_list:[0, 263.0, 268.0, 268.0]
2024-12-29 06:20:50,413 - INFO - RegulatorAgent(r0) check order (mo001, 3, Comp2) with pos:([270.0, 276.0], ma1) r_list:[0, 263.0, 268.0, 270.0, 270.0]
2024-12-29 06:20:50,413 - INFO - RegulatorAgent(r0) check order (mo002, 0, Comp2) with pos:([276.0, 277.0], ma1) r_list:[0, 15, 276.0]
2024-12-29 06:20:50,413 - INFO - RegulatorAgent(r0) check order (mo003, 0, Comp2) with pos:([429, 433.0], ma1) r_list:[0, 277.0, 429]
2024-12-29 06:20:50,414 - INFO - RegulatorAgent(r0) check order (mo003, 1, Comp2) with pos:([433.0, 434.0], ma1) r_list:[0, 433.0, 433.0]
2024-12-29 06:20:50,414 - INFO - RegulatorAgent(r0) check order (mo003, 2, Comp2) with pos:([434.0, 439.0], ma1) r_list:[0, 433.0, 434.0, 434.0]
2024-12-29 06:20:50,414 - INFO - RegulatorAgent(r0) check order (ma1, 0, R1) with pos:([446.0, 451.0], mr1) r_list:[0, 439.0]
2024-12-29 06:20:50,414 - INFO - RegulatorAgent(r0) apply penality 7.0 to (ma1, 0, R1) cause of idle 7.0
2024-12-29 06:20:50,415 - INFO - RegulatorAgent(r0) check order (mo003, 5, Comp2) with pos:([451.0, 453.0], ma1) r_list:[0, 433.0, 434.0, 439.0, 443.0, 446.0, 451.0]
2024-12-29 06:20:50,415 - INFO - RegulatorAgent(r0) check order (mo003, 6, Comp2) with pos:([453.0, 462.0], ma1) r_list:[0, 433.0, 434.0, 439.0, 443.0, 446.0, 453.0, 453.0]
2024-12-29 06:20:50,415 - INFO - RegulatorAgent(r0) check order (mo003, 7, Comp1) with pos:([462.0, 471.0], ma1) r_list:[0, 433.0, 434.0, 439.0, 443.0, 446.0, 453.0, 462.0, 462.0]
2024-12-29 06:20:50,415 - INFO - RegulatorAgent(r0) check order (mo004, 0, Comp2) with pos:([471.0, 476.0], ma1) r_list:[0, 237, 471.0]
2024-12-29 06:20:50,416 - INFO - RegulatorAgent(r0) check order (mo004, 1, Comp1) with pos:([476.0, 488.0], ma1) r_list:[0, 476.0, 476.0]
2024-12-29 06:20:50,416 - INFO - RegulatorAgent(r0) check order (mo005, 0, Comp2) with pos:([513.5, 515.5], ma1) r_list:[0, 194, 488.0]
2024-12-29 06:20:50,416 - INFO - RegulatorAgent(r0) apply penality 25.5 to (mo005, 0, Comp2) cause of idle 25.5
2024-12-29 06:20:50,416 - INFO - RegulatorAgent(r0) check order (mo005, 1, Comp1) with pos:([515.5, 517.0], ma1) r_list:[0, 515.5, 515.5]
2024-12-29 06:20:50,417 - INFO - RegulatorAgent(r0) check order (mo005, 2, Comp1) with pos:([517.0, 530.5], ma1) r_list:[0, 515.5, 517.0, 517.0]
2024-12-29 06:20:50,417 - INFO - RegulatorAgent(r0) check order (ma1, 1, R1) with pos:([530.5, 535.5], mr1) r_list:[0, 451.0, 530.5]
2024-12-29 06:20:50,418 - INFO - RegulatorAgent(r0) check order (mo005, 3, Comp2) with pos:([535.5, 544.5], ma1) r_list:[0, 515.5, 517.0, 530.5, 535.5]
2024-12-29 06:20:50,418 - INFO - RegulatorAgent(r0) check order (mo005, 4, Comp2) with pos:([544.5, 552.5], ma1) r_list:[0, 515.5, 517.0, 530.5, 544.5, 544.5]
2024-12-29 06:20:50,418 - INFO - RegulatorAgent(r0) check order (mo008, 2, Comp2) with pos:([609.5, 616.5], ma1) r_list:[0, 552.5, 559.0, 567.0]
2024-12-29 06:20:50,418 - INFO - RegulatorAgent(r0) apply penality 42.5 to (mo008, 2, Comp2) cause of idle 42.5
2024-12-29 06:20:50,419 - INFO - RegulatorAgent(r0) check order (ma1, 2, R1) with pos:([616.5, 621.5], mr1) r_list:[0, 451.0, 535.5, 616.5]
2024-12-29 06:20:50,419 - INFO - RegulatorAgent(r0) check order (mo009, 0, Comp2) with pos:([627.5, 636.5], ma1) r_list:[0, 190, 621.5]
2024-12-29 06:20:50,419 - INFO - RegulatorAgent(r0) apply penality 6.0 to (mo009, 0, Comp2) cause of idle 6.0
2024-12-29 06:20:50,419 - INFO - RegulatorAgent(r0) check order (mo009, 1, Comp2) with pos:([636.5, 640.5], ma1) r_list:[0, 636.5, 636.5]
2024-12-29 06:20:50,419 - INFO - RegulatorAgent(r0) check order (mo010, 1, Comp2) with pos:([663.5, 664.5], ma1) r_list:[0, 606.0, 640.5]
2024-12-29 06:20:50,420 - INFO - RegulatorAgent(r0) apply penality 23.0 to (mo010, 1, Comp2) cause of idle 23.0
2024-12-29 06:20:50,420 - INFO - RegulatorAgent(r0) check order (mo011, 1, Comp2) with pos:([678.0, 680.0], ma1) r_list:[0, 614.0, 664.5]
2024-12-29 06:20:50,420 - INFO - RegulatorAgent(r0) apply penality 13.5 to (mo011, 1, Comp2) cause of idle 13.5
2024-12-29 06:20:50,420 - INFO - RegulatorAgent(r0) check order (mo011, 2, Comp2) with pos:([680.0, 687.0], ma1) r_list:[0, 614.0, 680.0, 680.0]
2024-12-29 06:20:50,421 - INFO - RegulatorAgent(r0) check order (mo011, 3, Comp2) with pos:([687.0, 692.0], ma1) r_list:[0, 614.0, 680.0, 687.0, 687.0]
2024-12-29 06:20:50,421 - INFO - RegulatorAgent(r0) check order (mo011, 4, Comp1) with pos:([692.0, 701.0], ma1) r_list:[0, 614.0, 680.0, 687.0, 692.0, 692.0]
2024-12-29 06:20:50,421 - INFO - RegulatorAgent(r0) check order (mo011, 5, Comp1) with pos:([701.0, 702.5], ma1) r_list:[0, 614.0, 680.0, 687.0, 692.0, 701.0, 701.0]
2024-12-29 06:20:50,421 - INFO - RegulatorAgent(r0) check order (ma1, 3, R1) with pos:([702.5, 707.5], mr1) r_list:[0, 451.0, 535.5, 621.5, 702.5]
2024-12-29 06:20:50,422 - INFO - RegulatorAgent(r0) check order (mo012, 1, Comp2) with pos:([732.0, 737.0], ma1) r_list:[0, 677.0, 707.5]
2024-12-29 06:20:50,422 - INFO - RegulatorAgent(r0) apply penality 24.5 to (mo012, 1, Comp2) cause of idle 24.5
2024-12-29 06:20:50,422 - INFO - RegulatorAgent(r0) check order (mo012, 2, Comp1) with pos:([737.0, 747.5], ma1) r_list:[0, 677.0, 737.0, 737.0]
2024-12-29 06:20:50,422 - INFO - RegulatorAgent(r0) check order (mo012, 3, Comp1) with pos:([747.5, 759.5], ma1) r_list:[0, 677.0, 737.0, 747.5, 747.5]
2024-12-29 06:20:50,423 - INFO - RegulatorAgent(r0) check order (mo012, 4, Comp2) with pos:([759.5, 760.5], ma1) r_list:[0, 677.0, 737.0, 747.5, 759.5, 759.5]
2024-12-29 06:20:50,423 - INFO - RegulatorAgent(r0) check order (mo012, 5, Comp1) with pos:([760.5, 769.5], ma1) r_list:[0, 677.0, 737.0, 747.5, 759.5, 760.5, 760.5]
2024-12-29 06:20:50,423 - INFO - RegulatorAgent(r0) check order (mo013, 1, Comp2) with pos:([771.0, 774.0], ma1) r_list:[0, 701.0, 769.5]
2024-12-29 06:20:50,423 - INFO - RegulatorAgent(r0) apply penality 1.5 to (mo013, 1, Comp2) cause of idle 1.5
2024-12-29 06:20:50,423 - INFO - RegulatorAgent(r0) check order (ma1, 4, R1) with pos:([789.0, 794.0], mr1) r_list:[0, 451.0, 535.5, 621.5, 707.5, 774.0]
2024-12-29 06:20:50,424 - INFO - RegulatorAgent(r0) apply penality 15.0 to (ma1, 4, R1) cause of idle 15.0
2024-12-29 06:20:50,424 - INFO - RegulatorAgent(r0) check order (mo014, 1, Comp2) with pos:([798.0, 799.0], ma1) r_list:[0, 653.0, 794.0]
2024-12-29 06:20:50,424 - INFO - RegulatorAgent(r0) apply penality 4.0 to (mo014, 1, Comp2) cause of idle 4.0
2024-12-29 06:20:50,424 - INFO - RegulatorAgent(r0) check order (mo014, 2, Comp2) with pos:([799.0, 802.0], ma1) r_list:[0, 653.0, 799.0, 799.0]
2024-12-29 06:20:50,425 - INFO - RegulatorAgent(r0) check order (mo014, 3, Comp2) with pos:([802.0, 808.0], ma1) r_list:[0, 653.0, 799.0, 802.0, 802.0]
2024-12-29 06:20:50,425 - INFO - RegulatorAgent(r0) check order (mo014, 4, Comp1) with pos:([808.0, 817.0], ma1) r_list:[0, 653.0, 799.0, 802.0, 808.0, 808.0]
2024-12-29 06:20:50,425 - INFO - RegulatorAgent(r0) check order (mo014, 5, Comp2) with pos:([817.0, 823.0], ma1) r_list:[0, 653.0, 799.0, 802.0, 808.0, 817.0, 817.0]
2024-12-29 06:20:50,425 - INFO - RegulatorAgent(r0) check order (mo014, 6, Comp2) with pos:([823.0, 830.0], ma1) r_list:[0, 653.0, 799.0, 802.0, 808.0, 817.0, 823.0, 823.0]
2024-12-29 06:20:50,426 - INFO - RegulatorAgent(r0) check order (mo014, 7, Comp1) with pos:([830.0, 831.5], ma1) r_list:[0, 653.0, 799.0, 802.0, 808.0, 817.0, 823.0, 830.0, 830.0]
2024-12-29 06:20:50,426 - INFO - RegulatorAgent(r0) check order (mo015, 0, Comp2) with pos:([831.5, 837.5], ma1) r_list:[0, 232, 831.5]
2024-12-29 06:20:50,426 - INFO - RegulatorAgent(r0) check order (mo016, 0, Comp2) with pos:([857.5, 859.5], ma1) r_list:[0, 437, 837.5]
